2.31431250087441e-01,-2.31431250087441e-01,-4.87078177287286e-01,4.87078177287286e-01,-4.57377771315418e-01,4.57377771315418e-01
4.59152351429528e-01,4.59152351429528e-01,-1.59752308476010e-01,-1.59752308476010e-01,-5.13476696757818e-01,-5.13476696757818e-01
5.46249186613213e-01,-5.46249186613213e-01,4.16669623894056e-01,-4.16669623894056e-01,-1.67326778037436e-01,1.67326778037436e-01
5.12104332553300e-01,5.12104332553300e-01,3.35931878883625e-01,3.35931878883625e-01,3.53410420516792e-01,3.53410420516793e-01
3.84774482791372e-01,-3.84774482791372e-01,-2.98565359233922e-01,2.98565359233922e-01,5.12647367747218e-01,-5.12647367747218e-01
1.64098356959702e-01,1.64098356959702e-01,-6.01355945082696e-01,-6.01355945082697e-01,3.33830430843000e-01,3.33830430843000e-01
