x,v(x)
1.02010201020102e-02,8.76539115139499e-02
1.03010301030103e-02,8.84563246253230e-02
1.04010401040104e-02,8.92578356190154e-02
1.05010501050105e-02,9.00584453967839e-02
1.06010601060106e-02,9.08581548594842e-02
1.07010701070107e-02,9.16569649070712e-02
1.08010801080108e-02,9.24548764386004e-02
1.09010901090109e-02,9.32518903522284e-02
1.10011001100110e-02,9.40480075452142e-02
1.11011101110111e-02,9.48432289139199e-02
1.12011201120112e-02,9.56375553538113e-02
1.13011301130113e-02,9.64309877594595e-02
1.14011401140114e-02,9.72235270245412e-02
1.15011501150115e-02,9.80151740418396e-02
1.16011601160116e-02,9.88059297032459e-02
1.17011701170117e-02,9.95957948997593e-02
1.18011801180118e-02,1.00384770521489e-01
1.19011901190119e-02,1.01172857457653e-01
1.20012001200120e-02,1.01960056596583e-01
1.21012101210121e-02,1.02746368825719e-01
1.22012201220122e-02,1.03531795031619e-01
1.23012301230123e-02,1.04316336099949e-01
1.24012401240124e-02,1.05099992915495e-01
1.25012501250125e-02,1.05882766362154e-01
1.26012601260126e-02,1.06664657322944e-01
1.27012701270127e-02,1.07445666679995e-01
1.28012801280128e-02,1.08225795314561e-01
1.29012901290129e-02,1.09005044107011e-01
1.30013001300130e-02,1.09783413936835e-01
1.31013101310131e-02,1.10560905682644e-01
1.32013201320132e-02,1.11337520222171e-01
1.33013301330133e-02,1.12113258432273e-01
1.34013401340134e-02,1.12888121188926e-01
1.35013501350135e-02,1.13662109367236e-01
1.36013601360136e-02,1.14435223841431e-01
1.37013701370137e-02,1.15207465484864e-01
1.38013801380138e-02,1.15978835170019e-01
1.39013901390139e-02,1.16749333768504e-01
1.40014001400140e-02,1.17518962151058e-01
1.41014101410141e-02,1.18287721187549e-01
1.42014201420142e-02,1.19055611746975e-01
1.43014301430143e-02,1.19822634697466e-01
1.44014401440144e-02,1.20588790906283e-01
1.45014501450145e-02,1.21354081239823e-01
1.46014601460146e-02,1.22118506563613e-01
1.47014701470147e-02,1.22882067742318e-01
1.48014801480148e-02,1.23644765639738e-01
1.49014901490149e-02,1.24406601118807e-01
1.50015001500150e-02,1.25167575041600e-01
1.51015101510151e-02,1.25927688269329e-01
1.52015201520152e-02,1.26686941662344e-01
1.53015301530153e-02,1.27445336080136e-01
1.54015401540154e-02,1.28202872381336e-01
1.55015501550155e-02,1.28959551423719e-01
1.56015601560156e-02,1.29715374064200e-01
1.57015701570157e-02,1.30470341158838e-01
1.58015801580158e-02,1.31224453562838e-01
1.59015901590159e-02,1.31977712130548e-01
1.60016001600160e-02,1.32730117715463e-01
1.61016101610161e-02,1.33481671170225e-01
1.62016201620162e-02,1.34232373346622e-01
1.63016301630163e-02,1.34982225095593e-01
1.64016401640164e-02,1.35731227267226e-01
1.65016501650165e-02,1.36479380710757e-01
1.66016601660166e-02,1.37226686274576e-01
1.67016701670167e-02,1.37973144806223e-01
1.68016801680168e-02,1.38718757152391e-01
1.69016901690169e-02,1.39463524158928e-01
1.70017001700170e-02,1.40207446670835e-01
1.71017101710171e-02,1.40950525532268e-01
1.72017201720172e-02,1.41692761586543e-01
1.73017301730173e-02,1.42434155676127e-01
1.74017401740174e-02,1.43174708642649e-01
1.75017501750175e-02,1.43914421326896e-01
1.76017601760176e-02,1.44653294568815e-01
1.77017701770177e-02,1.45391329207511e-01
1.78017801780178e-02,1.46128526081252e-01
1.79017901790179e-02,1.46864886027469e-01
1.80018001800180e-02,1.47600409882755e-01
1.81018101810181e-02,1.48335098482865e-01
1.82018201820182e-02,1.49068952662721e-01
1.83018301830183e-02,1.49801973256409e-01
1.84018401840184e-02,1.50534161097183e-01
1.85018501850185e-02,1.51265517017462e-01
1.86018601860186e-02,1.51996041848834e-01
1.87018701870187e-02,1.52725736422056e-01
1.88018801880188e-02,1.53454601567053e-01
1.89018901890189e-02,1.54182638112922e-01
1.90019001900190e-02,1.54909846887931e-01
1.91019101910191e-02,1.55636228719520e-01
1.92019201920192e-02,1.56361784434301e-01
1.93019301930193e-02,1.57086514858061e-01
1.94019401940194e-02,1.57810420815761e-01
1.95019501950195e-02,1.58533503131537e-01
1.96019601960196e-02,1.59255762628702e-01
1.97019701970197e-02,1.59977200129745e-01
1.98019801980198e-02,1.60697816456333e-01
1.99019901990199e-02,1.61417612429313e-01
2.00020002000200e-02,1.62136588868710e-01
2.01020102010201e-02,1.62854746593731e-01
2.02020202020202e-02,1.63572086422761e-01
2.03020302030203e-02,1.64288609173370e-01
2.04020402040204e-02,1.65004315662310e-01
2.05020502050205e-02,1.65719206705515e-01
2.06020602060206e-02,1.66433283118106e-01
2.07020702070207e-02,1.67146545714387e-01
2.08020802080208e-02,1.67858995307849e-01
2.09020902090209e-02,1.68570632711170e-01
2.10021002100210e-02,1.69281458736214e-01
2.11021102110211e-02,1.69991474194037e-01
2.12021202120212e-02,1.70700679894880e-01
2.13021302130213e-02,1.71409076648178e-01
2.14021402140214e-02,1.72116665262553e-01
2.15021502150215e-02,1.72823446545822e-01
2.16021602160216e-02,1.73529421304993e-01
2.17021702170217e-02,1.74234590346268e-01
2.18021802180218e-02,1.74938954475042e-01
2.19021902190219e-02,1.75642514495906e-01
2.20022002200220e-02,1.76345271212646e-01
2.21022102210221e-02,1.77047225428245e-01
2.22022202220222e-02,1.77748377944883e-01
2.23022302230223e-02,1.78448729563939e-01
2.24022402240224e-02,1.79148281085990e-01
2.25022502250225e-02,1.79847033310812e-01
2.26022602260226e-02,1.80544987037384e-01
2.27022702270227e-02,1.81242143063885e-01
2.28022802280228e-02,1.81938502187694e-01
2.29022902290229e-02,1.82634065205398e-01
2.30023002300230e-02,1.83328832912782e-01
2.31023102310231e-02,1.84022806104839e-01
2.32023202320232e-02,1.84715985575768e-01
2.33023302330233e-02,1.85408372118971e-01
2.34023402340234e-02,1.86099966527060e-01
2.35023502350235e-02,1.86790769591852e-01
2.36023602360236e-02,1.87480782104375e-01
2.37023702370237e-02,1.88170004854864e-01
2.38023802380238e-02,1.88858438632766e-01
2.39023902390239e-02,1.89546084226737e-01
2.40024002400240e-02,1.90232942424648e-01
2.41024102410241e-02,1.90919014013577e-01
2.42024202420242e-02,1.91604299779821e-01
2.43024302430243e-02,1.92288800508888e-01
2.44024402440244e-02,1.92972516985500e-01
2.45024502450245e-02,1.93655449993596e-01
2.46024602460246e-02,1.94337600316333e-01
2.47024702470247e-02,1.95018968736081e-01
2.48024802480248e-02,1.95699556034432e-01
2.49024902490249e-02,1.96379362992194e-01
2.50025002500250e-02,1.97058390389396e-01
2.51025102510251e-02,1.97736639005286e-01
2.52025202520252e-02,1.98414109618335e-01
2.53025302530253e-02,1.99090803006235e-01
2.54025402540254e-02,1.99766719945898e-01
2.55025502550255e-02,2.00441861213464e-01
2.56025602560256e-02,2.01116227584295e-01
2.57025702570257e-02,2.01789819832976e-01
2.58025802580258e-02,2.02462638733320e-01
2.59025902590259e-02,2.03134685058368e-01
2.60026002600260e-02,2.03805959580384e-01
2.61026102610261e-02,2.04476463070863e-01
2.62026202620262e-02,2.05146196300529e-01
2.63026302630263e-02,2.05815160039335e-01
2.64026402640264e-02,2.06483355056462e-01
2.65026502650265e-02,2.07150782120326e-01
2.66026602660266e-02,2.07817441998573e-01
2.67026702670267e-02,2.08483335458082e-01
2.68026802680268e-02,2.09148463264964e-01
2.69026902690269e-02,2.09812826184566e-01
2.70027002700270e-02,2.10476424981470e-01
2.71027102710271e-02,2.11139260419493e-01
2.72027202720272e-02,2.11801333261688e-01
2.73027302730273e-02,2.12462644270346e-01
2.74027402740274e-02,2.13123194206996e-01
2.75027502750275e-02,2.13782983832406e-01
2.76027602760276e-02,2.14442013906583e-01
2.77027702770277e-02,2.15100285188773e-01
2.78027802780278e-02,2.15757798437467e-01
2.79027902790279e-02,2.16414554410394e-01
2.80028002800280e-02,2.17070553864527e-01
2.81028102810281e-02,2.17725797556082e-01
2.82028202820282e-02,2.18380286240520e-01
2.83028302830283e-02,2.19034020672546e-01
2.84028402840284e-02,2.19687001606110e-01
2.85028502850285e-02,2.20339229794410e-01
2.86028602860286e-02,2.20990705989890e-01
2.87028702870287e-02,2.21641430944242e-01
2.88028802880288e-02,2.22291405408406e-01
2.89028902890289e-02,2.22940630132574e-01
2.90029002900290e-02,2.23589105866184e-01
2.91029102910291e-02,2.24236833357928e-01
2.92029202920292e-02,2.24883813355749e-01
2.93029302930293e-02,2.25530046606841e-01
2.94029402940294e-02,2.26175533857653e-01
2.95029502950295e-02,2.26820275853886e-01
2.96029602960296e-02,2.27464273340498e-01
2.97029702970297e-02,2.28107527061699e-01
2.98029802980298e-02,2.28750037760958e-01
2.99029902990299e-02,2.29391806181000e-01
3.00030003000300e-02,2.30032833063807e-01
3.01030103010301e-02,2.30673119150620e-01
3.02030203020302e-02,2.31312665181939e-01
3.03030303030303e-02,2.31951471897522e-01
3.04030403040304e-02,2.32589540036390e-01
3.05030503050305e-02,2.33226870336825e-01
3.06030603060306e-02,2.33863463536370e-01
3.07030703070307e-02,2.34499320371830e-01
3.08030803080308e-02,2.35134441579276e-01
3.09030903090309e-02,2.35768827894042e-01
3.10031003100310e-02,2.36402480050725e-01
3.11031103110311e-02,2.37035398783191e-01
3.12031203120312e-02,2.37667584824570e-01
3.13031303130313e-02,2.38299038907261e-01
3.14031403140314e-02,2.38929761762930e-01
3.15031503150315e-02,2.39559754122510e-01
3.16031603160316e-02,2.40189016716207e-01
3.17031703170317e-02,2.40817550273493e-01
3.18031803180318e-02,2.41445355523115e-01
3.19031903190319e-02,2.42072433193088e-01
3.20032003200320e-02,2.42698784010700e-01
3.21032103210321e-02,2.43324408702515e-01
3.22032203220322e-02,2.43949307994366e-01
3.23032303230323e-02,2.44573482611365e-01
3.24032403240324e-02,2.45196933277895e-01
3.25032503250325e-02,2.45819660717618e-01
3.26032603260326e-02,2.46441665653472e-01
3.27032703270327e-02,2.47062948807671e-01
3.28032803280328e-02,2.47683510901708e-01
3.29032903290329e-02,2.48303352656356e-01
3.30033003300330e-02,2.48922474791665e-01
3.31033103310331e-02,2.49540878026967e-01
3.32033203320332e-02,2.50158563080875e-01
3.33033303330333e-02,2.50775530671282e-01
3.34033403340334e-02,2.51391781515366e-01
3.35033503350335e-02,2.52007316329585e-01
3.36033603360336e-02,2.52622135829685e-01
3.37033703370337e-02,2.53236240730691e-01
3.38033803380338e-02,2.53849631746918e-01
3.39033903390339e-02,2.54462309591966e-01
3.40034003400340e-02,2.55074274978719e-01
3.41034103410341e-02,2.55685528619352e-01
3.42034203420342e-02,2.56296071225326e-01
3.43034303430343e-02,2.56905903507392e-01
3.44034403440344e-02,2.57515026175588e-01
3.45034503450345e-02,2.58123439939245e-01
3.46034603460346e-02,2.58731145506985e-01
3.47034703470347e-02,2.59338143586719e-01
3.48034803480348e-02,2.59944434885653e-01
3.49034903490349e-02,2.60550020110285e-01
3.50035003500350e-02,2.61154899966408e-01
3.51035103510351e-02,2.61759075159106e-01
3.52035203520352e-02,2.62362546392763e-01
3.53035303530353e-02,2.62965314371055e-01
3.54035403540354e-02,2.63567379796957e-01
3.55035503550355e-02,2.64168743372740e-01
3.56035603560356e-02,2.64769405799973e-01
3.57035703570357e-02,2.65369367779525e-01
3.58035803580358e-02,2.65968630011564e-01
3.59035903590359e-02,2.66567193195556e-01
3.60036003600360e-02,2.67165058030270e-01
3.61036103610361e-02,2.67762225213777e-01
3.62036203620362e-02,2.68358695443448e-01
3.63036303630363e-02,2.68954469415959e-01
3.64036403640364e-02,2.69549547827288e-01
3.65036503650365e-02,2.70143931372719e-01
3.66036603660366e-02,2.70737620746839e-01
3.67036703670367e-02,2.71330616643542e-01
3.68036803680368e-02,2.71922919756028e-01
3.69036903690369e-02,2.72514530776805e-01
3.70037003700370e-02,2.73105450397686e-01
3.71037103710371e-02,2.73695679309797e-01
3.72037203720372e-02,2.74285218203568e-01
3.73037303730373e-02,2.74874067768744e-01
3.74037403740374e-02,2.75462228694375e-01
3.75037503750375e-02,2.76049701668827e-01
3.76037603760376e-02,2.76636487379776e-01
3.77037703770377e-02,2.77222586514210e-01
3.78037803780378e-02,2.77807999758432e-01
3.79037903790379e-02,2.78392727798056e-01
3.80038003800380e-02,2.78976771318014e-01
3.81038103810381e-02,2.79560131002552e-01
3.82038203820382e-02,2.80142807535231e-01
3.83038303830383e-02,2.80724801598931e-01
3.84038403840384e-02,2.81306113875847e-01
3.85038503850385e-02,2.81886745047493e-01
3.86038603860386e-02,2.82466695794703e-01
3.87038703870387e-02,2.83045966797628e-01
3.88038803880388e-02,2.83624558735741e-01
3.89038903890389e-02,2.84202472287835e-01
3.90039003900390e-02,2.84779708132025e-01
3.91039103910391e-02,2.85356266945748e-01
3.92039203920392e-02,2.85932149405764e-01
3.93039303930393e-02,2.86507356188155e-01
3.94039403940394e-02,2.87081887968330e-01
3.95039503950395e-02,2.87655745421020e-01
3.96039603960396e-02,2.88228929220283e-01
3.97039703970397e-02,2.88801440039504e-01
3.98039803980398e-02,2.89373278551393e-01
3.99039903990399e-02,2.89944445427988e-01
4.00040004000400e-02,2.90514941340657e-01
4.01040104010401e-02,2.91084766960094e-01
4.02040204020402e-02,2.91653922956326e-01
4.03040304030403e-02,2.92222409998707e-01
4.04040404040404e-02,2.92790228755924e-01
4.05040504050405e-02,2.93357379895995e-01
4.06040604060406e-02,2.93923864086270e-01
4.07040704070407e-02,2.94489681993431e-01
4.08040804080408e-02,2.95054834283496e-01
4.09040904090409e-02,2.95619321621815e-01
4.10041004100410e-02,2.96183144673075e-01
4.11041104110411e-02,2.96746304101297e-01
4.12041204120412e-02,2.97308800569838e-01
4.13041304130413e-02,2.97870634741392e-01
4.14041404140414e-02,2.98431807277993e-01
4.15041504150415e-02,2.98992318841010e-01
4.16041604160416e-02,2.99552170091153e-01
4.17041704170417e-02,3.00111361688470e-01
4.18041804180418e-02,3.00669894292351e-01
4.19041904190419e-02,3.01227768561524e-01
4.20042004200420e-02,3.01784985154063e-01
4.21042104210421e-02,3.02341544727380e-01
4.22042204220422e-02,3.02897447938231e-01
4.23042304230423e-02,3.03452695442718e-01
4.24042404240424e-02,3.04007287896283e-01
4.25042504250425e-02,3.04561225953716e-01
4.26042604260426e-02,3.05114510269152e-01
4.27042704270427e-02,3.05667141496070e-01
4.28042804280428e-02,3.06219120287299e-01
4.29042904290429e-02,3.06770447295012e-01
4.30043004300430e-02,3.07321123170733e-01
4.31043104310431e-02,3.07871148565334e-01
4.32043204320432e-02,3.08420524129034e-01
4.33043304330433e-02,3.08969250511407e-01
4.34043404340434e-02,3.09517328361372e-01
4.35043504350435e-02,3.10064758327203e-01
4.36043604360436e-02,3.10611541056526e-01
4.37043704370437e-02,3.11157677196317e-01
4.38043804380438e-02,3.11703167392908e-01
4.39043904390439e-02,3.12248012291984e-01
4.40044004400440e-02,3.12792212538583e-01
4.41044104410441e-02,3.13335768777102e-01
4.42044204420442e-02,3.13878681651290e-01
4.43044304430443e-02,3.14420951804254e-01
4.44044404440444e-02,3.14962579878458e-01
4.45044504450445e-02,3.15503566515725e-01
4.46044604460446e-02,3.16043912357235e-01
4.47044704470447e-02,3.16583618043527e-01
4.48044804480448e-02,3.17122684214501e-01
4.49044904490449e-02,3.17661111509416e-01
4.50045004500450e-02,3.18198900566892e-01
4.51045104510451e-02,3.18736052024913e-01
4.52045204520452e-02,3.19272566520821e-01
4.53045304530453e-02,3.19808444691326e-01
4.54045404540454e-02,3.20343687172496e-01
4.55045504550455e-02,3.20878294599769e-01
4.56045604560456e-02,3.21412267607943e-01
4.57045704570457e-02,3.21945606831185e-01
4.58045804580458e-02,3.22478312903025e-01
4.59045904590459e-02,3.23010386456361e-01
4.60046004600460e-02,3.23541828123460e-01
4.61046104610461e-02,3.24072638535955e-01
4.62046204620462e-02,3.24602818324847e-01
4.63046304630463e-02,3.25132368120509e-01
4.64046404640464e-02,3.25661288552682e-01
4.65046504650465e-02,3.26189580250476e-01
4.66046604660466e-02,3.26717243842377e-01
4.67046704670467e-02,3.27244279956237e-01
4.68046804680468e-02,3.27770689219284e-01
4.69046904690469e-02,3.28296472258119e-01
4.70047004700470e-02,3.28821629698715e-01
4.71047104710471e-02,3.29346162166419e-01
4.72047204720472e-02,3.29870070285956e-01
4.73047304730473e-02,3.30393354681423e-01
4.74047404740474e-02,3.30916015976296e-01
4.75047504750475e-02,3.31438054793425e-01
4.76047604760476e-02,3.31959471755039e-01
4.77047704770477e-02,3.32480267482746e-01
4.78047804780478e-02,3.33000442597530e-01
4.79047904790479e-02,3.33519997719756e-01
4.80048004800480e-02,3.34038933469170e-01
4.81048104810481e-02,3.34557250464895e-01
4.82048204820482e-02,3.35074949325439e-01
4.83048304830483e-02,3.35592030668689e-01
4.84048404840484e-02,3.36108495111916e-01
4.85048504850485e-02,3.36624343271772e-01
4.86048604860486e-02,3.37139575764295e-01
4.87048704870487e-02,3.37654193204907e-01
4.88048804880488e-02,3.38168196208412e-01
4.89048904890489e-02,3.38681585389002e-01
4.90049004900490e-02,3.39194361360256e-01
4.91049104910491e-02,3.39706524735135e-01
4.92049204920492e-02,3.40218076125994e-01
4.93049304930493e-02,3.40729016144569e-01
4.94049404940494e-02,3.41239345401990e-01
4.95049504950495e-02,3.41749064508773e-01
4.96049604960496e-02,3.42258174074825e-01
4.97049704970497e-02,3.42766674709442e-01
4.98049804980498e-02,3.43274567021313e-01
4.99049904990499e-02,3.43781851618517e-01
5.00050005000500e-02,3.44288529108526e-01
5.01050105010501e-02,3.44794600098204e-01
5.02050205020502e-02,3.45300065193809e-01
5.03050305030503e-02,3.45804925000993e-01
5.04050405040504e-02,3.46309180124801e-01
5.05050505050505e-02,3.46812831169676e-01
5.06050605060506e-02,3.47315878739455e-01
5.07050705070507e-02,3.47818323437372e-01
5.08050805080508e-02,3.48320165866057e-01
5.09050905090509e-02,3.48821406627539e-01
5.10051005100510e-02,3.49322046323244e-01
5.11051105110511e-02,3.49822085553998e-01
5.12051205120512e-02,3.50321524920025e-01
5.13051305130513e-02,3.50820365020951e-01
5.14051405140514e-02,3.51318606455801e-01
5.15051505150515e-02,3.51816249823001e-01
5.16051605160516e-02,3.52313295720380e-01
5.17051705170517e-02,3.52809744745169e-01
5.18051805180518e-02,3.53305597494002e-01
5.19051905190519e-02,3.53800854562915e-01
5.20052005200520e-02,3.54295516547352e-01
5.21052105210521e-02,3.54789584042158e-01
5.22052205220522e-02,3.55283057641585e-01
5.23052305230523e-02,3.55775937939292e-01
5.24052405240524e-02,3.56268225528342e-01
5.25052505250525e-02,3.56759921001207e-01
5.26052605260526e-02,3.57251024949767e-01
5.27052705270527e-02,3.57741537965309e-01
5.28052805280528e-02,3.58231460638530e-01
5.29052905290529e-02,3.58720793559537e-01
5.30053005300530e-02,3.59209537317845e-01
5.31053105310531e-02,3.59697692502381e-01
5.32053205320532e-02,3.60185259701485e-01
5.33053305330533e-02,3.60672239502906e-01
5.34053405340534e-02,3.61158632493807e-01
5.35053505350535e-02,3.61644439260765e-01
5.36053605360536e-02,3.62129660389767e-01
5.37053705370537e-02,3.62614296466219e-01
5.38053805380538e-02,3.63098348074939e-01
5.39053905390539e-02,3.63581815800160e-01
5.40054005400540e-02,3.64064700225534e-01
5.41054105410541e-02,3.64547001934125e-01
5.42054205420542e-02,3.65028721508419e-01
5.43054305430543e-02,3.65509859530316e-01
5.44054405440544e-02,3.65990416581137e-01
5.45054505450545e-02,3.66470393241620e-01
5.46054605460546e-02,3.66949790091923e-01
5.47054705470547e-02,3.67428607711625e-01
5.48054805480548e-02,3.67906846679724e-01
5.49054905490549e-02,3.68384507574641e-01
5.50055005500550e-02,3.68861590974218e-01
5.51055105510551e-02,3.69338097455719e-01
5.52055205520552e-02,3.69814027595832e-01
5.53055305530553e-02,3.70289381970667e-01
5.54055405540554e-02,3.70764161155759e-01
5.55055505550555e-02,3.71238365726069e-01
5.56055605560556e-02,3.71711996255980e-01
5.57055705570557e-02,3.72185053319305e-01
5.58055805580558e-02,3.72657537489280e-01
5.59055905590559e-02,3.73129449338569e-01
5.60056005600560e-02,3.73600789439265e-01
5.61056105610561e-02,3.74071558362886e-01
5.62056205620562e-02,3.74541756680383e-01
5.63056305630563e-02,3.75011384962132e-01
5.64056405640564e-02,3.75480443777941e-01
5.65056505650565e-02,3.75948933697050e-01
5.66056605660566e-02,3.76416855288126e-01
5.67056705670567e-02,3.76884209119271e-01
5.68056805680568e-02,3.77350995758018e-01
5.69056905690569e-02,3.77817215771331e-01
5.70057005700570e-02,3.78282869725610e-01
5.71057105710571e-02,3.78747958186688e-01
5.72057205720572e-02,3.79212481719832e-01
5.73057305730573e-02,3.79676440889743e-01
5.74057405740574e-02,3.80139836260559e-01
5.75057505750575e-02,3.80602668395854e-01
5.76057605760576e-02,3.81064937858639e-01
5.77057705770577e-02,3.81526645211359e-01
5.78057805780578e-02,3.81987791015902e-01
5.79057905790579e-02,3.82448375833589e-01
5.80058005800580e-02,3.82908400225185e-01
5.81058105810581e-02,3.83367864750891e-01
5.82058205820582e-02,3.83826769970348e-01
5.83058305830583e-02,3.84285116442640e-01
5.84058405840584e-02,3.84742904726290e-01
5.85058505850585e-02,3.85200135379264e-01
5.86058605860586e-02,3.85656808958968e-01
5.87058705870587e-02,3.86112926022255e-01
5.88058805880588e-02,3.86568487125417e-01
5.89058905890589e-02,3.87023492824192e-01
5.90059005900590e-02,3.87477943673762e-01
5.91059105910591e-02,3.87931840228756e-01
5.92059205920592e-02,3.88385183043245e-01
5.93059305930593e-02,3.88837972670749e-01
5.94059405940594e-02,3.89290209664234e-01
5.95059505950595e-02,3.89741894576112e-01
5.96059605960596e-02,3.90193027958245e-01
5.97059705970597e-02,3.90643610361941e-01
5.98059805980598e-02,3.91093642337959e-01
5.99059905990599e-02,3.91543124436506e-01
6.00060006000600e-02,3.91992057207240e-01
6.01060106010601e-02,3.92440441199269e-01
6.02060206020602e-02,3.92888276961152e-01
6.03060306030603e-02,3.93335565040900e-01
6.04060406040604e-02,3.93782305985976e-01
6.05060506050605e-02,3.94228500343297e-01
6.06060606060606e-02,3.94674148659230e-01
6.07060706070607e-02,3.95119251479599e-01
6.08060806080608e-02,3.95563809349682e-01
6.09060906090609e-02,3.96007822814211e-01
6.10061006100610e-02,3.96451292417374e-01
6.11061106110611e-02,3.96894218702814e-01
6.12061206120612e-02,3.97336602213633e-01
6.13061306130613e-02,3.97778443492387e-01
6.14061406140614e-02,3.98219743081092e-01
6.15061506150615e-02,3.98660501521221e-01
6.16061606160616e-02,3.99100719353706e-01
6.17061706170617e-02,3.99540397118940e-01
6.18061806180618e-02,3.99979535356772e-01
6.19061906190619e-02,4.00418134606516e-01
6.20062006200620e-02,4.00856195406942e-01
6.21062106210621e-02,4.01293718296286e-01
6.22062206220622e-02,4.01730703812243e-01
6.23062306230623e-02,4.02167152491972e-01
6.24062406240624e-02,4.02603064872094e-01
6.25062506250625e-02,4.03038441488695e-01
6.26062606260626e-02,4.03473282877323e-01
6.27062706270627e-02,4.03907589572992e-01
6.28062806280628e-02,4.04341362110182e-01
6.29062906290629e-02,4.04774601022838e-01
6.30063006300630e-02,4.05207306844370e-01
6.31063106310631e-02,4.05639480107657e-01
6.32063206320632e-02,4.06071121345044e-01
6.33063306330633e-02,4.06502231088343e-01
6.34063406340634e-02,4.06932809868837e-01
