x,v(x)
1.29129129129129e-01,6.02761521032143e-01
1.30130130130130e-01,6.04487223696747e-01
1.31131131131131e-01,6.06185708623581e-01
1.32132132132132e-01,6.07857246903396e-01
1.33133133133133e-01,6.09502106926864e-01
1.34134134134134e-01,6.11120554411459e-01
1.35135135135135e-01,6.12712852428094e-01
1.36136136136136e-01,6.14279261427471e-01
1.37137137137137e-01,6.15820039266187e-01
1.38138138138138e-01,6.17335441232565e-01
1.39139139139139e-01,6.18825720072237e-01
1.40140140140140e-01,6.20291126013471e-01
1.41141141141141e-01,6.21731906792240e-01
1.42142142142142e-01,6.23148307677050e-01
1.43143143143143e-01,6.24540571493510e-01
1.44144144144144e-01,6.25908938648673e-01
1.45145145145145e-01,6.27253647155114e-01
1.46146146146146e-01,6.28574932654787e-01
1.47147147147147e-01,6.29873028442635e-01
1.48148148148148e-01,6.31148165489964e-01
1.49149149149149e-01,6.32400572467587e-01
1.50150150150150e-01,6.33630475768741e-01
1.51151151151151e-01,6.34838099531768e-01
1.52152152152152e-01,6.36023665662574e-01
1.53153153153153e-01,6.37187393856865e-01
1.54154154154154e-01,6.38329501622163e-01
1.55155155155155e-01,6.39450204299596e-01
1.56156156156156e-01,6.40549715085480e-01
1.57157157157157e-01,6.41628245052677e-01
1.58158158158158e-01,6.42686003171750e-01
1.59159159159159e-01,6.43723196331896e-01
1.60160160160160e-01,6.44740029361683e-01
1.61161161161161e-01,6.45736705049569e-01
1.62162162162162e-01,6.46713424164222e-01
1.63163163163163e-01,6.47670385474642e-01
1.64164164164164e-01,6.48607785770072e-01
1.65165165165165e-01,6.49525819879720e-01
1.66166166166166e-01,6.50424680692281e-01
1.67167167167167e-01,6.51304559175261e-01
1.68168168168168e-01,6.52165644394117e-01
1.69169169169169e-01,6.53008123531201e-01
1.70170170170170e-01,6.53832181904512e-01
1.71171171171171e-01,6.54638002986269e-01
1.72172172172172e-01,6.55425768421292e-01
1.73173173173173e-01,6.56195658045206e-01
1.74174174174174e-01,6.56947849902460e-01
1.75175175175175e-01,6.57682520264164e-01
1.76176176176176e-01,6.58399843645758e-01
1.77177177177177e-01,6.59099992824492e-01
1.78178178178178e-01,6.59783138856742e-01
1.79179179179179e-01,6.60449451095149e-01
1.80180180180180e-01,6.61099097205591e-01
1.81181181181181e-01,6.61732243183977e-01
1.82182182182182e-01,6.62349053372889e-01
1.83183183183183e-01,6.62949690478040e-01
1.84184184184184e-01,6.63534315584583e-01
1.85185185185185e-01,6.64103088173252e-01
1.86186186186186e-01,6.64656166136339e-01
1.87187187187187e-01,6.65193705793517e-01
1.88188188188188e-01,6.65715861907504e-01
1.89189189189189e-01,6.66222787699567e-01
1.90190190190190e-01,6.66714634864881e-01
1.91191191191191e-01,6.67191553587722e-01
1.92192192192192e-01,6.67653692556522e-01
1.93193193193193e-01,6.68101198978763e-01
1.94194194194194e-01,6.68534218595730e-01
1.95195195195195e-01,6.68952895697112e-01
1.96196196196196e-01,6.69357373135465e-01
1.97197197197197e-01,6.69747792340520e-01
1.98198198198198e-01,6.70124293333356e-01
1.99199199199199e-01,6.70487014740435e-01
2.00200200200200e-01,6.70836093807487e-01
2.01201201201201e-01,6.71171666413262e-01
2.02202202202202e-01,6.71493867083150e-01
2.03203203203203e-01,6.71802829002657e-01
2.04204204204204e-01,6.72098684030751e-01
2.05205205205205e-01,6.72381562713075e-01
2.06206206206206e-01,6.72651594295026e-01
2.07207207207207e-01,6.72908906734708e-01
2.08208208208208e-01,6.73153626715753e-01
2.09209209209209e-01,6.73385879660014e-01
2.10210210210210e-01,6.73605789740131e-01
2.11211211211211e-01,6.73813479891978e-01
2.12212212212212e-01,6.74009071826977e-01
2.13213213213213e-01,6.74192686044292e-01
2.14214214214214e-01,6.74364441842912e-01
2.15215215215215e-01,6.74524457333594e-01
2.16216216216216e-01,6.74672849450704e-01
2.17217217217217e-01,6.74809733963935e-01
2.18218218218218e-01,6.74935225489902e-01
2.19219219219219e-01,6.75049437503631e-01
2.20220220220220e-01,6.75152482349928e-01
2.21221221221221e-01,6.75244471254636e-01
2.22222222222222e-01,6.75325514335781e-01
2.23223223223223e-01,6.75395720614604e-01
2.24224224224224e-01,6.75455198026486e-01
2.25225225225225e-01,6.75504053431764e-01
2.26226226226226e-01,6.75542392626437e-01
2.27227227227227e-01,6.75570320352769e-01
2.28228228228228e-01,6.75587940309781e-01
2.29229229229229e-01,6.75595355163647e-01
2.30230230230230e-01,6.75592666557975e-01
2.31231231231231e-01,6.75579975123996e-01
2.32232232232232e-01,6.75557380490646e-01
2.33233233233233e-01,6.75524981294550e-01
2.34234234234234e-01,6.75482875189904e-01
2.35235235235235e-01,6.75431158858261e-01
2.36236236236236e-01,6.75369928018218e-01
2.37237237237237e-01,6.75299277435007e-01
2.38238238238238e-01,6.75219300929992e-01
2.39239239239239e-01,6.75130091390069e-01
2.40240240240240e-01,6.75031740776973e-01
2.41241241241241e-01,6.74924340136492e-01
2.42242242242242e-01,6.74807979607594e-01
2.43243243243243e-01,6.74682748431452e-01
2.44244244244244e-01,6.74548734960394e-01
2.45245245245245e-01,6.74406026666748e-01
2.46246246246246e-01,6.74254710151615e-01
2.47247247247247e-01,6.74094871153540e-01
2.48248248248248e-01,6.73926594557106e-01
2.49249249249249e-01,6.73749964401438e-01
2.50250250250250e-01,6.73565063888627e-01
2.51251251251251e-01,6.73371975392064e-01
2.52252252252252e-01,6.73170780464694e-01
2.53253253253253e-01,6.72961559847189e-01
2.54254254254254e-01,6.72744393476037e-01
2.55255255255255e-01,6.72519360491553e-01
2.56256256256256e-01,6.72286539245810e-01
2.57257257257257e-01,6.72046007310485e-01
2.58258258258258e-01,6.71797841484638e-01
2.59259259259259e-01,6.71542117802404e-01
2.60260260260260e-01,6.71278911540609e-01
2.61261261261261e-01,6.71008297226322e-01
2.62262262262262e-01,6.70730348644311e-01
2.63263263263263e-01,6.70445138844446e-01
2.64264264264264e-01,6.70152740149011e-01
2.65265265265265e-01,6.69853224159959e-01
2.66266266266266e-01,6.69546661766078e-01
2.67267267267267e-01,6.69233123150101e-01
2.68268268268268e-01,6.68912677795734e-01
2.69269269269269e-01,6.68585394494620e-01
2.70270270270270e-01,6.68251341353233e-01
2.71271271271271e-01,6.67910585799701e-01
2.72272272272272e-01,6.67563194590563e-01
2.73273273273273e-01,6.67209233817455e-01
2.74274274274274e-01,6.66848768913740e-01
2.75275275275275e-01,6.66481864661055e-01
2.76276276276276e-01,6.66108585195811e-01
2.77277277277277e-01,6.65728994015611e-01
2.78278278278278e-01,6.65343153985622e-01
2.79279279279279e-01,6.64951127344866e-01
2.80280280280280e-01,6.64552975712459e-01
2.81281281281281e-01,6.64148760093789e-01
2.82282282282282e-01,6.63738540886622e-01
2.83283283283283e-01,6.63322377887160e-01
2.84284284284284e-01,6.62900330296029e-01
2.85285285285285e-01,6.62472456724214e-01
2.86286286286286e-01,6.62038815198929e-01
2.87287287287287e-01,6.61599463169431e-01
2.88288288288288e-01,6.61154457512780e-01
2.89289289289289e-01,6.60703854539537e-01
2.90290290290290e-01,6.60247709999402e-01
2.91291291291291e-01,6.59786079086807e-01
2.92292292292292e-01,6.59319016446441e-01
2.93293293293293e-01,6.58846576178730e-01
2.94294294294294e-01,6.58368811845254e-01
2.95295295295295e-01,6.57885776474115e-01
2.96296296296296e-01,6.57397522565253e-01
2.97297297297297e-01,6.56904102095703e-01
2.98298298298298e-01,6.56405566524806e-01
2.99299299299299e-01,6.55901966799362e-01
3.00300300300300e-01,6.55393353358738e-01
3.01301301301301e-01,6.54879776139923e-01
3.02302302302302e-01,6.54361284582528e-01
3.03303303303303e-01,6.53837927633740e-01
3.04304304304304e-01,6.53309753753231e-01
3.05305305305305e-01,6.52776810918011e-01
3.06306306306306e-01,6.52239146627232e-01
3.07307307307307e-01,6.51696807906955e-01
3.08308308308308e-01,6.51149841314855e-01
3.09309309309309e-01,6.50598292944890e-01
3.10310310310310e-01,6.50042208431919e-01
3.11311311311311e-01,6.49481632956274e-01
3.12312312312312e-01,6.48916611248286e-01
3.13313313313313e-01,6.48347187592771e-01
3.14314314314314e-01,6.47773405833464e-01
3.15315315315315e-01,6.47195309377411e-01
3.16316316316316e-01,6.46612941199323e-01
3.17317317317317e-01,6.46026343845879e-01
3.18318318318318e-01,6.45435559439989e-01
3.19319319319319e-01,6.44840629685016e-01
3.20320320320320e-01,6.44241595868955e-01
3.21321321321321e-01,6.43638498868569e-01
3.22322322322322e-01,6.43031379153485e-01
3.23323323323323e-01,6.42420276790249e-01
3.24324324324324e-01,6.41805231446342e-01
3.25325325325325e-01,6.41186282394154e-01
3.26326326326326e-01,6.40563468514918e-01
3.27327327327327e-01,6.39936828302607e-01
3.28328328328328e-01,6.39306399867793e-01
3.29329329329329e-01,6.38672220941461e-01
3.30330330330330e-01,6.38034328878795e-01
3.31331331331331e-01,6.37392760662917e-01
3.32332332332332e-01,6.36747552908594e-01
3.33333333333333e-01,6.36098741865908e-01
3.34334334334334e-01,6.35446363423887e-01
3.35335335335335e-01,6.34790453114103e-01
3.36336336336336e-01,6.34131046114228e-01
3.37337337337337e-01,6.33468177251563e-01
3.38338338338338e-01,6.32801881006528e-01
3.39339339339339e-01,6.32132191516112e-01
3.40340340340340e-01,6.31459142577301e-01
3.41341341341341e-01,6.30782767650458e-01
3.42342342342342e-01,6.30103099862677e-01
3.43343343343343e-01,6.29420172011107e-01
3.44344344344344e-01,6.28734016566233e-01
3.45345345345345e-01,6.28044665675130e-01
3.46346346346346e-01,6.27352151164689e-01
3.47347347347347e-01,6.26656504544800e-01
3.48348348348348e-01,6.25957757011514e-01
3.49349349349349e-01,6.25255939450164e-01
3.50350350350350e-01,6.24551082438467e-01
3.51351351351351e-01,6.23843216249580e-01
3.52352352352352e-01,6.23132370855138e-01
3.53353353353353e-01,6.22418575928258e-01
3.54354354354354e-01,6.21701860846508e-01
3.55355355355355e-01,6.20982254694854e-01
3.56356356356356e-01,6.20259786268575e-01
3.57357357357357e-01,6.19534484076144e-01
3.58358358358358e-01,6.18806376342090e-01
3.59359359359359e-01,6.18075491009822e-01
3.60360360360360e-01,6.17341855744432e-01
3.61361361361361e-01,6.16605497935463e-01
3.62362362362362e-01,6.15866444699659e-01
3.63363363363363e-01,6.15124722883676e-01
3.64364364364364e-01,6.14380359066779e-01
3.65365365365365e-01,6.13633379563499e-01
3.66366366366366e-01,6.12883810426273e-01
3.67367367367367e-01,6.12131677448052e-01
3.68368368368368e-01,6.11377006164890e-01
3.69369369369369e-01,6.10619821858498e-01
3.70370370370370e-01,6.09860149558781e-01
3.71371371371371e-01,6.09098014046342e-01
3.72372372372372e-01,6.08333439854969e-01
3.73373373373373e-01,6.07566451274090e-01
3.74374374374374e-01,6.06797072351211e-01
3.75375375375375e-01,6.06025326894321e-01
3.76376376376376e-01,6.05251238474279e-01
3.77377377377377e-01,6.04474830427179e-01
3.78378378378378e-01,6.03696125856683e-01
3.79379379379379e-01,6.02915147636340e-01
3.80380380380380e-01,6.02131918411878e-01
3.81381381381381e-01,6.01346460603469e-01
3.82382382382382e-01,6.00558796407980e-01
3.83383383383383e-01,5.99768947801196e-01
3.84384384384384e-01,5.98976936540020e-01
3.85385385385385e-01,5.98182784164657e-01
3.86386386386386e-01,5.97386512000767e-01
3.87387387387387e-01,5.96588141161606e-01
3.88388388388388e-01,5.95787692550142e-01
3.89389389389389e-01,5.94985186861144e-01
3.90390390390390e-01,5.94180644583264e-01
3.91391391391391e-01,5.93374086001082e-01
3.92392392392392e-01,5.92565531197143e-01
3.93393393393393e-01,5.91755000053970e-01
3.94394394394394e-01,5.90942512256053e-01
3.95395395395395e-01,5.90128087291822e-01
3.96396396396396e-01,5.89311744455603e-01
3.97397397397397e-01,5.88493502849547e-01
3.98398398398398e-01,5.87673381385548e-01
3.99399399399399e-01,5.86851398787134e-01
4.00400400400400e-01,5.86027573591347e-01
4.01401401401401e-01,5.85201924150598e-01
4.02402402402402e-01,5.84374468634507e-01
4.03403403403403e-01,5.83545225031722e-01
4.04404404404404e-01,5.82714211151725e-01
4.05405405405405e-01,5.81881444626610e-01
4.06406406406406e-01,5.81046942912859e-01
4.07407407407407e-01,5.80210723293082e-01
4.08408408408408e-01,5.79372802877756e-01
4.09409409409409e-01,5.78533198606934e-01
4.10410410410410e-01,5.77691927251946e-01
4.11411411411411e-01,5.76849005417079e-01
4.12412412412412e-01,5.76004449541238e-01
4.13413413413413e-01,5.75158275899596e-01
4.14414414414414e-01,5.74310500605225e-01
4.15415415415415e-01,5.73461139610709e-01
4.16416416416416e-01,5.72610208709743e-01
4.17417417417417e-01,5.71757723538715e-01
4.18418418418418e-01,5.70903699578274e-01
4.19419419419419e-01,5.70048152154880e-01
4.20420420420420e-01,5.69191096442342e-01
4.21421421421421e-01,5.68332547463334e-01
4.22422422422422e-01,5.67472520090905e-01
4.23423423423423e-01,5.66611029049967e-01
4.24424424424424e-01,5.65748088918770e-01
4.25425425425425e-01,5.64883714130365e-01
4.26426426426426e-01,5.64017918974047e-01
4.27427427427427e-01,5.63150717596788e-01
4.28428428428428e-01,5.62282124004658e-01
4.29429429429429e-01,5.61412152064224e-01
4.30430430430430e-01,5.60540815503940e-01
4.31431431431431e-01,5.59668127915523e-01
4.32432432432432e-01,5.58794102755319e-01
4.33433433433433e-01,5.57918753345644e-01
4.34434434434434e-01,5.57042092876125e-01
4.35435435435435e-01,5.56164134405018e-01
4.36436436436436e-01,5.55284890860518e-01
4.37437437437437e-01,5.54404375042055e-01
4.38438438438438e-01,5.53522599621574e-01
4.39439439439439e-01,5.52639577144809e-01
4.40440440440440e-01,5.51755320032536e-01
4.41441441441441e-01,5.50869840581819e-01
4.42442442442442e-01,5.49983150967242e-01
4.43443443443443e-01,5.49095263242131e-01
4.44444444444444e-01,5.48206189339757e-01
4.45445445445445e-01,5.47315941074537e-01
4.46446446446446e-01,5.46424530143216e-01
4.47447447447447e-01,5.45531968126037e-01
4.48448448448448e-01,5.44638266487902e-01
4.49449449449449e-01,5.43743436579525e-01
4.50450450450450e-01,5.42847489638562e-01
4.51451451451451e-01,5.41950436790745e-01
4.52452452452452e-01,5.41052289050989e-01
4.53453453453453e-01,5.40153057324504e-01
4.54454454454454e-01,5.39252752407879e-01
4.55455455455455e-01,5.38351384990170e-01
4.56456456456456e-01,5.37448965653971e-01
4.57457457457457e-01,5.36545504876469e-01
4.58458458458458e-01,5.35641013030500e-01
4.59459459459459e-01,5.34735500385584e-01
4.60460460460460e-01,5.33828977108958e-01
4.61461461461461e-01,5.32921453266590e-01
4.62462462462462e-01,5.32012938824193e-01
4.63463463463463e-01,5.31103443648218e-01
4.64464464464464e-01,5.30192977506847e-01
4.65465465465465e-01,5.29281550070969e-01
4.66466466466466e-01,5.28369170915152e-01
4.67467467467467e-01,5.27455849518599e-01
4.68468468468468e-01,5.26541595266099e-01
4.69469469469469e-01,5.25626417448971e-01
4.70470470470470e-01,5.24710325265987e-01
4.71471471471471e-01,5.23793327824303e-01
4.72472472472472e-01,5.22875434140363e-01
4.73473473473473e-01,5.21956653140811e-01
4.74474474474474e-01,5.21036993663376e-01
4.75475475475475e-01,5.20116464457766e-01
4.76476476476476e-01,5.19195074186541e-01
4.77477477477477e-01,5.18272831425980e-01
4.78478478478478e-01,5.17349744666941e-01
4.79479479479479e-01,5.16425822315715e-01
4.80480480480480e-01,5.15501072694863e-01
4.81481481481481e-01,5.14575504044055e-01
4.82482482482482e-01,5.13649124520892e-01
4.83483483483483e-01,5.12721942201723e-01
4.84484484484485e-01,5.11793965082460e-01
4.85485485485485e-01,5.10865201079372e-01
4.86486486486486e-01,5.09935658029882e-01
4.87487487487487e-01,5.09005343693352e-01
4.88488488488488e-01,5.08074265751860e-01
4.89489489489490e-01,5.07142431810969e-01
4.90490490490490e-01,5.06209849400493e-01
4.91491491491491e-01,5.05276525975245e-01
4.92492492492492e-01,5.04342468915788e-01
4.93493493493493e-01,5.03407685529177e-01
4.94494494494495e-01,5.02472183049685e-01
4.95495495495495e-01,5.01535968639532e-01
4.96496496496497e-01,5.00599049389603e-01
4.97497497497497e-01,4.99661432320155e-01
4.98498498498498e-01,4.98723124381524e-01
4.99499499499500e-01,4.97784132454821e-01
5.00500500500501e-01,4.96844463352618e-01
5.01501501501502e-01,4.95904123819637e-01
5.02502502502503e-01,4.94963120533417e-01
5.03503503503503e-01,4.94021460104994e-01
5.04504504504504e-01,4.93079149079553e-01
5.05505505505506e-01,4.92136193937091e-01
5.06506506506507e-01,4.91192601093062e-01
5.07507507507508e-01,4.90248376899023e-01
5.08508508508508e-01,4.89303527643268e-01
5.09509509509509e-01,4.88358059551460e-01
5.10510510510511e-01,4.87411978787254e-01
5.11511511511512e-01,4.86465291452913e-01
5.12512512512513e-01,4.85518003589923e-01
5.13513513513513e-01,4.84570121179594e-01
5.14514514514514e-01,4.83621650143664e-01
5.15515515515516e-01,4.82672596344889e-01
5.16516516516517e-01,4.81722965587632e-01
5.17517517517518e-01,4.80772763618443e-01
5.18518518518518e-01,4.79821996126637e-01
5.19519519519519e-01,4.78870668744862e-01
5.20520520520521e-01,4.77918787049665e-01
5.21521521521522e-01,4.76966356562051e-01
5.22522522522523e-01,4.76013382748034e-01
5.23523523523523e-01,4.75059871019186e-01
5.24524524524524e-01,4.74105826733182e-01
5.25525525525526e-01,4.73151255194329e-01
5.26526526526527e-01,4.72196161654109e-01
5.27527527527528e-01,4.71240551311693e-01
5.28528528528528e-01,4.70284429314472e-01
5.29529529529529e-01,4.69327800758566e-01
5.30530530530531e-01,4.68370670689339e-01
5.31531531531532e-01,4.67413044101902e-01
5.32532532532533e-01,4.66454925941615e-01
5.33533533533533e-01,4.65496321104580e-01
5.34534534534534e-01,4.64537234438135e-01
5.35535535535536e-01,4.63577670741339e-01
5.36536536536537e-01,4.62617634765449e-01
5.37537537537538e-01,4.61657131214403e-01
5.38538538538539e-01,4.60696164745283e-01
5.39539539539539e-01,4.59734739968791e-01
5.40540540540541e-01,4.58772861449702e-01
5.41541541541542e-01,4.57810533707327e-01
5.42542542542543e-01,4.56847761215965e-01
5.43543543543544e-01,4.55884548405350e-01
5.44544544544544e-01,4.54920899661095e-01
5.45545545545546e-01,4.53956819325133e-01
5.46546546546547e-01,4.52992311696149e-01
5.47547547547548e-01,4.52027381030016e-01
5.48548548548549e-01,4.51062031540216e-01
5.49549549549550e-01,4.50096267398264e-01
5.50550550550551e-01,4.49130092734128e-01
5.51551551551552e-01,4.48163511636640e-01
5.52552552552553e-01,4.47196528153908e-01
5.53553553553554e-01,4.46229146293719e-01
5.54554554554555e-01,4.45261370023943e-01
5.55555555555556e-01,4.44293203272930e-01
5.56556556556557e-01,4.43324649929904e-01
5.57557557557558e-01,4.42355713845349e-01
5.58558558558559e-01,4.41386398831402e-01
5.59559559559560e-01,4.40416708662227e-01
5.60560560560561e-01,4.39446647074400e-01
5.61561561561562e-01,4.38476217767279e-01
5.62562562562563e-01,4.37505424403376e-01
5.63563563563564e-01,4.36534270608725e-01
5.64564564564565e-01,4.35562759973243e-01
5.65565565565566e-01,4.34590896051093e-01
5.66566566566567e-01,4.33618682361037e-01
5.67567567567568e-01,4.32646122386790e-01
5.68568568568569e-01,4.31673219577368e-01
5.69569569569570e-01,4.30699977347438e-01
5.70570570570571e-01,4.29726399077652e-01
5.71571571571572e-01,4.28752488114994e-01
5.72572572572573e-01,4.27778247773110e-01
5.73573573573574e-01,4.26803681332642e-01
5.74574574574575e-01,4.25828792041558e-01
5.75575575575576e-01,4.24853583115474e-01
5.76576576576577e-01,4.23878057737979e-01
5.77577577577578e-01,4.22902219060954e-01
5.78578578578579e-01,4.21926070204885e-01
5.79579579579580e-01,4.20949614259181e-01
5.80580580580581e-01,4.19972854282477e-01
5.81581581581582e-01,4.18995793302945e-01
5.82582582582583e-01,4.18018434318596e-01
5.83583583583584e-01,4.17040780297582e-01
5.84584584584585e-01,4.16062834178490e-01
5.85585585585586e-01,4.15084598870640e-01
5.86586586586587e-01,4.14106077254373e-01
5.87587587587588e-01,4.13127272181343e-01
5.88588588588589e-01,4.12148186474801e-01
5.89589589589590e-01,4.11168822929879e-01
5.90590590590591e-01,4.10189184313869e-01
5.91591591591592e-01,4.09209273366498e-01
5.92592592592593e-01,4.08229092800209e-01
5.93593593593594e-01,4.07248645300426e-01
5.94594594594595e-01,4.06267933525829e-01
5.95595595595596e-01,4.05286960108613e-01
5.96596596596597e-01,4.04305727654759e-01
5.97597597597598e-01,4.03324238744293e-01
5.98598598598599e-01,4.02342495931542e-01
5.99599599599600e-01,4.01360501745392e-01
6.00600600600601e-01,4.00378258689541e-01
6.01601601601602e-01,3.99395769242751e-01
6.02602602602603e-01,3.98413035859094e-01
6.03603603603604e-01,3.97430060968200e-01
6.04604604604605e-01,3.96446846975500e-01
6.05605605605606e-01,3.95463396262466e-01
6.06606606606607e-01,3.94479711186851e-01
6.07607607607608e-01,3.93495794082923e-01
6.08608608608609e-01,3.92511647261703e-01
6.09609609609610e-01,3.91527273011193e-01
6.10610610610611e-01,3.90542673596605e-01
6.11611611611612e-01,3.89557851260592e-01
6.12612612612613e-01,3.88572808223467e-01
6.13613613613614e-01,3.87587546683431e-01
6.14614614614615e-01,3.86602068816789e-01
6.15615615615616e-01,3.85616376778171e-01
6.16616616616617e-01,3.84630472700747e-01
6.17617617617618e-01,3.83644358696438e-01
6.18618618618619e-01,3.82658036856133e-01
6.19619619619620e-01,3.81671509249895e-01
6.20620620620621e-01,3.80684777927167e-01
6.21621621621622e-01,3.79697844916982e-01
6.22622622622623e-01,3.78710712228162e-01
6.23623623623624e-01,3.77723381849521e-01
6.24624624624625e-01,3.76735855750066e-01
6.25625625625626e-01,3.75748135879191e-01
6.26626626626627e-01,3.74760224166873e-01
6.27627627627628e-01,3.73772122523869e-01
6.28628628628629e-01,3.72783832841902e-01
6.29629629629630e-01,3.71795356993855e-01
6.30630630630631e-01,3.70806696833956e-01
6.31631631631632e-01,3.69817854197966e-01
6.32632632632633e-01,3.68828830903360e-01
6.33633633633634e-01,3.67839628749513e-01
6.34634634634635e-01,3.66850249517875e-01
