x,v(x)
1.72017201720172e-02,1.42731350766335e-01
1.73017301730173e-02,1.43478748261583e-01
1.74017401740174e-02,1.44225304633769e-01
1.75017501750175e-02,1.44971020723679e-01
1.76017601760176e-02,1.45715897371261e-01
1.77017701770177e-02,1.46459935415621e-01
1.78017801780178e-02,1.47203135695026e-01
1.79017901790179e-02,1.47945499046906e-01
1.80018001800180e-02,1.48687026307855e-01
1.81018101810181e-02,1.49427718313629e-01
1.82018201820182e-02,1.50167575899148e-01
1.83018301830183e-02,1.50906599898500e-01
1.84018401840184e-02,1.51644791144938e-01
1.85018501850185e-02,1.52382150470880e-01
1.86018601860186e-02,1.53118678707916e-01
1.87018701870187e-02,1.53854376686801e-01
1.88018801880188e-02,1.54589245237462e-01
1.89018901890189e-02,1.55323285188994e-01
1.90019001900190e-02,1.56056497369667e-01
1.91019101910191e-02,1.56788882606919e-01
1.92019201920192e-02,1.57520441727364e-01
1.93019301930193e-02,1.58251175556788e-01
1.94019401940194e-02,1.58981084920151e-01
1.95019501950195e-02,1.59710170641591e-01
1.96019601960196e-02,1.60438433544419e-01
1.97019701970197e-02,1.61165874451125e-01
1.98019801980198e-02,1.61892494183377e-01
1.99019901990199e-02,1.62618293562021e-01
2.00020002000200e-02,1.63343273407082e-01
2.01020102010201e-02,1.64067434537766e-01
2.02020202020202e-02,1.64790777772460e-01
2.03020302030203e-02,1.65513303928732e-01
2.04020402040204e-02,1.66235013823335e-01
2.05020502050205e-02,1.66955908272204e-01
2.06020602060206e-02,1.67675988090459e-01
2.07020702070207e-02,1.68395254092403e-01
2.08020802080208e-02,1.69113707091529e-01
2.09020902090209e-02,1.69831347900513e-01
2.10021002100210e-02,1.70548177331221e-01
2.11021102110211e-02,1.71264196194707e-01
2.12021202120212e-02,1.71979405301214e-01
2.13021302130213e-02,1.72693805460175e-01
2.14021402140214e-02,1.73407397480214e-01
2.15021502150215e-02,1.74120182169147e-01
2.16021602160216e-02,1.74832160333981e-01
2.17021702170217e-02,1.75543332780920e-01
2.18021802180218e-02,1.76253700315357e-01
2.19021902190219e-02,1.76963263741885e-01
2.20022002200220e-02,1.77672023864288e-01
2.21022102210221e-02,1.78379981485551e-01
2.22022202220222e-02,1.79087137407853e-01
2.23022302230223e-02,1.79793492432572e-01
2.24022402240224e-02,1.80499047360286e-01
2.25022502250225e-02,1.81203802990772e-01
2.26022602260226e-02,1.81907760123008e-01
2.27022702270227e-02,1.82610919555172e-01
2.28022802280228e-02,1.83313282084645e-01
2.29022902290229e-02,1.84014848508012e-01
2.30023002300230e-02,1.84715619621059e-01
2.31023102310231e-02,1.85415596218781e-01
2.32023202320232e-02,1.86114779095373e-01
2.33023302330233e-02,1.86813169044240e-01
2.34023402340234e-02,1.87510766857992e-01
2.35023502350235e-02,1.88207573328447e-01
2.36023602360236e-02,1.88903589246634e-01
2.37023702370237e-02,1.89598815402786e-01
2.38023802380238e-02,1.90293252586352e-01
2.39023902390239e-02,1.90986901585987e-01
2.40024002400240e-02,1.91679763189561e-01
2.41024102410241e-02,1.92371838184154e-01
2.42024202420242e-02,1.93063127356061e-01
2.43024302430243e-02,1.93753631490791e-01
2.44024402440244e-02,1.94443351373067e-01
2.45024502450245e-02,1.95132287786827e-01
2.46024602460246e-02,1.95820441515227e-01
2.47024702470247e-02,1.96507813340639e-01
2.48024802480248e-02,1.97194404044653e-01
2.49024902490249e-02,1.97880214408079e-01
2.50025002500250e-02,1.98565245210944e-01
2.51025102510251e-02,1.99249497232498e-01
2.52025202520252e-02,1.99932971251211e-01
2.53025302530253e-02,2.00615668044774e-01
2.54025402540254e-02,2.01297588390101e-01
2.55025502550255e-02,2.01978733063331e-01
2.56025602560256e-02,2.02659102839824e-01
2.57025702570257e-02,2.03338698494169e-01
2.58025802580258e-02,2.04017520800177e-01
2.59025902590259e-02,2.04695570530888e-01
2.60026002600260e-02,2.05372848458568e-01
2.61026102610261e-02,2.06049355354711e-01
2.62026202620262e-02,2.06725091990040e-01
2.63026302630263e-02,2.07400059134509e-01
2.64026402640264e-02,2.08074257557300e-01
2.65026502650265e-02,2.08747688026828e-01
2.66026602660266e-02,2.09420351310738e-01
2.67026702670267e-02,2.10092248175910e-01
2.68026802680268e-02,2.10763379388456e-01
2.69026902690269e-02,2.11433745713722e-01
2.70027002700270e-02,2.12103347916289e-01
2.71027102710271e-02,2.12772186759976e-01
2.72027202720272e-02,2.13440263007834e-01
2.73027302730273e-02,2.14107577422156e-01
2.74027402740274e-02,2.14774130764470e-01
2.75027502750275e-02,2.15439923795543e-01
2.76027602760276e-02,2.16104957275383e-01
2.77027702770277e-02,2.16769231963237e-01
2.78027802780278e-02,2.17432748617595e-01
2.79027902790279e-02,2.18095507996185e-01
2.80028002800280e-02,2.18757510855981e-01
2.81028102810281e-02,2.19418757953200e-01
2.82028202820282e-02,2.20079250043302e-01
2.83028302830283e-02,2.20738987880991e-01
2.84028402840284e-02,2.21397972220219e-01
2.85028502850285e-02,2.22056203814182e-01
2.86028602860286e-02,2.22713683415326e-01
2.87028702870287e-02,2.23370411775341e-01
2.88028802880288e-02,2.24026389645169e-01
2.89028902890289e-02,2.24681617775000e-01
2.90029002900290e-02,2.25336096914274e-01
2.91029102910291e-02,2.25989827811682e-01
2.92029202920292e-02,2.26642811215166e-01
2.93029302930293e-02,2.27295047871922e-01
2.94029402940294e-02,2.27946538528397e-01
2.95029502950295e-02,2.28597283930294e-01
2.96029602960296e-02,2.29247284822569e-01
2.97029702970297e-02,2.29896541949434e-01
2.98029802980298e-02,2.30545056054357e-01
2.99029902990299e-02,2.31192827880062e-01
3.00030003000300e-02,2.31839858168533e-01
3.01030103010301e-02,2.32486147661009e-01
3.02030203020302e-02,2.33131697097991e-01
3.03030303030303e-02,2.33776507219238e-01
3.04030403040304e-02,2.34420578763770e-01
3.05030503050305e-02,2.35063912469868e-01
3.06030603060306e-02,2.35706509075076e-01
3.07030703070307e-02,2.36348369316200e-01
3.08030803080308e-02,2.36989493929310e-01
3.09030903090309e-02,2.37629883649739e-01
3.10031003100310e-02,2.38269539212086e-01
3.11031103110311e-02,2.38908461350215e-01
3.12031203120312e-02,2.39546650797258e-01
3.13031303130313e-02,2.40184108285612e-01
3.14031403140314e-02,2.40820834546944e-01
3.15031503150315e-02,2.41456830312189e-01
3.16031603160316e-02,2.42092096311549e-01
3.17031703170317e-02,2.42726633274499e-01
3.18031803180318e-02,2.43360441929784e-01
3.19031903190319e-02,2.43993523005420e-01
3.20032003200320e-02,2.44625877228696e-01
3.21032103210321e-02,2.45257505326174e-01
3.22032203220322e-02,2.45888408023689e-01
3.23032303230323e-02,2.46518586046351e-01
3.24032403240324e-02,2.47148040118545e-01
3.25032503250325e-02,2.47776770963932e-01
3.26032603260326e-02,2.48404779305449e-01
3.27032703270327e-02,2.49032065865312e-01
3.28032803280328e-02,2.49658631365013e-01
3.29032903290329e-02,2.50284476525324e-01
3.30033003300330e-02,2.50909602066296e-01
3.31033103310331e-02,2.51534008707262e-01
3.32033203320332e-02,2.52157697166833e-01
3.33033303330333e-02,2.52780668162904e-01
3.34033403340334e-02,2.53402922412651e-01
3.35033503350335e-02,2.54024460632535e-01
3.36033603360336e-02,2.54645283538297e-01
3.37033703370337e-02,2.55265391844967e-01
3.38033803380338e-02,2.55884786266858e-01
3.39033903390339e-02,2.56503467517569e-01
3.40034003400340e-02,2.57121436309986e-01
3.41034103410341e-02,2.57738693356283e-01
3.42034203420342e-02,2.58355239367920e-01
3.43034303430343e-02,2.58971075055649e-01
3.44034403440344e-02,2.59586201129509e-01
3.45034503450345e-02,2.60200618298830e-01
3.46034603460346e-02,2.60814327272233e-01
3.47034703470347e-02,2.61427328757630e-01
3.48034803480348e-02,2.62039623462228e-01
3.49034903490349e-02,2.62651212092524e-01
3.50035003500350e-02,2.63262095354310e-01
3.51035103510351e-02,2.63872273952672e-01
3.52035203520352e-02,2.64481748591992e-01
3.53035303530353e-02,2.65090519975948e-01
3.54035403540354e-02,2.65698588807513e-01
3.55035503550355e-02,2.66305955788960e-01
3.56035603560356e-02,2.66912621621857e-01
3.57035703570357e-02,2.67518587007072e-01
3.58035803580358e-02,2.68123852644774e-01
3.59035903590359e-02,2.68728419234430e-01
3.60036003600360e-02,2.69332287474807e-01
3.61036103610361e-02,2.69935458063978e-01
3.62036203620362e-02,2.70537931699313e-01
3.63036303630363e-02,2.71139709077487e-01
3.64036403640364e-02,2.71740790894480e-01
3.65036503650365e-02,2.72341177845574e-01
3.66036603660366e-02,2.72940870625357e-01
3.67036703670367e-02,2.73539869927724e-01
3.68036803680368e-02,2.74138176445874e-01
3.69036903690369e-02,2.74735790872314e-01
3.70037003700370e-02,2.75332713898859e-01
3.71037103710371e-02,2.75928946216633e-01
3.72037203720372e-02,2.76524488516068e-01
3.73037303730373e-02,2.77119341486907e-01
3.74037403740374e-02,2.77713505818202e-01
3.75037503750375e-02,2.78306982198318e-01
3.76037603760376e-02,2.78899771314930e-01
3.77037703770377e-02,2.79491873855028e-01
3.78037803780378e-02,2.80083290504913e-01
3.79037903790379e-02,2.80674021950201e-01
3.80038003800380e-02,2.81264068875823e-01
3.81038103810381e-02,2.81853431966024e-01
3.82038203820382e-02,2.82442111904367e-01
3.83038303830383e-02,2.83030109373730e-01
3.84038403840384e-02,2.83617425056309e-01
3.85038503850385e-02,2.84204059633619e-01
3.86038603860386e-02,2.84790013786492e-01
3.87038703870387e-02,2.85375288195081e-01
3.88038803880388e-02,2.85959883538857e-01
3.89038903890389e-02,2.86543800496615e-01
3.90039003900390e-02,2.87127039746469e-01
3.91039103910391e-02,2.87709601965856e-01
3.92039203920392e-02,2.88291487831535e-01
3.93039303930393e-02,2.88872698019590e-01
3.94039403940394e-02,2.89453233205428e-01
3.95039503950395e-02,2.90033094063781e-01
3.96039603960396e-02,2.90612281268708e-01
3.97039703970397e-02,2.91190795493592e-01
3.98039803980398e-02,2.91768637411145e-01
3.99039903990399e-02,2.92345807693404e-01
4.00040004000400e-02,2.92922307011736e-01
4.01040104010401e-02,2.93498136036837e-01
4.02040204020402e-02,2.94073295438732e-01
4.03040304030403e-02,2.94647785886777e-01
4.04040404040404e-02,2.95221608049657e-01
4.05040504050405e-02,2.95794762595392e-01
4.06040604060406e-02,2.96367250191330e-01
4.07040704070407e-02,2.96939071504155e-01
4.08040804080408e-02,2.97510227199883e-01
4.09040904090409e-02,2.98080717943866e-01
4.10041004100410e-02,2.98650544400790e-01
4.11041104110411e-02,2.99219707234675e-01
4.12041204120412e-02,2.99788207108879e-01
4.13041304130413e-02,3.00356044686097e-01
4.14041404140414e-02,3.00923220628362e-01
4.15041504150415e-02,3.01489735597042e-01
4.16041604160416e-02,3.02055590252849e-01
4.17041704170417e-02,3.02620785255829e-01
4.18041804180418e-02,3.03185321265373e-01
4.19041904190419e-02,3.03749198940211e-01
4.20042004200420e-02,3.04312418938413e-01
4.21042104210421e-02,3.04874981917393e-01
4.22042204220422e-02,3.05436888533908e-01
4.23042304230423e-02,3.05998139444058e-01
4.24042404240424e-02,3.06558735303287e-01
4.25042504250425e-02,3.07118676766384e-01
4.26042604260426e-02,3.07677964487483e-01
4.27042704270427e-02,3.08236599120065e-01
4.28042804280428e-02,3.08794581316957e-01
4.29042904290429e-02,3.09351911730334e-01
4.30043004300430e-02,3.09908591011718e-01
4.31043104310431e-02,3.10464619811982e-01
4.32043204320432e-02,3.11019998781347e-01
4.33043304330433e-02,3.11574728569383e-01
4.34043404340434e-02,3.12128809825011e-01
4.35043504350435e-02,3.12682243196506e-01
4.36043604360436e-02,3.13235029331492e-01
4.37043704370437e-02,3.13787168876947e-01
4.38043804380438e-02,3.14338662479202e-01
4.39043904390439e-02,3.14889510783941e-01
4.40044004400440e-02,3.15439714436204e-01
4.41044104410441e-02,3.15989274080386e-01
4.42044204420442e-02,3.16538190360237e-01
4.43044304430443e-02,3.17086463918865e-01
4.44044404440444e-02,3.17634095398733e-01
4.45044504450445e-02,3.18181085441664e-01
4.46044604460446e-02,3.18727434688837e-01
4.47044704470447e-02,3.19273143780793e-01
4.48044804480448e-02,3.19818213357430e-01
4.49044904490449e-02,3.20362644058008e-01
4.50045004500450e-02,3.20906436521148e-01
4.51045104510451e-02,3.21449591384832e-01
4.52045204520452e-02,3.21992109286404e-01
4.53045304530453e-02,3.22533990862572e-01
4.54045404540454e-02,3.23075236749407e-01
4.55045504550455e-02,3.23615847582343e-01
4.56045604560456e-02,3.24155823996181e-01
4.57045704570457e-02,3.24695166625086e-01
4.58045804580458e-02,3.25233876102589e-01
4.59045904590459e-02,3.25771953061589e-01
4.60046004600460e-02,3.26309398134351e-01
4.61046104610461e-02,3.26846211952510e-01
4.62046204620462e-02,3.27382395147066e-01
4.63046304630463e-02,3.27917948348391e-01
4.64046404640464e-02,3.28452872186227e-01
4.65046504650465e-02,3.28987167289685e-01
4.66046604660466e-02,3.29520834287249e-01
4.67046704670467e-02,3.30053873806773e-01
4.68046804680468e-02,3.30586286475484e-01
4.69046904690469e-02,3.31118072919982e-01
4.70047004700470e-02,3.31649233766241e-01
4.71047104710471e-02,3.32179769639610e-01
4.72047204720472e-02,3.32709681164810e-01
4.73047304730473e-02,3.33238968965941e-01
4.74047404740474e-02,3.33767633666477e-01
4.75047504750475e-02,3.34295675889269e-01
4.76047604760476e-02,3.34823096256547e-01
4.77047704770477e-02,3.35349895389917e-01
4.78047804780478e-02,3.35876073910365e-01
4.79047904790479e-02,3.36401632438255e-01
4.80048004800480e-02,3.36926571593332e-01
4.81048104810481e-02,3.37450891994721e-01
4.82048204820482e-02,3.37974594260928e-01
4.83048304830483e-02,3.38497679009842e-01
4.84048404840484e-02,3.39020146858732e-01
4.85048504850485e-02,3.39541998424252e-01
4.86048604860486e-02,3.40063234322439e-01
4.87048704870487e-02,3.40583855168714e-01
4.88048804880488e-02,3.41103861577882e-01
4.89048904890489e-02,3.41623254164136e-01
4.90049004900490e-02,3.42142033541053e-01
4.91049104910491e-02,3.42660200321596e-01
4.92049204920492e-02,3.43177755118118e-01
4.93049304930493e-02,3.43694698542357e-01
4.94049404940494e-02,3.44211031205442e-01
4.95049504950495e-02,3.44726753717888e-01
4.96049604960496e-02,3.45241866689603e-01
4.97049704970497e-02,3.45756370729884e-01
4.98049804980498e-02,3.46270266447419e-01
4.99049904990499e-02,3.46783554450287e-01
5.00050005000500e-02,3.47296235345959e-01
5.01050105010501e-02,3.47808309741301e-01
5.02050205020502e-02,3.48319778242569e-01
5.03050305030503e-02,3.48830641455416e-01
5.04050405040504e-02,3.49340899984888e-01
5.05050505050505e-02,3.49850554435427e-01
5.06050605060506e-02,3.50359605410869e-01
5.07050705070507e-02,3.50868053514450e-01
5.08050805080508e-02,3.51375899348798e-01
5.09050905090509e-02,3.51883143515944e-01
5.10051005100510e-02,3.52389786617312e-01
5.11051105110511e-02,3.52895829253730e-01
5.12051205120512e-02,3.53401272025421e-01
5.13051305130513e-02,3.53906115532010e-01
5.14051405140514e-02,3.54410360372523e-01
5.15051505150515e-02,3.54914007145387e-01
5.16051605160516e-02,3.55417056448430e-01
5.17051705170517e-02,3.55919508878882e-01
5.18051805180518e-02,3.56421365033378e-01
5.19051905190519e-02,3.56922625507955e-01
5.20052005200520e-02,3.57423290898056e-01
5.21052105210521e-02,3.57923361798525e-01
5.22052205220522e-02,3.58422838803616e-01
5.23052305230523e-02,3.58921722506986e-01
5.24052405240524e-02,3.59420013501700e-01
5.25052505250525e-02,3.59917712380228e-01
5.26052605260526e-02,3.60414819734452e-01
5.27052705270527e-02,3.60911336155658e-01
5.28052805280528e-02,3.61407262234542e-01
5.29052905290529e-02,3.61902598561212e-01
5.30053005300530e-02,3.62397345725184e-01
5.31053105310531e-02,3.62891504315384e-01
5.32053205320532e-02,3.63385074920151e-01
5.33053305330533e-02,3.63878058127236e-01
5.34053405340534e-02,3.64370454523801e-01
5.35053505350535e-02,3.64862264696421e-01
5.36053605360536e-02,3.65353489231088e-01
5.37053705370537e-02,3.65844128713203e-01
5.38053805380538e-02,3.66334183727587e-01
5.39053905390539e-02,3.66823654858472e-01
5.40054005400540e-02,3.67312542689508e-01
5.41054105410541e-02,3.67800847803764e-01
5.42054205420542e-02,3.68288570783721e-01
5.43054305430543e-02,3.68775712211282e-01
5.44054405440544e-02,3.69262272667766e-01
5.45054505450545e-02,3.69748252733912e-01
5.46054605460546e-02,3.70233652989879e-01
5.47054705470547e-02,3.70718474015244e-01
5.48054805480548e-02,3.71202716389007e-01
5.49054905490549e-02,3.71686380689588e-01
5.50055005500550e-02,3.72169467494828e-01
5.51055105510551e-02,3.72651977381993e-01
5.52055205520552e-02,3.73133910927769e-01
5.53055305530553e-02,3.73615268708268e-01
5.54055405540554e-02,3.74096051299023e-01
5.55055505550555e-02,3.74576259274996e-01
5.56055605560556e-02,3.75055893210572e-01
5.57055705570557e-02,3.75534953679560e-01
5.58055805580558e-02,3.76013441255198e-01
5.59055905590559e-02,3.76491356510151e-01
5.60056005600560e-02,3.76968700016510e-01
5.61056105610561e-02,3.77445472345795e-01
5.62056205620562e-02,3.77921674068955e-01
5.63056305630563e-02,3.78397305756368e-01
5.64056405640564e-02,3.78872367977841e-01
5.65056505650565e-02,3.79346861302613e-01
5.66056605660566e-02,3.79820786299353e-01
5.67056705670567e-02,3.80294143536161e-01
5.68056805680568e-02,3.80766933580571e-01
5.69056905690569e-02,3.81239156999548e-01
5.70057005700570e-02,3.81710814359491e-01
5.71057105710571e-02,3.82181906226233e-01
5.72057205720572e-02,3.82652433165040e-01
5.73057305730573e-02,3.83122395740615e-01
5.74057405740574e-02,3.83591794517094e-01
5.75057505750575e-02,3.84060630058053e-01
5.76057605760576e-02,3.84528902926501e-01
5.77057705770577e-02,3.84996613684885e-01
5.78057805780578e-02,3.85463762895091e-01
5.79057905790579e-02,3.85930351118442e-01
5.80058005800580e-02,3.86396378915702e-01
5.81058105810581e-02,3.86861846847071e-01
5.82058205820582e-02,3.87326755472192e-01
5.83058305830583e-02,3.87791105350147e-01
5.84058405840584e-02,3.88254897039461e-01
5.85058505850585e-02,3.88718131098098e-01
5.86058605860586e-02,3.89180808083466e-01
5.87058705870587e-02,3.89642928552416e-01
5.88058805880588e-02,3.90104493061241e-01
5.89058905890589e-02,3.90565502165680e-01
5.90059005900590e-02,3.91025956420914e-01
5.91059105910591e-02,3.91485856381571e-01
5.92059205920592e-02,3.91945202601724e-01
5.93059305930593e-02,3.92403995634892e-01
5.94059405940594e-02,3.92862236034040e-01
5.95059505950595e-02,3.93319924351582e-01
5.96059605960596e-02,3.93777061139378e-01
5.97059705970597e-02,3.94233646948738e-01
5.98059805980598e-02,3.94689682330419e-01
5.99059905990599e-02,3.95145167834630e-01
6.00060006000600e-02,3.95600104011028e-01
6.01060106010601e-02,3.96054491408720e-01
6.02060206020602e-02,3.96508330576267e-01
6.03060306030603e-02,3.96961622061678e-01
6.04060406040604e-02,3.97414366412418e-01
6.05060506050605e-02,3.97866564175402e-01
6.06060606060606e-02,3.98318215896998e-01
6.07060706070607e-02,3.98769322123031e-01
6.08060806080608e-02,3.99219883398778e-01
6.09060906090609e-02,3.99669900268970e-01
6.10061006100610e-02,4.00119373277797e-01
6.11061106110611e-02,4.00568302968900e-01
6.12061206120612e-02,4.01016689885382e-01
6.13061306130613e-02,4.01464534569800e-01
6.14061406140614e-02,4.01911837564168e-01
6.15061506150615e-02,4.02358599409961e-01
6.16061606160616e-02,4.02804820648110e-01
6.17061706170617e-02,4.03250501819007e-01
6.18061806180618e-02,4.03695643462503e-01
6.19061906190619e-02,4.04140246117910e-01
6.20062006200620e-02,4.04584310324001e-01
6.21062106210621e-02,4.05027836619008e-01
6.22062206220622e-02,4.05470825540629e-01
6.23062306230623e-02,4.05913277626021e-01
6.24062406240624e-02,4.06355193411807e-01
6.25062506250625e-02,4.06796573434070e-01
6.26062606260626e-02,4.07237418228362e-01
6.27062706270627e-02,4.07677728329695e-01
6.28062806280628e-02,4.08117504272549e-01
6.29062906290629e-02,4.08556746590868e-01
6.30063006300630e-02,4.08995455818064e-01
6.31063106310631e-02,4.09433632487014e-01
6.32063206320632e-02,4.09871277130064e-01
6.33063306330633e-02,4.10308390279027e-01
6.34063406340634e-02,4.10744972465185e-01
