0,,-630.279,-5633.63,-2.37676e+32
0,,-685.317,-5629.65,-2.38822e+32
0,,-740.111,-5624.36,-2.39973e+32
0,,-794.631,-5617.77,-2.4113e+32
0,,-848.846,-5609.89,-2.42292e+32
0,,-902.726,-5600.73,-2.43461e+32
0,,-956.242,-5590.3,-2.44634e+32
0,,-1009.36,-5578.62,-2.45814e+32
0,,-1062.06,-5565.69,-2.46999e+32
0,,-1114.31,-5551.54,-2.4819e+32
0,,-1166.07,-5536.17,-2.49386e+32
0,,-1217.33,-5519.59,-2.50588e+32
0,,-1268.06,-5501.84,-2.51796e+32
0,,-1318.22,-5482.91,-2.5301e+32
0,,-1367.79,-5462.84,-2.5423e+32
0,,-1416.75,-5441.62,-2.55456e+32
0,,-1465.06,-5419.29,-2.56687e+32
0,,-1512.71,-5395.87,-2.57925e+32
0,,-1559.67,-5371.36,-2.59168e+32
0,,-1605.92,-5345.79,-2.60418e+32
0,,-1651.43,-5319.18,-2.61673e+32
0,,-1696.18,-5291.55,-2.62935e+32
0,,-1740.14,-5262.92,-2.64202e+32
0,,-1783.3,-5233.32,-2.65476e+32
0,,-1825.63,-5202.75,-2.66756e+32
0,,-1867.12,-5171.26,-2.68042e+32
0,,-1907.74,-5138.85,-2.69334e+32
0,,-1947.47,-5105.56,-2.70633e+32
0,,-1986.3,-5071.41,-2.71937e+32
0,,-2024.2,-5036.41,-2.73248e+32
0,,-2061.17,-5000.6,-2.74566e+32
0,,-2097.17,-4964,-2.75889e+32
0,,-2132.2,-4926.63,-2.7722e+32
0,,-2166.24,-4888.53,-2.78556e+32
0,,-2199.27,-4849.71,-2.79899e+32
0,,-2231.28,-4810.2,-2.81248e+32
0,,-2262.26,-4770.03,-2.82604e+32
0,,-2292.19,-4729.23,-2.83967e+32
0,,-2321.07,-4687.81,-2.85336e+32
0,,-2348.87,-4645.82,-2.86711e+32
0,,-2375.59,-4603.27,-2.88094e+32
0,,-2401.21,-4560.2,-2.89483e+32
0,,-2425.74,-4516.63,-2.90878e+32
0,,-2449.15,-4472.58,-2.9228e+32
0,,-2471.45,-4428.1,-2.9369e+32
0,,-2492.61,-4383.19,-2.95105e+32
0,,-2512.65,-4337.9,-2.96528e+32
0,,-2531.54,-4292.26,-2.97958e+32
0,,-2549.29,-4246.28,-2.99394e+32
0,,-2565.88,-4200,-3.00838e+32
0,,-2581.33,-4153.45,-3.02288e+32
0,,-2595.61,-4106.65,-3.03745e+32
0,,-2608.73,-4059.63,-3.0521e+32
0,,-2620.69,-4012.43,-3.06681e+32
0,,-2631.49,-3965.06,-3.0816e+32
0,,-2641.12,-3917.57,-3.09645e+32
0,,-2649.58,-3869.97,-3.11138e+32
0,,-2656.88,-3822.3,-3.12638e+32
0,,-2663.02,-3774.58,-3.14145e+32
0,,-2667.99,-3726.84,-3.1566e+32
0,,-2671.81,-3679.11,-3.17182e+32
0,,-2674.47,-3631.41,-3.18711e+32
0,,-2675.98,-3583.78,-3.20247e+32
0,,-2676.35,-3536.25,-3.21791e+32
0,,-2675.57,-3488.83,-3.23342e+32
0,,-2673.66,-3441.56,-3.24901e+32
0,,-2670.62,-3394.46,-3.26468e+32
0,,-2666.46,-3347.56,-3.28042e+32
0,,-2661.18,-3300.89,-3.29623e+32
0,,-2654.8,-3254.47,-3.31212e+32
0,,-2647.32,-3208.32,-3.32809e+32
0,,-2638.76,-3162.48,-3.34413e+32
0,,-2629.11,-3116.97,-3.36026e+32
0,,-2618.41,-3071.82,-3.37646e+32
0,,-2606.65,-3027.04,-3.39273e+32
0,,-2593.84,-2982.66,-3.40909e+32
0,,-2580.01,-2938.71,-3.42553e+32
0,,-2565.16,-2895.21,-3.44204e+32
0,,-2549.3,-2852.19,-3.45864e+32
0,,-2532.46,-2809.66,-3.47531e+32
0,,-2514.64,-2767.65,-3.49206e+32
0,,-2495.86,-2726.18,-3.5089e+32
0,,-2476.14,-2685.27,-3.52582e+32
0,,-2455.49,-2644.94,-3.54281e+32
0,,-2433.93,-2605.22,-3.55989e+32
0,,-2411.47,-2566.12,-3.57706e+32
0,,-2388.13,-2527.67,-3.5943e+32
0,,-2363.94,-2489.87,-3.61163e+32
0,,-2338.9,-2452.77,-3.62904e+32
0,,-2313.04,-2416.36,-3.64654e+32
0,,-2286.38,-2380.67,-3.66412e+32
0,,-2258.93,-2345.71,-3.68178e+32
0,,-2230.72,-2311.51,-3.69953e+32
0,,-2201.77,-2278.08,-3.71737e+32
0,,-2172.09,-2245.43,-3.73529e+32
0,,-2141.7,-2213.58,-3.7533e+32
0,,-2110.64,-2182.54,-3.77139e+32
0,,-2078.91,-2152.34,-3.78957e+32
0,,-2046.55,-2122.97,-3.80784e+32
0,,-2013.56,-2094.46,-3.8262e+32
0,,-1979.98,-2066.82,-3.84465e+32
0,,-1945.83,-2040.06,-3.86318e+32
0,,-1911.13,-2014.19,-3.88181e+32
0,,-1875.9,-1989.23,-3.90052e+32
0,,-1840.17,-1965.17,-3.91933e+32
0,,-1803.96,-1942.04,-3.93822e+32
0,,-1767.29,-1919.83,-3.95721e+32
0,,-1730.18,-1898.57,-3.97629e+32
0,,-1692.67,-1878.25,-3.99546e+32
0,,-1654.77,-1858.89,-4.01472e+32
0,,-1616.5,-1840.49,-4.03407e+32
0,,-1577.9,-1823.06,-4.05352e+32
0,,-1538.99,-1806.6,-4.07306e+32
0,,-1499.78,-1791.12,-4.0927e+32
0,,-1460.31,-1776.62,-4.11243e+32
0,,-1420.59,-1763.1,-4.13226e+32
0,,-1380.66,-1750.58,-4.15218e+32
0,,-1340.54,-1739.04,-4.1722e+32
0,,-1300.24,-1728.5,-4.19231e+32
0,,-1259.81,-1718.96,-4.21252e+32
0,,-1219.25,-1710.41,-4.23283e+32
0,,-1178.6,-1702.85,-4.25324e+32
0,,-1137.87,-1696.29,-4.27374e+32
0,,-1097.1,-1690.73,-4.29435e+32
0,,-1056.3,-1686.16,-4.31505e+32
0,,-1015.5,-1682.58,-4.33585e+32
0,,-974.73,-1679.99,-4.35676e+32
0,,-934.004,-1678.38,-4.37776e+32
0,,-893.35,-1677.75,-4.39886e+32
0,,-852.79,-1678.1,-4.42007e+32
0,,-812.347,-1679.43,-4.44138e+32
0,,-772.045,-1681.72,-4.46279e+32
0,,-731.906,-1684.97,-4.48431e+32
0,,-691.953,-1689.17,-4.50593e+32
0,,-652.209,-1694.32,-4.52765e+32
0,,-612.695,-1700.41,-4.54948e+32
0,,-573.433,-1707.44,-4.57141e+32
0,,-534.446,-1715.38,-4.59345e+32
0,,-495.754,-1724.24,-4.6156e+32
0,,-457.378,-1734,-4.63785e+32
0,,-419.34,-1744.66,-4.66021e+32
0,,-381.66,-1756.2,-4.68267e+32
0,,-344.358,-1768.62,-4.70525e+32
0,,-307.454,-1781.89,-4.72793e+32
0,,-270.968,-1796.02,-4.75073e+32
0,,-234.919,-1810.98,-4.77363e+32
0,,-199.326,-1826.76,-4.79664e+32
0,,-164.208,-1843.36,-4.81977e+32
0,,-129.581,-1860.76,-4.843e+32
0,,-95.4658,-1878.94,-4.86635e+32
0,,-61.878,-1897.89,-4.88981e+32
0,,-28.835,-1917.59,-4.91339e+32
0,,3.64637,-1938.03,-4.93708e+32
0,,35.55,-1959.2,-4.96088e+32
0,,66.8601,-1981.08,-4.98479e+32
0,,97.5612,-2003.64,-5.00883e+32
0,,127.638,-2026.89,-5.03297e+32
0,,157.077,-2050.79,-5.05724e+32
0,,185.863,-2075.33,-5.08162e+32
0,,213.983,-2100.5,-5.10612e+32
0,,241.424,-2126.28,-5.13073e+32
0,,268.172,-2152.64,-5.15547e+32
0,,294.216,-2179.58,-5.18032e+32
0,,319.544,-2207.07,-5.2053e+32
0,,344.145,-2235.09,-5.23039e+32
0,,368.007,-2263.62,-5.25561e+32
0,,391.12,-2292.65,-5.28095e+32
0,,413.475,-2322.16,-5.30641e+32
0,,435.062,-2352.13,-5.33199e+32
0,,455.872,-2382.53,-5.35769e+32
0,,475.897,-2413.35,-5.38352e+32
0,,495.129,-2444.56,-5.40948e+32
0,,513.56,-2476.16,-5.43556e+32
0,,531.184,-2508.11,-5.46176e+32
0,,547.994,-2540.4,-5.48809e+32
0,,563.984,-2573,-5.51455e+32
0,,579.149,-2605.9,-5.54114e+32
0,,593.484,-2639.08,-5.56785e+32
0,,606.985,-2672.51,-5.59469e+32
0,,619.648,-2706.17,-5.62167e+32
0,,631.469,-2740.05,-5.64877e+32
0,,642.446,-2774.12,-5.676e+32
0,,652.575,-2808.36,-5.70337e+32
0,,661.857,-2842.75,-5.73086e+32
0,,670.288,-2877.27,-5.75849e+32
0,,677.869,-2911.9,-5.78625e+32
0,,684.598,-2946.62,-5.81415e+32
0,,690.477,-2981.41,-5.84218e+32
0,,695.505,-3016.25,-5.87034e+32
0,,699.684,-3051.11,-5.89864e+32
0,,703.016,-3085.98,-5.92708e+32
0,,705.502,-3120.83,-5.95566e+32
0,,707.146,-3155.65,-5.98437e+32
0,,707.949,-3190.42,-6.01322e+32
0,,707.917,-3225.11,-6.04221e+32
0,,707.053,-3259.71,-6.07134e+32
0,,705.361,-3294.19,-6.10061e+32
0,,702.846,-3328.54,-6.13002e+32
0,,699.514,-3362.74,-6.15957e+32
0,,695.371,-3396.77,-6.18927e+32
0,,690.423,-3430.6,-6.21911e+32
0,,684.677,-3464.23,-6.24909e+32
0,,678.139,-3497.63,-6.27922e+32
0,,670.818,-3530.78,-6.30949e+32
0,,662.721,-3563.66,-6.33991e+32
0,,653.857,-3596.27,-6.37047e+32
0,,644.236,-3628.57,-6.40119e+32
0,,633.865,-3660.56,-6.43205e+32
0,,622.754,-3692.21,-6.46305e+32
0,,610.915,-3723.5,-6.49421e+32
0,,598.356,-3754.44,-6.52552e+32
0,,585.09,-3784.98,-6.55698e+32
0,,571.126,-3815.13,-6.58859e+32
0,,556.477,-3844.86,-6.62036e+32
0,,541.154,-3874.16,-6.65227e+32
0,,525.17,-3903.01,-6.68434e+32
0,,508.536,-3931.4,-6.71657e+32
0,,491.266,-3959.31,-6.74895e+32
0,,473.373,-3986.74,-6.78149e+32
0,,454.871,-4013.66,-6.81418e+32
0,,435.772,-4040.07,-6.84703e+32
0,,416.091,-4065.95,-6.88004e+32
0,,395.843,-4091.28,-6.91321e+32
0,,375.041,-4116.07,-6.94654e+32
0,,353.701,-4140.28,-6.98003e+32
0,,331.837,-4163.92,-7.01368e+32
0,,309.465,-4186.97,-7.04749e+32
0,,286.6,-4209.43,-7.08147e+32
0,,263.258,-4231.27,-7.11561e+32
0,,239.455,-4252.49,-7.14991e+32
0,,215.207,-4273.09,-7.18438e+32
0,,190.53,-4293.05,-7.21902e+32
0,,165.441,-4312.37,-7.25382e+32
0,,139.956,-4331.03,-7.28879e+32
0,,114.092,-4349.03,-7.32393e+32
0,,87.8652,-4366.36,-7.35924e+32
0,,61.2937,-4383.01,-7.39472e+32
0,,34.3942,-4398.98,-7.43037e+32
0,,7.18391,-4414.27,-7.46619e+32
0,,-20.3198,-4428.86,-7.50219e+32
0,,-48.0995,-4442.75,-7.53836e+32
0,,-76.1377,-4455.94,-7.5747e+32
0,,-104.417,-4468.42,-7.61122e+32
0,,-132.919,-4480.19,-7.64791e+32
0,,-161.627,-4491.24,-7.68478e+32
0,,-190.523,-4501.57,-7.72183e+32
0,,-219.589,-4511.19,-7.75906e+32
0,,-248.807,-4520.08,-7.79647e+32
0,,-278.16,-4528.24,-7.83405e+32
0,,-307.63,-4535.68,-7.87182e+32
0,,-337.199,-4542.39,-7.90977e+32
0,,-366.85,-4548.38,-7.9479e+32
0,,-396.564,-4553.63,-7.98622e+32
0,,-426.325,-4558.17,-8.02472e+32
0,,-456.114,-4561.97,-8.06341e+32
0,,-485.914,-4565.05,-8.10228e+32
0,,-515.708,-4567.41,-8.14135e+32
0,,-545.479,-4569.04,-8.1806e+32
0,,-575.208,-4569.96,-8.22003e+32
0,,-604.88,-4570.16,-8.25966e+32
0,,-634.476,-4569.65,-8.29948e+32
0,,-663.981,-4568.43,-8.3395e+32
0,,-693.377,-4566.51,-8.3797e+32
0,,-722.648,-4563.88,-8.4201e+32
0,,-751.777,-4560.57,-8.46069e+32
0,,-780.748,-4556.56,-8.50148e+32
0,,-809.545,-4551.86,-8.54247e+32
0,,-838.152,-4546.49,-8.58365e+32
0,,-866.553,-4540.45,-8.62503e+32
0,,-894.733,-4533.74,-8.66661e+32
0,,-922.676,-4526.38,-8.7084e+32
0,,-950.368,-4518.36,-8.75038e+32
0,,-977.792,-4509.7,-8.79257e+32
0,,-1004.94,-4500.41,-8.83496e+32
0,,-1031.78,-4490.49,-8.87755e+32
0,,-1058.32,-4479.96,-8.92035e+32
0,,-1084.53,-4468.81,-8.96335e+32
0,,-1110.41,-4457.07,-9.00657e+32
0,,-1135.93,-4444.73,-9.04999e+32
0,,-1161.09,-4431.82,-9.09362e+32
0,,-1185.87,-4418.34,-9.13746e+32
0,,-1210.26,-4404.3,-9.18151e+32
0,,-1234.25,-4389.72,-9.22577e+32
0,,-1257.83,-4374.6,-9.27025e+32
0,,-1280.98,-4358.95,-9.31494e+32
0,,-1303.69,-4342.79,-9.35985e+32
0,,-1325.95,-4326.13,-9.40498e+32
0,,-1347.75,-4308.98,-9.45032e+32
0,,-1369.09,-4291.35,-9.49588e+32
0,,-1389.94,-4273.26,-9.54166e+32
0,,-1410.3,-4254.71,-9.58766e+32
0,,-1430.17,-4235.73,-9.63388e+32
0,,-1449.52,-4216.33,-9.68033e+32
0,,-1468.36,-4196.51,-9.72699e+32
0,,-1486.67,-4176.29,-9.77389e+32
0,,-1504.44,-4155.69,-9.82101e+32
0,,-1521.68,-4134.71,-9.86836e+32
0,,-1538.36,-4113.38,-9.91593e+32
0,,-1554.49,-4091.71,-9.96374e+32
0,,-1570.06,-4069.71,-1.00118e+33
0,,-1585.05,-4047.39,-1.006e+33
0,,-1599.47,-4024.77,-1.01085e+33
0,,-1613.31,-4001.87,-1.01573e+33
0,,-1626.56,-3978.7,-1.02062e+33
0,,-1639.22,-3955.28,-1.02554e+33
0,,-1651.29,-3931.61,-1.03049e+33
0,,-1662.75,-3907.72,-1.03546e+33
0,,-1673.61,-3883.61,-1.04045e+33
0,,-1683.87,-3859.31,-1.04546e+33
0,,-1693.51,-3834.83,-1.0505e+33
0,,-1702.54,-3810.19,-1.05557e+33
0,,-1710.95,-3785.39,-1.06066e+33
0,,-1718.75,-3760.46,-1.06577e+33
0,,-1725.92,-3735.41,-1.07091e+33
0,,-1732.48,-3710.25,-1.07607e+33
0,,-1738.42,-3685.01,-1.08126e+33
0,,-1743.73,-3659.69,-1.08647e+33
0,,-1748.43,-3634.31,-1.09171e+33
0,,-1752.5,-3608.89,-1.09697e+33
0,,-1755.95,-3583.43,-1.10226e+33
0,,-1758.78,-3557.97,-1.10758e+33
0,,-1760.99,-3532.5,-1.11292e+33
0,,-1762.59,-3507.05,-1.11828e+33
0,,-1763.57,-3481.63,-1.12367e+33
0,,-1763.94,-3456.25,-1.12909e+33
0,,-1763.7,-3430.94,-1.13453e+33
0,,-1762.85,-3405.69,-1.14e+33
0,,-1761.4,-3380.54,-1.1455e+33
0,,-1759.35,-3355.49,-1.15102e+33
0,,-1756.7,-3330.55,-1.15657e+33
0,,-1753.46,-3305.75,-1.16215e+33
0,,-1749.64,-3281.09,-1.16775e+33
0,,-1745.24,-3256.59,-1.17338e+33
0,,-1740.26,-3232.25,-1.17904e+33
0,,-1734.71,-3208.11,-1.18472e+33
0,,-1728.59,-3184.16,-1.19043e+33
0,,-1721.92,-3160.42,-1.19617e+33
0,,-1714.69,-3136.91,-1.20194e+33
0,,-1706.93,-3113.64,-1.20773e+33
0,,-1698.62,-3090.61,-1.21356e+33
0,,-1689.78,-3067.84,-1.21941e+33
0,,-1680.43,-3045.35,-1.22528e+33
0,,-1670.55,-3023.14,-1.23119e+33
0,,-1660.17,-3001.23,-1.23713e+33
0,,-1649.3,-2979.63,-1.24309e+33
0,,-1637.93,-2958.34,-1.24908e+33
0,,-1626.09,-2937.39,-1.25511e+33
0,,-1613.77,-2916.78,-1.26116e+33
0,,-1600.99,-2896.51,-1.26724e+33
0,,-1587.76,-2876.61,-1.27335e+33
0,,-1574.09,-2857.08,-1.27949e+33
0,,-1559.99,-2837.93,-1.28565e+33
0,,-1545.46,-2819.17,-1.29185e+33
0,,-1530.53,-2800.81,-1.29808e+33
0,,-1515.19,-2782.85,-1.30434e+33
0,,-1499.47,-2765.31,-1.31063e+33
0,,-1483.36,-2748.2,-1.31695e+33
0,,-1466.89,-2731.52,-1.32329e+33
0,,-1450.07,-2715.28,-1.32967e+33
0,,-1432.9,-2699.48,-1.33608e+33
0,,-1415.39,-2684.14,-1.34253e+33
0,,-1397.57,-2669.26,-1.349e+33
0,,-1379.44,-2654.85,-1.3555e+33
0,,-1361.01,-2640.92,-1.36204e+33
0,,-1342.29,-2627.46,-1.3686e+33
0,,-1323.3,-2614.49,-1.3752e+33
0,,-1304.06,-2602,-1.38183e+33
0,,-1284.56,-2590.02,-1.38849e+33
0,,-1264.83,-2578.53,-1.39519e+33
0,,-1244.88,-2567.55,-1.40191e+33
0,,-1224.72,-2557.07,-1.40867e+33
0,,-1204.36,-2547.11,-1.41546e+33
0,,-1183.81,-2537.66,-1.42229e+33
0,,-1163.1,-2528.73,-1.42914e+33
0,,-1142.23,-2520.32,-1.43603e+33
0,,-1121.21,-2512.44,-1.44296e+33
0,,-1100.06,-2505.08,-1.44991e+33
0,,-1078.78,-2498.24,-1.4569e+33
0,,-1057.41,-2491.94,-1.46393e+33
0,,-1035.94,-2486.16,-1.47098e+33
0,,-1014.38,-2480.92,-1.47808e+33
0,,-992.763,-2476.21,-1.4852e+33
0,,-971.088,-2472.03,-1.49236e+33
0,,-949.371,-2468.38,-1.49956e+33
0,,-927.625,-2465.26,-1.50679e+33
0,,-905.863,-2462.67,-1.51405e+33
0,,-884.096,-2460.61,-1.52135e+33
0,,-862.34,-2459.07,-1.52868e+33
0,,-840.604,-2458.07,-1.53605e+33
0,,-818.904,-2457.58,-1.54346e+33
0,,-797.25,-2457.62,-1.5509e+33
0,,-775.655,-2458.18,-1.55838e+33
0,,-754.132,-2459.25,-1.56589e+33
0,,-732.692,-2460.84,-1.57344e+33
0,,-711.348,-2462.94,-1.58103e+33
0,,-690.112,-2465.55,-1.58865e+33
0,,-668.995,-2468.65,-1.59631e+33
0,,-648.01,-2472.26,-1.604e+33
0,,-627.168,-2476.36,-1.61174e+33
0,,-606.48,-2480.94,-1.61951e+33
0,,-585.958,-2486.02,-1.62731e+33
0,,-565.613,-2491.57,-1.63516e+33
0,,-545.455,-2497.59,-1.64304e+33
0,,-525.496,-2504.08,-1.65096e+33
0,,-505.747,-2511.03,-1.65892e+33
0,,-486.218,-2518.44,-1.66692e+33
0,,-466.918,-2526.29,-1.67496e+33
0,,-447.859,-2534.59,-1.68303e+33
0,,-429.051,-2543.32,-1.69115e+33
0,,-410.502,-2552.48,-1.6993e+33
0,,-392.223,-2562.06,-1.70749e+33
0,,-374.223,-2572.06,-1.71572e+33
0,,-356.512,-2582.45,-1.72399e+33
0,,-339.097,-2593.25,-1.73231e+33
0,,-321.988,-2604.43,-1.74066e+33
0,,-305.193,-2615.99,-1.74905e+33
0,,-288.721,-2627.93,-1.75748e+33
0,,-272.579,-2640.23,-1.76595e+33
0,,-256.776,-2652.88,-1.77447e+33
0,,-241.319,-2665.88,-1.78302e+33
0,,-226.215,-2679.21,-1.79162e+33
0,,-211.472,-2692.87,-1.80026e+33
0,,-197.096,-2706.85,-1.80894e+33
0,,-183.094,-2721.13,-1.81766e+33
0,,-169.472,-2735.71,-1.82642e+33
0,,-156.237,-2750.58,-1.83522e+33
0,,-143.394,-2765.73,-1.84407e+33
0,,-130.949,-2781.14,-1.85296e+33
0,,-118.907,-2796.81,-1.8619e+33
0,,-107.273,-2812.73,-1.87087e+33
0,,-96.0522,-2828.88,-1.87989e+33
0,,-85.2493,-2845.26,-1.88895e+33
0,,-74.8683,-2861.85,-1.89806e+33
0,,-64.9132,-2878.65,-1.90721e+33
0,,-55.3879,-2895.65,-1.91641e+33
0,,-46.2959,-2912.82,-1.92565e+33
0,,-37.6402,-2930.17,-1.93493e+33
0,,-29.424,-2947.67,-1.94426e+33
0,,-21.6498,-2965.33,-1.95363e+33
0,,-14.3201,-2983.13,-1.96305e+33
0,,-7.43701,-3001.05,-1.97251e+33
0,,-1.0024,-3019.1,-1.98202e+33
0,,4.98213,-3037.24,-1.99158e+33
0,,10.5153,-3055.49,-2.00118e+33
0,,15.5959,-3073.81,-2.01083e+33
0,,20.2233,-3092.21,-2.02052e+33
0,,24.397,-3110.67,-2.03026e+33
0,,28.1166,-3129.18,-2.04005e+33
0,,31.3822,-3147.73,-2.04989e+33
0,,34.194,-3166.31,-2.05977e+33
0,,36.5526,-3184.9,-2.0697e+33
0,,38.4589,-3203.51,-2.07968e+33
0,,39.9138,-3222.1,-2.0897e+33
0,,40.9187,-3240.69,-2.09978e+33
0,,41.4751,-3259.24,-2.1099e+33
0,,41.5849,-3277.76,-2.12007e+33
0,,41.2501,-3296.24,-2.13029e+33
0,,40.4732,-3314.65,-2.14056e+33
0,,39.2566,-3333,-2.15088e+33
0,,37.6031,-3351.27,-2.16125e+33
0,,35.516,-3369.45,-2.17167e+33
0,,32.9983,-3387.53,-2.18214e+33
0,,30.0537,-3405.5,-2.19266e+33
0,,26.6859,-3423.35,-2.20323e+33
0,,22.899,-3441.08,-2.21385e+33
0,,18.6971,-3458.66,-2.22453e+33
0,,14.0846,-3476.1,-2.23525e+33
0,,9.06634,-3493.38,-2.24603e+33
0,,3.64704,-3510.49,-2.25686e+33
0,,-2.16816,-3527.43,-2.26774e+33
0,,-8.374,-3544.18,-2.27867e+33
0,,-14.965,-3560.74,-2.28966e+33
0,,-21.9354,-3577.1,-2.30069e+33
0,,-29.2794,-3593.24,-2.31179e+33
0,,-36.9908,-3609.16,-2.32293e+33
0,,-45.0636,-3624.86,-2.33413e+33
0,,-53.4911,-3640.32,-2.34538e+33
0,,-62.2668,-3655.54,-2.35669e+33
0,,-71.3839,-3670.5,-2.36805e+33
0,,-80.8355,-3685.21,-2.37947e+33
