1.83462522285058e-01,-1.10597648252017e-01,-4.00309001571580e-01,3.89477765669929e-01,-4.39826166438072e-01,-3.63981967157370e-01,-1.75241852237006e-01,2.06175370317582e-01,4.92972126217137e-01
3.71355334186985e-01,2.79589481217384e-01,-1.85909489228499e-01,-4.65918348809443e-01,-4.79326109183271e-01,2.75167662318230e-01,-3.13597192315982e-01,-3.55511128215762e-01,-4.56132565904276e-02
4.64871109069543e-01,-4.14387278382686e-01,2.79095131620830e-01,2.04367935582427e-01,-1.24656884479304e-01,1.16683924138173e-01,-3.21700102577034e-01,3.50531283592981e-01,-4.86826535947441e-01
4.86682686467686e-01,4.99561769430000e-01,3.48175473261903e-01,2.12410042289356e-01,3.56012655683678e-01,-3.75883216575408e-01,-1.63824280093688e-01,-1.99913078354641e-01,1.11341716416551e-01
4.23401968034745e-01,-4.74275471422275e-01,-9.54208709630537e-02,-3.73793776245465e-01,4.40959188272177e-01,1.44563544432292e-01,6.85220860656519e-02,4.85827803813518e-03,4.76344536707961e-01
3.24963718005106e-01,3.70719773649374e-01,-4.83975590291977e-01,2.52304286146220e-01,1.79040473026219e-01,3.99748497210068e-01,3.85948414804223e-01,3.02078987584283e-01,-1.64357418349267e-01
2.49604046995703e-01,-2.88393093161241e-01,-1.98641693875826e-01,1.33375312954035e-02,-1.13316725642178e-01,-4.30399902166705e-01,5.12627710249744e-01,-4.64514812524505e-01,-3.71812983618646e-01
1.49724777952800e-01,1.76997662661567e-01,3.95523007407139e-01,-3.84431084130782e-01,-3.52993109480441e-01,-1.85064944756755e-01,4.85448127330526e-01,4.80518058346572e-01,1.28910638042815e-01
7.66889781368981e-02,-1.07004589126090e-01,4.08455169941457e-01,4.39315939816927e-01,-2.65649698216543e-01,4.86524373058277e-01,2.97521822118136e-01,-3.60997509212067e-01,3.10999250277295e-01
