1.56067030311807e-02
1.55781863632424e-01
5.80170652081611e-02
9.05116276328000e-02
3.16164243729269e-03
1.53541520277517e-01
2.19332208380165e-02
1.22580496980198e-01
5.18268793075722e-03
1.60260349584784e-01
7.10979635128013e-02
1.16010434626745e-01
1.39310074694977e-03
1.39893002151904e-01
3.97208884214615e-02
1.11746862626430e-01
1.99425884663109e-02
1.58851056070862e-01
5.17566038627707e-02
1.36056461264741e-01
1.04218808280556e-02
1.54852877106194e-01
4.19698483909328e-02
1.02058540888273e-01
4.29026561839222e-03
1.59929351489480e-01
8.02365675300950e-02
1.27407829990850e-01
1.54279649136779e-03
1.47506166212403e-01
2.72234775436587e-02
1.05900894900212e-01
1.42115502834072e-02
1.58214227454706e-01
6.05053305954773e-02
1.31317733526711e-01
3.48586933773422e-03
1.52247229701717e-01
3.62318026455291e-02
9.73517127327465e-02
6.72111493855844e-03
1.59720399869379e-01
6.83070488610803e-02
1.24330452435663e-01
1.33668340386949e-03
1.49679562786489e-01
3.79140217232513e-02
1.18511859196844e-01
1.80345679261187e-02
1.57463211429278e-01
6.55527937212219e-02
1.34789424032089e-01
7.31008168353874e-03
1.54127394029096e-01
4.69182613935105e-02
9.28229119354515e-02
4.80503279174465e-03
1.60069184820088e-01
7.68617438710333e-02
1.25685562980492e-01
1.80429644697382e-03
1.46308304783200e-01
2.98754594849299e-02
1.09665944852060e-01
5.77464867774286e-04
1.58409183441601e-01
5.58654813558283e-02
1.33152279474363e-01
1.25388996535590e-02
1.50858171044053e-01
3.39143787274775e-02
9.99487344737467e-02
9.23497026614813e-03
1.59651805679842e-01
7.46089932146211e-02
1.29482313060576e-01
2.84491247420009e-04
1.48555579400704e-01
2.26442958217959e-02
1.07237026931611e-01
2.85046814050967e-03
1.56696258796207e-01
4.39776021009698e-02
9.50400640429520e-02
9.98396382155731e-03
1.60382373607539e-01
2.56664093404019e-02
1.45436641071632e-01
1.98316186969741e-03
1.37651538352299e-01
6.17361480261757e-02
1.13372782946709e-01
5.90249550520759e-03
1.57748835413495e-01
4.89542624783535e-02
1.19877631977337e-01
3.10543694731461e-02
1.52881922120170e-01
8.68348900468292e-02
