3.50503958726800e-02,-7.73946509310930e-02,-1.12031076713750e-01,3.24676156666312e-01,3.91894401700529e-02,8.27734534092048e-02,2.88376264080467e-01,-1.06814784455290e-01,-6.72912062682461e-02,-3.22733148616846e-02,-1.54366916464595e-01,-2.54805119382876e-01,3.65909013757806e-03,2.29264532204897e-01,-7.80347689303213e-02,-9.71037116742367e-02,9.14641572472859e-02,2.45551487540829e-02,-1.84925870285350e-01,5.48546553488316e-02,-5.43164715596181e-02,6.31109981901668e-02,1.10276084553895e-01,-4.41927021287611e-02,2.30718193704928e-02,-8.66899617124502e-03,-8.75611270088721e-02,-1.97388910438648e-01,-2.31271935543429e-04,-4.93849690637606e-02,-9.36083316319526e-02,1.33072188811878e-01,3.33654954826259e-02,1.65959200321730e-02,-2.07823912579088e-01,-5.06832548169797e-02,-2.34237016117801e-02,3.54360966401011e-02,1.20109639049956e-01,-1.23356219984859e-01,3.33291318324522e-02,-1.67304576825936e-03,-1.24874539537323e-01,-8.69996124093958e-02,-7.98665937328714e-04,8.90675021606072e-02,-1.16814778985780e-01,8.33773314802069e-02,-5.12109242304671e-02,1.15680526864260e-02,1.23088563726891e-01,-5.97326651580695e-02,2.00733538604593e-02,-6.57006523476820e-02,1.12042740041149e-01,-1.18258091335164e-01,1.99651387848163e-02,-2.51612133659297e-03,1.06155467138638e-01,1.26134646491311e-01,-9.01611672197365e-04,-1.88961432570700e-02,7.66789470862200e-02,-1.37455351517590e-01,-8.50977604576003e-05,2.03710438081604e-02,1.12195422555922e-01,6.15584273106883e-02,-1.79528835375112e-02,3.68079796103765e-02,-7.33899154063974e-02,-7.26610465876176e-02,4.03547354688588e-02,-1.19550842343703e-03,-1.27010087457401e-01,6.52235263754550e-02,1.62337277877521e-04,-7.02119708369622e-02,-2.16909666963276e-01,9.15143806883115e-02,4.53980614844896e-03,3.35083914596562e-03,9.84354899480792e-02,1.09286775816500e-01,-3.35534010876323e-02,-1.78418454423933e-05,5.81464129755651e-02,7.27035259487836e-03,7.44305292343723e-04,3.38688654982361e-03,-2.07970279066239e-01,1.61829426060352e-01,-1.18313852147529e-02,1.15063218509778e-02,9.04936978056012e-02,-9.09967544762686e-02,-5.35539734832636e-02,-4.78282755638740e-02,-1.18172499194668e-02
6.28728031029338e-02,1.64985237003931e-01,-4.96260360126223e-02,-5.27422854005049e-02,1.04958378471682e-01,-1.63086789210082e-01,4.07892026458931e-01,1.02134506447020e-01,-1.64352641169736e-01,9.62642284107093e-02,-2.79091775410368e-02,1.99320976053513e-01,1.35087037544159e-02,-3.44151869694548e-01,-6.85796254325102e-02,6.43722297659097e-02,1.38266939174743e-01,-6.17860882820382e-02,-1.13723236912461e-01,-7.61735105960386e-02,-1.21406703989091e-01,-1.29315080790705e-01,9.09812232331255e-02,1.92656280313601e-02,5.64135426365990e-02,2.28133099963380e-02,-1.06411804370684e-03,2.29092780398127e-01,-8.07248404241162e-04,8.22501979296928e-02,-1.13190152591456e-01,-6.80202717069015e-02,6.58140376590010e-02,-3.82309102709444e-02,-7.75510593628593e-02,6.51803420833378e-02,-6.03092613705174e-02,-6.67160999287551e-02,1.15923799323235e-01,3.81319382139945e-02,8.11552735577866e-02,4.38088671693272e-03,-2.74019452539673e-02,8.96427702516476e-02,-3.00969463190660e-03,-1.55772038100602e-01,-1.08346223147681e-01,-7.17126167802184e-02,-8.42362007481282e-02,-2.62380224505981e-02,3.31273848189919e-02,8.11302703936728e-02,4.82884294286189e-02,1.31266925644303e-01,8.50515825439379e-02,2.42855253608694e-02,4.86216416931092e-02,7.16246446969802e-03,7.54764393428262e-03,-1.37307444695339e-01,-2.81076055627450e-03,3.10489648805391e-02,8.68553773767153e-02,8.33117290699456e-02,-1.87594010501464e-04,-4.81808229922318e-02,5.72950254568222e-02,-8.15051686297950e-02,-3.71277564157316e-02,-6.64566228830420e-02,-7.60429557134949e-02,2.69551227067614e-02,9.33202390251897e-02,3.06921381397665e-03,-1.56366207302602e-02,-7.99036592250991e-02,2.81392362120611e-04,1.19938629345364e-01,-2.99126369932613e-01,-4.93563835541736e-02,1.25478444804077e-02,-7.47926527812636e-03,7.82909475569011e-02,-2.66458323687345e-02,-7.60470657585273e-02,-4.45277638256452e-05,7.40136176295359e-02,-1.20066450237825e-02,2.19429737590035e-03,-4.92151303739684e-03,-6.95584626023653e-02,-1.16343402798338e-01,-2.90839106727131e-02,-2.61054153368642e-02,6.37342949926495e-02,8.31473562100122e-02,-5.88744923143736e-02,9.21254311271966e-02,1.11876484631883e-03
6.59246425658080e-02,-2.13396516099742e-01,8.00112097544576e-02,-3.14567379675665e-01,1.65999384504866e-01,1.94968505124155e-01,2.76071777798282e-01,-8.17236760723117e-03,-2.47187365517081e-01,-1.59351341143334e-01,1.45488236348939e-01,6.27579502018519e-02,2.19921294228535e-02,2.64179899608459e-01,9.33978847967511e-03,4.34337416139777e-02,1.08726335219227e-01,9.31947870160233e-02,9.27030973381650e-02,4.96295738710242e-02,-1.66741150523304e-01,1.60885977081906e-01,-2.30705992790630e-02,3.28144750754595e-02,8.45335561385173e-02,-3.58860555293604e-02,8.73411640261703e-02,-8.92869695934279e-02,-1.54500908109850e-03,-7.80041759882593e-02,-4.70228223347548e-02,-8.70705177287934e-02,7.78234834997040e-02,5.45563571305638e-02,1.63782411624625e-01,-3.51527300102755e-02,-9.31660833170555e-02,7.57550927049064e-02,2.70548230354111e-03,1.07590328845465e-01,1.21987811165036e-01,-6.87810531028009e-03,1.14762215244019e-01,-1.84692482629575e-02,-5.23264623024607e-03,1.60524315022461e-01,4.69804444055900e-03,-8.81620249895814e-03,-7.76135160362029e-02,3.65662336857735e-02,-1.08446607292127e-01,-5.00978234490263e-02,7.16279223546020e-02,-1.59278619733049e-01,-3.40734278117694e-02,1.11825282118027e-01,7.28150382384760e-02,-1.15884105370321e-02,-1.04975264686803e-01,4.01416756782440e-02,-4.75212628897044e-03,-2.84884609745164e-02,2.63741773050213e-02,7.33381366088091e-02,-3.00523958277921e-04,6.98734867958858e-02,-7.16616636455797e-02,4.73818442017360e-02,-4.68898696139660e-02,7.15024661082079e-02,-1.11357618573418e-02,5.89707125673789e-02,1.33048166637282e-01,-4.87667998221063e-03,1.23090931255383e-01,3.75455527349960e-02,3.26858069119509e-04,-1.18868049807164e-01,-1.89907424878151e-01,-5.67536217650643e-02,2.01714391737305e-02,1.01187643412356e-02,-2.51994085967902e-02,-1.00660642473236e-01,-1.06011705803500e-01,1.44647551237491e-04,3.72026985126847e-02,1.09116088593059e-02,3.65087521609225e-03,3.53942576979613e-03,1.71751470202044e-01,-5.75791649408132e-02,-4.41159990946530e-02,3.66048372143142e-02,-3.42361386323553e-02,5.44628488030583e-04,-1.48685349995554e-02,-1.07399770115305e-01,1.16243771144443e-02
4.28915424511891e-02,2.30624790128132e-01,9.30807838159197e-02,1.22006523680177e-01,2.24437854850215e-01,-1.86648349642201e-01,-2.68035972540186e-02,-9.79327390230810e-02,-3.08407270560501e-01,2.26587124671931e-01,6.38698250299538e-02,-2.59218863465582e-01,3.16554979132175e-02,-1.12534387314996e-02,8.03921887921568e-02,-9.89541441756536e-02,1.99084736202958e-02,-1.22628078714507e-01,1.79196711972072e-01,1.37545511926998e-02,-1.77700504463033e-01,-1.64513029991109e-01,-1.15718418425075e-01,-3.73566831938027e-02,1.07704949581113e-01,4.93594669320598e-02,1.69709767364288e-03,-1.33296063820778e-01,-2.50375634481503e-03,4.00980968883691e-02,5.75821789606840e-02,1.22434596554877e-01,6.44454336240840e-02,-6.80915549850906e-02,1.57167894017839e-01,-2.39185503703391e-02,-1.23298665525617e-01,-6.54802101074973e-02,-1.19969263755356e-01,-8.11947082954857e-02,1.47257262683096e-01,9.44951792165755e-03,6.25335853250461e-02,-7.31310503186992e-02,-7.85214288013805e-03,-1.10116546471017e-01,1.18596372268136e-01,8.27027451870364e-02,-3.54724511481932e-02,-4.39775285884383e-02,-7.32635874606864e-02,-1.94780032164251e-02,8.49143265371442e-02,1.56667627767897e-01,-1.15804767695903e-01,-5.46444288642939e-02,9.16798226249397e-02,1.62947128713797e-02,-1.67480636683051e-02,9.74427574275418e-02,-6.76862886902224e-03,1.25245860211220e-02,-5.81977001635136e-02,-1.36613602542041e-01,-3.71089183405824e-04,-8.86756059586669e-02,-1.00910643505435e-01,2.44913924494078e-02,-4.44238392679172e-02,-5.49268058426984e-02,6.76808326707001e-02,-5.49961269104494e-02,1.49486497604144e-01,6.69858425784506e-03,3.47714755393494e-02,3.74555779168975e-02,3.28635480202454e-04,7.21813679352627e-02,4.23799634286068e-02,8.63726961595126e-02,2.76363061027950e-02,-1.15877569071388e-02,-1.03633873962006e-01,5.88401907856454e-02,-1.15358441986712e-01,-2.71209547954806e-04,-2.74820665900457e-02,-4.40322375538047e-03,5.15712388233871e-03,3.30639195664372e-04,1.46670958023984e-01,1.66237815264030e-01,-5.43494648911123e-02,-4.46305314154828e-02,-9.10950493098025e-02,-8.73054322305666e-02,4.34732422250336e-02,9.80472249681780e-02,-2.72099944411013e-03
6.86022267754275e-03,-2.08106851550365e-01,-3.29674326921190e-02,2.95272071178930e-01,2.48905747748690e-01,1.44592915904004e-01,-2.25644451831337e-01,9.37982150817426e-02,-3.01809757841274e-01,-2.61084909670904e-01,-1.28459408917158e-01,1.29820461520060e-01,4.01092234396747e-02,-2.18267286091496e-01,5.31766368916567e-02,2.16360996524512e-02,-5.42787779881382e-02,1.34063362789644e-01,1.82660478982797e-02,-6.09151193274894e-02,-1.31251391012330e-01,1.38982029407167e-01,-6.37122533081183e-02,-1.59611078167806e-02,1.11352746074001e-01,-5.73187331527975e-02,-8.73716824617151e-02,2.19029507085206e-01,-3.06470669681023e-03,4.48959180642599e-03,9.03757276767703e-02,2.35087318399256e-02,2.87291978151765e-02,7.21499840200915e-02,-9.05849499302105e-02,5.89918339162527e-02,-1.33822596555926e-01,4.32269618967875e-02,-1.01861428877990e-01,-8.22415386025490e-02,1.31796828627752e-01,-1.08479210986056e-02,-9.51113101393979e-02,8.54192039474306e-02,-9.73117875700647e-03,3.96560323710558e-02,9.08820227140111e-02,-5.73284080363178e-02,1.16127536438080e-02,4.47834868202305e-02,8.11300934003800e-02,6.79174807033339e-02,7.40479983307703e-02,-1.26002042686558e-01,-4.79030911536216e-02,-1.00463524148641e-01,9.22406355768360e-02,-1.89679114688462e-02,1.02797241562876e-01,-1.32089759082282e-01,-7.87651506617121e-03,5.37177050876134e-03,-7.29358893871584e-02,9.53627574401895e-03,-2.25742550257336e-04,9.51626116430984e-02,1.64793793248787e-02,-7.11738283259346e-02,-2.72802127042316e-02,2.82041102243076e-02,6.74558936569980e-02,-3.79329612801273e-02,1.19952336876402e-01,-7.54786509141224e-03,-1.16278614998066e-01,-7.46763795533426e-02,3.18750651617379e-04,-1.26594969158554e-02,1.80655200515516e-01,9.58243262500514e-03,3.10735287083911e-02,1.11466496466933e-02,-5.09475933695997e-02,8.61468538144420e-02,-8.80598664494082e-02,3.26580234719202e-04,-5.47996492725243e-02,-2.82636126962295e-03,5.97794119119840e-03,-3.60949579043687e-03,-1.07516515437065e-01,-5.87509871980685e-02,-5.06550634603397e-02,4.61492989445923e-02,-2.69349816280741e-02,7.27931281852231e-02,4.98673707179171e-02,-7.07952114329292e-02,-1.14157497273295e-02
-4.93212544152375e-02,1.26751356038483e-01,-1.13223509114980e-01,-1.71711070243526e-01,2.67531667935322e-01,-4.44204051938056e-02,-2.87578153992861e-01,1.37564155241145e-02,-2.16672301170366e-01,3.13166439501696e-01,-7.60737477665076e-02,1.70261122142695e-01,7.23087173560881e-02,3.42807157872645e-01,-5.44547220025986e-02,8.90936306490547e-02,-1.10384354485098e-01,-1.36571475405561e-01,-1.91395854937491e-01,6.70074781008297e-02,3.75697569531514e-04,-6.61049103669307e-02,9.33267046764483e-02,4.61581000079970e-02,1.00612030271291e-01,6.97146413312194e-02,2.01725603853548e-03,-1.05431601364445e-01,-3.44515431244203e-03,-6.30203071391012e-02,3.68044068848909e-02,-1.40787805815646e-01,-3.93895514837355e-02,-6.78870134987580e-02,-1.90730556728775e-01,-4.69960189429006e-02,-1.37464974820002e-01,9.65252773784546e-04,5.06517813782967e-02,1.09228053882149e-01,5.69511119990314e-02,1.31477979059678e-02,-7.46461283505290e-02,-1.01205680233121e-02,-1.53480437394572e-02,7.37301399945778e-02,-6.40537158532878e-02,-3.83118808923676e-02,6.81679346411406e-02,-3.83849254059055e-02,8.73388553905008e-02,-6.77327665256678e-02,2.72847466044990e-02,4.76189953078918e-02,1.03999249354485e-01,7.55017914262758e-02,7.49086958093679e-02,2.30697616146252e-02,1.73606376965943e-02,3.81415463563270e-02,-8.98524076415179e-03,-2.66423959313621e-02,-9.50052165795321e-03,1.37264924713322e-01,1.46596378979300e-04,-9.20177590661123e-02,1.20471555211580e-01,6.40253465680059e-02,1.16042318681045e-02,1.87348236885367e-02,-1.47990394889521e-02,7.12411019225850e-02,2.13040400973334e-02,8.84602350527893e-03,-4.00214973330652e-02,4.83417149568402e-02,2.28389294621981e-04,-7.50705241408368e-02,1.95433107274802e-01,-9.59155724271989e-02,3.43636087076635e-02,-8.20951410551109e-03,8.85863359606940e-02,-8.09518532905605e-02,-6.05574130599029e-03,-4.10360583097142e-04,-3.47463096774554e-02,1.08263302385977e-02,6.92468120564988e-03,4.72585678678931e-03,-1.76452888271856e-01,-1.31904195610897e-01,-2.77626786666053e-02,-4.09166329582909e-02,8.74269122884112e-02,2.64430258418733e-02,-1.53150934731715e-04,1.19979719264984e-02,4.15823060024984e-03
-8.58599324798579e-02,-3.73385514316043e-02,-2.83060623612223e-02,-2.39873468875937e-01,2.78146586416218e-01,-5.17386406390456e-02,-1.76976783291197e-01,-9.58505735930880e-02,-1.05913920698972e-01,-3.51613135757922e-01,1.21632556160222e-01,-2.48962263978808e-01,1.13605987575165e-01,-2.65238951000037e-01,-1.15220599189522e-01,-8.21054288975205e-02,-1.08040137638116e-01,1.30289504900508e-01,-1.61766535311957e-01,-3.17592652763337e-02,1.33956838216001e-01,-9.07740881715600e-03,1.63783295635827e-01,-9.05335046825942e-03,8.36824278750926e-02,-7.75744102526570e-02,8.90312864984372e-02,-7.09240420043478e-02,-3.44664028901274e-03,8.72607061845445e-02,-4.82768606658106e-02,5.89482767240774e-02,-9.29979447683884e-02,5.85701113050620e-02,9.01105744516617e-03,5.07807135889318e-03,-1.35826504832571e-01,-3.83075632941072e-02,1.68360249208684e-01,3.31729622520455e-02,-3.16262861794996e-02,-1.41553117076228e-02,8.44286727040606e-02,-6.40564008564661e-02,-2.23435235401113e-02,-1.44528271144334e-01,-1.69118812104723e-01,8.33103443689322e-02,9.36420945431900e-02,2.87550808011159e-02,-6.14798251224068e-02,2.51775060231474e-02,-2.69643668826058e-02,3.01597457672667e-02,1.45899035397378e-01,7.26284358766015e-02,5.09239854440295e-02,-2.59496671361459e-02,-1.05144608864666e-01,7.34656773329162e-02,-9.80831684807136e-03,3.33930012502247e-02,6.63187707570819e-02,-9.77032737873924e-02,4.81395750236768e-04,8.23790830981649e-02,6.05777670898737e-02,-1.63706226838506e-02,4.66698647603272e-02,-5.27346607102636e-02,-9.12461855916745e-02,2.63493989145303e-03,-8.54906225861006e-02,-9.33491007948116e-03,1.16314932372481e-01,8.30442741481843e-03,9.76477947280093e-05,1.21506255767356e-01,8.67407175783775e-02,4.81062198258915e-02,3.68822498067475e-02,4.65921728614734e-03,1.41562056351401e-01,-5.36121064909047e-02,7.92383973457683e-02,5.02176614237006e-04,1.14378037431839e-02,-1.28630635391348e-02,7.76757450079579e-03,-2.93514701540650e-03,4.58394058404509e-02,1.51121901286507e-01,3.05102938598094e-04,3.24117557851468e-02,1.01321793730055e-01,-8.80067015171570e-02,-5.40801558616641e-02,4.11806509622356e-02,1.04034181342010e-02
-9.26315443150151e-02,-6.93146147561508e-02,1.00054638572739e-01,2.21957911601764e-01,2.86307427452766e-01,1.42168882269693e-01,3.37264150865617e-02,8.84076997033671e-02,6.79076689935281e-03,3.77014199413563e-01,1.00164057801279e-01,4.49454187697082e-02,1.52434765814280e-01,3.98532271018672e-03,-6.21812193303976e-02,-2.75967626334705e-02,-5.32373927149954e-02,-1.10066147669699e-01,7.74479614707414e-02,-3.09147818995231e-02,2.41517302625402e-01,8.96691241765376e-02,6.06961812994315e-02,-4.27840918707637e-02,6.39385733016914e-02,8.09500840699461e-02,-2.45450134639229e-03,2.04105995060714e-01,-3.46752276146391e-03,-7.06138075261554e-02,-1.06257218085406e-01,1.07700574134538e-01,-1.18958528779839e-01,-4.07527160351539e-02,1.94768912827373e-01,4.61880556688699e-02,-1.32013443251928e-01,6.61532325213173e-02,1.43144999591428e-01,-1.23712014647101e-01,-1.13331250883361e-01,1.38178403125812e-02,9.57885019586541e-02,8.38700919307083e-02,-2.93417346434844e-02,1.61140224408348e-01,-1.19903565425947e-01,-3.99585215188100e-02,8.12807866239898e-02,-1.34053906427060e-02,-1.05881175079136e-01,4.16306292503669e-02,-7.68723638553427e-02,-1.07440464958280e-01,2.09647176532443e-02,-9.44189853613417e-02,2.49537795593876e-02,2.76078828168912e-02,-2.41893253467642e-02,-1.28175030929260e-01,-1.07105200190109e-02,-2.33077580352496e-02,9.74340534747662e-02,-7.02154630589520e-02,6.46583490941709e-04,-6.21080114811750e-02,-8.81420131867836e-02,-4.99773832822773e-02,7.02539660896544e-02,6.96858289902338e-02,-9.74655210881044e-02,-7.40203677108870e-02,-1.77979408434134e-01,8.87867284607743e-03,5.40145110738515e-02,-6.47782970824922e-02,-2.66469400600919e-05,-1.16785612172295e-01,-7.52642928257442e-02,6.67818231890845e-02,3.92300300407347e-02,1.45365112250154e-04,3.94839873635146e-02,9.80210373524863e-02,1.49892606259808e-01,-5.68340922158321e-04,5.32703876690051e-02,8.10121948941785e-03,8.64216990978785e-03,-1.11045242079430e-03,1.94015437711554e-01,1.02330992319053e-02,2.66422107619782e-02,-1.81299475399090e-02,-6.18449743448279e-03,6.13834594206081e-02,-6.92391458027793e-02,-8.63682461098106e-02,-5.56505277490171e-03
-5.82483667146737e-02,1.37063149551693e-01,6.77183130772689e-02,1.71926748282598e-01,2.85285516492866e-01,-1.66298663109632e-01,1.48159626984648e-01,6.33710023443673e-03,4.92250593133161e-02,-3.77482988275545e-01,-1.18894326615614e-01,1.78988002293717e-01,1.61093227574326e-01,2.25813080063467e-01,5.89265490836500e-02,8.72756370306232e-02,1.09548726011009e-02,7.90297879614553e-02,1.94383169850666e-01,6.62670216725792e-02,2.38219967687224e-01,-1.27495340836451e-01,-1.11372758815684e-01,2.69637358547452e-02,5.14553249318582e-02,-8.10575815873539e-02,-9.14935784662406e-02,-1.50145375307285e-01,-3.61452373440652e-03,2.81603121325572e-02,-6.41580928382240e-02,-1.03026966902648e-01,-9.21337544728871e-02,2.03005277269058e-02,4.97633226366401e-02,-5.74935174608135e-02,-1.26356259212026e-01,-6.46146034389271e-02,-2.53371901094669e-02,1.41787648510705e-02,-1.28679971697794e-01,-1.35037360525030e-02,-7.73608509818127e-02,-2.20633529404424e-02,-3.16009823116981e-02,-1.13267895348607e-01,5.42637466036591e-02,-4.04438102596885e-02,3.49444872492584e-02,-1.07261754032426e-03,4.66130130282889e-02,-7.24828594349227e-02,-8.53523248651820e-02,1.34269413159666e-01,-1.24048564931934e-01,-4.06076994239446e-02,1.22948891453953e-02,-2.75758119701750e-02,1.09237857153841e-01,6.10012981758517e-02,-1.14821652962794e-02,5.09903849580886e-03,3.61514382939997e-02,1.22482542426543e-01,5.15956775103602e-04,3.67052003253451e-02,-1.01922024253305e-01,7.32402757953479e-02,6.27714303285830e-02,-5.75255780026829e-02,-8.71086554420261e-03,2.73659821302416e-02,-1.84820710290581e-01,-8.47313192492133e-03,-1.19085705662221e-01,6.39422032984542e-02,-4.59679422817596e-05,6.71584167652955e-02,-1.31338250611762e-01,-7.47427729207969e-02,4.02517951170085e-02,-3.91656119165365e-03,-1.06622077516532e-01,1.82796692686679e-02,1.50674258352711e-01,5.84499320098536e-04,4.30084993658485e-02,-5.72538892218872e-04,9.33307396281448e-03,3.99631696663835e-03,4.89872076429651e-04,-1.36059890392548e-01,3.27819719959957e-02,3.87394741045054e-03,-9.84883326187237e-02,2.55508668258047e-02,-1.77355574534869e-02,9.21351476910973e-02,-9.05348635245633e-03
2.87718647239190e-02,-2.11356153100627e-01,-6.94612870056397e-02,-2.06036510617013e-01,2.39686474897100e-01,1.03926594332700e-01,1.66007838013547e-01,-1.15389815766289e-01,1.28461711104032e-01,3.22058229562236e-01,-1.06321873403397e-01,-1.65660013918293e-01,2.15298774144444e-01,-3.21345453263411e-01,1.17681371374290e-01,-1.44995708392450e-02,8.72896088126445e-02,-1.42007021748220e-04,2.65590906386115e-02,-5.10185579518816e-02,1.20645792012500e-01,1.33503398753553e-01,-1.48437169483676e-01,4.27729346624279e-02,1.82696551147958e-02,7.65914584114549e-02,-6.15198125108649e-03,-8.98330413160625e-02,-3.81306502972246e-03,3.44919075849282e-02,6.06982006686607e-02,-9.44217971944283e-02,1.57645114517788e-03,2.31997469628579e-02,-1.63242845467371e-01,1.40937575483911e-02,-9.58588527170621e-02,1.81860800337134e-02,-1.97241751924420e-01,1.29426795546442e-01,-1.23891336579353e-01,1.31331113194367e-02,-9.76121249253997e-02,-8.42338966587959e-02,-4.19650506152143e-02,-1.85693367995609e-02,1.88401210936412e-01,7.58160255104917e-02,-5.36581265852396e-02,2.74486296452902e-02,1.03452393399927e-01,4.40597781236194e-02,-7.39011571437734e-02,-1.03676867241736e-01,-1.04500861259179e-01,9.23998038770678e-02,-1.59900766725373e-02,2.45632117616141e-02,3.32650148064817e-02,9.81324707997948e-02,-1.22171214152116e-02,1.70438941905009e-02,-8.49372863669872e-02,2.63414371513950e-02,4.46453617119374e-04,2.07144264979138e-02,4.37744880346289e-02,-3.21030136950537e-02,1.72915856816855e-02,2.64512643889332e-03,1.14199049976577e-01,7.68433771210733e-02,-1.20823524227937e-01,8.02993894514810e-03,-6.26410462953168e-02,5.37430844495536e-03,1.66576455606956e-04,3.10669925669870e-02,-8.32692067796933e-02,-5.19409866588606e-02,3.62180526787502e-02,9.76340390333312e-03,-1.16978495362703e-01,-9.98084860969432e-02,8.43212679174094e-02,-5.40141394895255e-04,-1.48505728349787e-02,-7.50525239665082e-03,9.51561187979993e-03,-4.13334400075172e-03,-1.75410962916704e-01,6.84449570652733e-02,3.91399314714954e-02,2.35389858376852e-02,-5.50976961558200e-02,-9.34772404966027e-02,6.97454459296001e-02,-4.05021842972956e-02,4.56288263962352e-03
