Particle,vx,vy,vz
1,-56.0225,-218.864,-4.51765e+06
0,187.01,-53.3983,3.87622e+07
1,-61.6824,-217.424,-4.54909e+06
0,185.481,-58.2279,3.90319e+07
1,-67.3061,-215.844,-4.58075e+06
0,183.832,-63.0194,3.93036e+07
1,-72.8902,-214.123,-4.61263e+06
0,182.063,-67.7697,3.95771e+07
1,-78.4312,-212.262,-4.64473e+06
0,180.175,-72.4758,3.98525e+07
1,-83.9256,-210.263,-4.67705e+06
0,178.17,-77.1348,4.01298e+07
1,-89.3699,-208.127,-4.7096e+06
0,176.048,-81.7437,4.04091e+07
1,-94.7606,-205.855,-4.74237e+06
0,173.811,-86.2997,4.06903e+07
1,-100.094,-203.448,-4.77538e+06
0,171.461,-90.7997,4.09735e+07
1,-105.368,-200.908,-4.80861e+06
0,168.998,-95.2411,4.12586e+07
1,-110.578,-198.237,-4.84207e+06
0,166.424,-99.6209,4.15457e+07
1,-115.721,-195.436,-4.87577e+06
0,163.741,-103.936,4.18349e+07
1,-120.794,-192.506,-4.9097e+06
0,160.951,-108.185,4.2126e+07
1,-125.793,-189.449,-4.94387e+06
0,158.054,-112.364,4.24192e+07
1,-130.716,-186.268,-4.97827e+06
0,155.053,-116.47,4.27144e+07
1,-135.56,-182.964,-5.01292e+06
0,151.949,-120.502,4.30116e+07
1,-140.32,-179.539,-5.0478e+06
0,148.745,-124.456,4.33109e+07
1,-144.995,-175.995,-5.08293e+06
0,145.442,-128.33,4.36123e+07
1,-149.582,-172.335,-5.1183e+06
0,142.043,-132.121,4.39158e+07
1,-154.076,-168.56,-5.15392e+06
0,138.549,-135.828,4.42215e+07
1,-158.476,-164.673,-5.18979e+06
0,134.963,-139.447,4.45292e+07
1,-162.779,-160.676,-5.2259e+06
0,131.286,-142.976,4.48391e+07
1,-166.982,-156.572,-5.26227e+06
0,127.521,-146.414,4.51511e+07
1,-171.082,-152.363,-5.29889e+06
0,123.671,-149.758,4.54653e+07
1,-175.077,-148.052,-5.33577e+06
0,119.737,-153.005,4.57817e+07
1,-178.964,-143.641,-5.3729e+06
0,115.722,-156.155,4.61003e+07
1,-182.74,-139.133,-5.41029e+06
0,111.628,-159.204,4.64212e+07
1,-186.404,-134.531,-5.44794e+06
0,107.459,-162.15,4.67442e+07
1,-189.953,-129.838,-5.48586e+06
0,103.216,-164.993,4.70695e+07
1,-193.384,-125.056,-5.52403e+06
0,98.9026,-167.729,4.73971e+07
1,-196.695,-120.189,-5.56247e+06
0,94.5207,-170.358,4.77269e+07
1,-199.885,-115.24,-5.60118e+06
0,90.0734,-172.877,4.8059e+07
1,-202.951,-110.21,-5.64016e+06
0,85.5633,-175.285,4.83935e+07
1,-205.891,-105.105,-5.67941e+06
0,80.9933,-177.581,4.87303e+07
1,-208.703,-99.9259,-5.71894e+06
0,76.3661,-179.762,4.90694e+07
1,-211.386,-94.6771,-5.75874e+06
0,71.6846,-181.828,4.94109e+07
1,-213.938,-89.3614,-5.79881e+06
0,66.9517,-183.777,4.97547e+07
1,-216.356,-83.9823,-5.83917e+06
0,62.1703,-185.607,5.0101e+07
1,-218.64,-78.543,-5.8798e+06
0,57.3435,-187.319,5.04496e+07
1,-220.788,-73.0468,-5.92072e+06
0,52.4741,-188.909,5.08007e+07
1,-222.798,-67.4973,-5.96192e+06
0,47.5651,-190.378,5.11542e+07
1,-224.67,-61.8978,-6.00341e+06
0,42.6198,-191.724,5.15102e+07
1,-226.402,-56.2518,-6.04519e+06
0,37.641,-192.947,5.18687e+07
1,-227.992,-50.5628,-6.08726e+06
0,32.6319,-194.045,5.22296e+07
1,-229.44,-44.8343,-6.12962e+06
0,27.5956,-195.019,5.25931e+07
1,-230.745,-39.07,-6.17228e+06
0,22.5353,-195.866,5.29591e+07
1,-231.906,-33.2733,-6.21523e+06
0,17.454,-196.587,5.33277e+07
1,-232.921,-27.4479,-6.25848e+06
0,12.355,-197.181,5.36988e+07
1,-233.791,-21.5974,-6.30204e+06
0,7.24135,-197.648,5.40725e+07
1,-234.515,-15.7255,-6.34589e+06
0,2.11634,-197.987,5.44488e+07
1,-235.092,-9.83582,-6.39006e+06
0,-3.01688,-198.198,5.48277e+07
1,-235.521,-3.93202,-6.43453e+06
0,-8.15511,-198.281,5.52092e+07
1,-235.803,1.9822,-6.4793e+06
0,-13.2951,-198.236,5.55934e+07
1,-235.937,7.90315,-6.52439e+06
0,-18.4337,-198.062,5.59803e+07
1,-235.923,13.8271,-6.5698e+06
0,-23.5677,-197.76,5.63699e+07
1,-235.761,19.7505,-6.61552e+06
0,-28.6939,-197.329,5.67622e+07
1,-235.451,25.6694,-6.66156e+06
0,-33.809,-196.771,5.71572e+07
1,-234.992,31.5803,-6.70791e+06
0,-38.9098,-196.085,5.7555e+07
1,-234.386,37.4793,-6.7546e+06
0,-43.9933,-195.271,5.79555e+07
1,-233.633,43.363,-6.8016e+06
0,-49.0561,-194.331,5.83588e+07
1,-232.732,49.2274,-6.84893e+06
0,-54.0951,-193.264,5.87649e+07
1,-231.685,55.069,-6.8966e+06
0,-59.1072,-192.071,5.91739e+07
1,-230.492,60.8841,-6.94459e+06
0,-64.0891,-190.753,5.95857e+07
1,-229.153,66.669,-6.99292e+06
0,-69.0379,-189.311,6.00003e+07
1,-227.67,72.4202,-7.04158e+06
0,-73.9502,-187.745,6.04179e+07
1,-226.043,78.1339,-7.09059e+06
0,-78.8232,-186.057,6.08383e+07
1,-224.273,83.8066,-7.13993e+06
0,-83.6537,-184.247,6.12617e+07
1,-222.361,89.4348,-7.18962e+06
0,-88.4386,-182.316,6.16881e+07
1,-220.308,95.0148,-7.23965e+06
0,-93.1749,-180.266,6.21174e+07
1,-218.117,100.543,-7.29003e+06
0,-97.8598,-178.098,6.25496e+07
1,-215.786,106.016,-7.34077e+06
0,-102.49,-175.812,6.29849e+07
1,-213.32,111.431,-7.39185e+06
0,-107.063,-173.411,6.34232e+07
1,-210.717,116.784,-7.44329e+06
0,-111.576,-170.896,6.38646e+07
1,-207.981,122.071,-7.49509e+06
0,-116.025,-168.269,6.4309e+07
1,-205.113,127.29,-7.54725e+06
0,-120.408,-165.53,6.47566e+07
1,-202.115,132.436,-7.59977e+06
0,-124.723,-162.682,6.52072e+07
1,-198.987,137.507,-7.65266e+06
0,-128.966,-159.726,6.5661e+07
1,-195.733,142.5,-7.70591e+06
0,-133.135,-156.665,6.6118e+07
1,-192.355,147.411,-7.75954e+06
0,-137.228,-153.499,6.65781e+07
1,-188.853,152.237,-7.81354e+06
0,-141.24,-150.231,6.70414e+07
1,-185.231,156.976,-7.86792e+06
0,-145.171,-146.864,6.7508e+07
1,-181.491,161.623,-7.92267e+06
0,-149.018,-143.398,6.79777e+07
1,-177.634,166.177,-7.9778e+06
0,-152.777,-139.836,6.84508e+07
1,-173.664,170.634,-8.03332e+06
0,-156.447,-136.18,6.89272e+07
1,-169.582,174.991,-8.08923e+06
0,-160.026,-132.433,6.94068e+07
1,-165.392,179.246,-8.14552e+06
0,-163.51,-128.597,6.98898e+07
1,-161.095,183.396,-8.20221e+06
0,-166.898,-124.674,7.03762e+07
1,-156.694,187.438,-8.25929e+06
0,-170.188,-120.666,7.0866e+07
1,-152.193,191.37,-8.31676e+06
0,-173.378,-116.576,7.13591e+07
1,-147.593,195.189,-8.37464e+06
0,-176.465,-112.407,7.18557e+07
1,-142.898,198.893,-8.43292e+06
0,-179.447,-108.161,7.23558e+07
1,-138.11,202.479,-8.49161e+06
0,-182.323,-103.84,7.28593e+07
1,-133.233,205.945,-8.5507e+06
0,-185.091,-99.448,7.33664e+07
1,-128.27,209.289,-8.61021e+06
0,-187.748,-94.9869,7.38769e+07
1,-123.222,212.508,-8.67012e+06
0,-190.294,-90.4596,7.4391e+07
1,-118.095,215.601,-8.73046e+06
0,-192.727,-85.8689,7.49087e+07
1,-112.89,218.566,-8.79122e+06
0,-195.044,-81.2176,7.543e+07
1,-107.611,221.4,-8.8524e+06
0,-197.245,-76.5087,7.5955e+07
1,-102.262,224.101,-8.914e+06
0,-199.328,-71.745,7.64835e+07
1,-96.8447,226.669,-8.97603e+06
0,-201.291,-66.9295,7.70158e+07
1,-91.3637,229.101,-9.0385e+06
0,-203.134,-62.0652,7.75517e+07
1,-85.822,231.396,-9.1014e+06
0,-204.855,-57.155,7.80914e+07
1,-80.2231,233.552,-9.16474e+06
0,-206.453,-52.2021,7.86349e+07
1,-74.5703,235.567,-9.22852e+06
0,-207.927,-47.2095,7.91821e+07
1,-68.8674,237.441,-9.29274e+06
0,-209.276,-42.1804,7.97332e+07
1,-63.1177,239.172,-9.35741e+06
0,-210.499,-37.1177,8.0288e+07
1,-57.3248,240.76,-9.42253e+06
0,-211.595,-32.0248,8.08468e+07
1,-51.4924,242.202,-9.4881e+06
0,-212.564,-26.9048,8.14094e+07
1,-45.6241,243.498,-9.55413e+06
0,-213.404,-21.7608,8.19759e+07
1,-39.7235,244.647,-9.62062e+06
0,-214.116,-16.5961,8.25464e+07
1,-33.7944,245.648,-9.68757e+06
0,-214.698,-11.4139,8.31208e+07
1,-27.8403,246.501,-9.75498e+06
0,-215.15,-6.21735,8.36993e+07
1,-21.8651,247.204,-9.82287e+06
0,-215.472,-1.00982,8.42818e+07
1,-15.8724,247.758,-9.89123e+06
0,-215.664,4.20548,8.48683e+07
1,-9.86604,248.162,-9.96006e+06
0,-215.725,9.42529,8.54589e+07
1,-3.84971,248.416,-1.00294e+07
0,-215.656,14.6463,8.60536e+07
1,2.17281,248.519,-1.00992e+07
0,-215.456,19.8654,8.66525e+07
1,8.19775,248.471,-1.01695e+07
0,-215.125,25.0791,8.72555e+07
1,14.2213,248.272,-1.02402e+07
0,-214.663,30.2843,8.78627e+07
1,20.2398,247.922,-1.03115e+07
0,-214.071,35.4777,8.84742e+07
1,26.2494,247.422,-1.03832e+07
0,-213.35,40.6559,8.90899e+07
1,32.2463,246.771,-1.04555e+07
0,-212.498,45.8159,8.97098e+07
1,38.2268,245.97,-1.05283e+07
0,-211.518,50.9542,9.03341e+07
1,44.1871,245.02,-1.06015e+07
0,-210.408,56.0678,9.09628e+07
1,50.1235,243.92,-1.06753e+07
0,-209.171,61.1533,9.15958e+07
1,56.0322,242.671,-1.07496e+07
0,-207.806,66.2076,9.22332e+07
1,61.9096,241.275,-1.08244e+07
0,-206.315,71.2275,9.28751e+07
1,67.7519,239.732,-1.08997e+07
0,-204.698,76.2098,9.35214e+07
1,73.5554,238.042,-1.09756e+07
0,-202.957,81.1514,9.41722e+07
1,79.3166,236.207,-1.1052e+07
0,-201.091,86.0492,9.48276e+07
1,85.0317,234.227,-1.11289e+07
0,-199.103,90.9001,9.54875e+07
1,90.6971,232.105,-1.12063e+07
0,-196.994,95.7009,9.6152e+07
1,96.3094,229.841,-1.12843e+07
0,-194.764,100.449,9.68212e+07
1,101.865,227.436,-1.13628e+07
0,-192.416,105.141,9.74949e+07
1,107.36,224.893,-1.14419e+07
0,-189.95,109.773,9.81734e+07
1,112.792,222.211,-1.15215e+07
0,-187.368,114.344,9.88566e+07
1,118.156,219.394,-1.16017e+07
0,-184.672,118.85,9.95446e+07
1,123.45,216.443,-1.16825e+07
0,-181.863,123.289,1.00237e+08
1,128.669,213.359,-1.17638e+07
0,-178.943,127.656,1.00935e+08
1,133.812,210.144,-1.18456e+07
0,-175.913,131.951,1.01637e+08
1,138.874,206.801,-1.19281e+07
0,-172.776,136.169,1.02345e+08
1,143.852,203.331,-1.20111e+07
0,-169.534,140.309,1.03057e+08
1,148.743,199.736,-1.20947e+07
0,-166.187,144.368,1.03774e+08
1,153.545,196.019,-1.21788e+07
0,-162.74,148.342,1.04496e+08
1,158.253,192.182,-1.22636e+07
0,-159.192,152.23,1.05223e+08
1,162.865,188.226,-1.23489e+07
0,-155.548,156.029,1.05956e+08
1,167.378,184.156,-1.24349e+07
0,-151.808,159.737,1.06693e+08
1,171.789,179.972,-1.25214e+07
0,-147.975,163.351,1.07435e+08
1,176.096,175.678,-1.26085e+07
0,-144.052,166.869,1.08183e+08
1,180.295,171.277,-1.26963e+07
0,-140.041,170.288,1.08936e+08
1,184.384,166.77,-1.27846e+07
0,-135.945,173.607,1.09694e+08
1,188.36,162.161,-1.28736e+07
0,-131.765,176.823,1.10457e+08
1,192.22,157.452,-1.29632e+07
0,-127.505,179.935,1.11226e+08
1,195.963,152.647,-1.30534e+07
0,-123.167,182.939,1.12e+08
1,199.585,147.748,-1.31442e+07
0,-118.753,185.835,1.1278e+08
1,203.085,142.759,-1.32357e+07
0,-114.267,188.621,1.13564e+08
1,206.46,137.681,-1.33278e+07
0,-109.712,191.294,1.14355e+08
1,209.708,132.52,-1.34206e+07
0,-105.089,193.852,1.15151e+08
1,212.827,127.277,-1.3514e+07
0,-100.403,196.295,1.15952e+08
1,215.815,121.956,-1.3608e+07
0,-95.655,198.621,1.16759e+08
1,218.669,116.56,-1.37027e+07
0,-90.8491,200.828,1.17571e+08
1,221.389,111.093,-1.37981e+07
0,-85.9879,202.914,1.1839e+08
1,223.971,105.557,-1.38941e+07
0,-81.0745,204.878,1.19213e+08
1,226.416,99.9575,-1.39908e+07
0,-76.1119,206.72,1.20043e+08
1,228.72,94.2964,-1.40881e+07
0,-71.1031,208.437,1.20878e+08
1,230.882,88.5776,-1.41862e+07
0,-66.0514,210.028,1.2172e+08
1,232.901,82.8047,-1.42849e+07
0,-60.9598,211.493,1.22567e+08
1,234.776,76.9812,-1.43843e+07
0,-55.8316,212.831,1.2342e+08
1,236.506,71.1108,-1.44844e+07
0,-50.6698,214.04,1.24279e+08
1,238.088,65.1971,-1.45852e+07
0,-45.4777,215.12,1.25143e+08
1,239.522,59.2438,-1.46867e+07
0,-40.2586,216.07,1.26014e+08
1,240.808,53.2545,-1.47889e+07
0,-35.0156,216.889,1.26891e+08
1,241.944,47.2331,-1.48918e+07
0,-29.7521,217.577,1.27774e+08
1,242.929,41.1832,-1.49955e+07
0,-24.4714,218.133,1.28664e+08
1,243.763,35.1086,-1.50998e+07
0,-19.1767,218.556,1.29559e+08
1,244.444,29.0132,-1.52049e+07
0,-13.8714,218.848,1.30461e+08
1,244.974,22.9006,-1.53107e+07
0,-8.55867,219.006,1.31368e+08
1,245.35,16.7748,-1.54173e+07
0,-3.24197,219.031,1.32283e+08
1,245.574,10.6395,-1.55246e+07
0,2.07542,218.923,1.33203e+08
1,245.643,4.49859,-1.56326e+07
0,7.39016,218.683,1.3413e+08
1,245.56,-1.64411,-1.57414e+07
0,12.6989,218.309,1.35064e+08
1,245.322,-7.78476,-1.58509e+07
0,17.9984,217.802,1.36004e+08
1,244.931,-13.9195,-1.59612e+07
0,23.2853,217.162,1.3695e+08
1,244.387,-20.0445,-1.60723e+07
0,28.5562,216.39,1.37903e+08
1,243.69,-26.156,-1.61842e+07
0,33.8078,215.486,1.38863e+08
1,242.839,-32.25,-1.62968e+07
0,39.037,214.451,1.39829e+08
1,241.837,-38.3229,-1.64102e+07
0,44.2402,213.285,1.40802e+08
1,240.682,-44.3706,-1.65244e+07
0,49.4144,211.988,1.41782e+08
1,239.376,-50.3896,-1.66394e+07
0,54.5562,210.562,1.42769e+08
1,237.92,-56.376,-1.67552e+07
0,59.6624,209.007,1.43762e+08
1,236.314,-62.3259,-1.68718e+07
0,64.7298,207.325,1.44763e+08
1,234.559,-68.2358,-1.69892e+07
0,69.7552,205.515,1.4577e+08
1,232.657,-74.1018,-1.71074e+07
0,74.7353,203.58,1.46785e+08
1,230.608,-79.9203,-1.72265e+07
0,79.6672,201.52,1.47806e+08
1,228.413,-85.6876,-1.73464e+07
0,84.5476,199.337,1.48835e+08
1,226.074,-91.4,-1.74671e+07
0,89.3734,197.032,1.4987e+08
1,223.593,-97.054,-1.75886e+07
0,94.1417,194.605,1.50913e+08
1,220.97,-102.646,-1.7711e+07
0,98.8493,192.06,1.51964e+08
1,218.207,-108.173,-1.78343e+07
0,103.493,189.397,1.53021e+08
1,215.306,-113.63,-1.79584e+07
0,108.071,186.617,1.54086e+08
1,212.269,-119.015,-1.80834e+07
0,112.579,183.723,1.55158e+08
1,209.097,-124.324,-1.82092e+07
0,117.015,180.716,1.56238e+08
1,205.793,-129.554,-1.83359e+07
0,121.375,177.598,1.57325e+08
1,202.358,-134.701,-1.84635e+07
0,125.658,174.371,1.5842e+08
1,198.794,-139.762,-1.8592e+07
0,129.86,171.036,1.59523e+08
1,195.103,-144.735,-1.87214e+07
0,133.979,167.597,1.60633e+08
1,191.289,-149.615,-1.88517e+07
0,138.012,164.054,1.61751e+08
1,187.352,-154.399,-1.89829e+07
0,141.957,160.411,1.62876e+08
1,183.296,-159.086,-1.9115e+07
0,145.81,156.668,1.6401e+08
1,179.123,-163.671,-1.9248e+07
0,149.57,152.83,1.65151e+08
1,174.835,-168.151,-1.9382e+07
0,153.234,148.897,1.663e+08
1,170.435,-172.525,-1.95169e+07
0,156.799,144.873,1.67458e+08
1,165.926,-176.789,-1.96527e+07
0,160.265,140.759,1.68623e+08
1,161.31,-180.939,-1.97894e+07
0,163.627,136.559,1.69797e+08
1,156.591,-184.975,-1.99272e+07
0,166.884,132.274,1.70978e+08
1,151.771,-188.893,-2.00658e+07
0,170.035,127.908,1.72168e+08
1,146.853,-192.69,-2.02055e+07
0,173.076,123.463,1.73366e+08
1,141.84,-196.364,-2.03461e+07
0,176.006,118.942,1.74573e+08
1,136.736,-199.913,-2.04877e+07
0,178.824,114.348,1.75787e+08
1,131.543,-203.335,-2.06303e+07
0,181.526,109.683,1.77011e+08
1,126.264,-206.626,-2.07738e+07
0,184.112,104.951,1.78243e+08
1,120.903,-209.786,-2.09184e+07
0,186.58,100.154,1.79483e+08
1,115.463,-212.812,-2.1064e+07
0,188.928,95.2948,1.80732e+08
1,109.948,-215.702,-2.12105e+07
0,191.154,90.3772,1.8199e+08
1,104.361,-218.454,-2.13582e+07
0,193.258,85.4038,1.83256e+08
1,98.7047,-221.066,-2.15068e+07
0,195.238,80.3779,1.84532e+08
1,92.9834,-223.538,-2.16565e+07
0,197.092,75.3024,1.85816e+08
1,87.2005,-225.866,-2.18072e+07
0,198.819,70.1805,1.87109e+08
1,81.3595,-228.049,-2.19589e+07
0,200.418,65.0153,1.88411e+08
1,75.464,-230.087,-2.21117e+07
0,201.888,59.8102,1.89722e+08
1,69.5177,-231.978,-2.22656e+07
0,203.228,54.5683,1.91042e+08
1,63.5243,-233.72,-2.24206e+07
0,204.437,49.2928,1.92372e+08
1,57.4874,-235.312,-2.25766e+07
0,205.515,43.9871,1.93711e+08
1,51.4109,-236.753,-2.27337e+07
0,206.459,38.6544,1.95059e+08
1,45.2985,-238.042,-2.28919e+07
0,207.271,33.298,1.96416e+08
1,39.154,-239.179,-2.30512e+07
0,207.949,27.9213,1.97783e+08
1,32.9812,-240.162,-2.32116e+07
0,208.492,22.5277,1.99159e+08
1,26.784,-240.992,-2.33732e+07
0,208.901,17.1205,2.00545e+08
1,20.5662,-241.666,-2.35358e+07
0,209.175,11.703,2.01941e+08
1,14.3317,-242.185,-2.36996e+07
0,209.314,6.2786,2.03346e+08
1,8.08437,-242.548,-2.38645e+07
0,209.317,0.850761,2.04761e+08
1,1.82811,-242.755,-2.40306e+07
0,209.184,-4.57717,2.06186e+08
1,-4.43317,-242.806,-2.41978e+07
0,208.916,-10.0018,2.07621e+08
1,-10.6956,-242.7,-2.43662e+07
0,208.512,-15.4198,2.09066e+08
1,-16.9552,-242.438,-2.45358e+07
0,207.974,-20.8276,2.10521e+08
1,-23.2081,-242.02,-2.47066e+07
0,207.3,-26.2221,2.11986e+08
1,-29.4503,-241.445,-2.48785e+07
0,206.491,-31.5996,2.13461e+08
1,-35.6781,-240.715,-2.50516e+07
0,205.548,-36.957,2.14947e+08
1,-41.8874,-239.829,-2.5226e+07
0,204.471,-42.2908,2.16443e+08
1,-48.0744,-238.788,-2.54015e+07
0,203.262,-47.5977,2.17949e+08
1,-54.2352,-237.592,-2.55783e+07
0,201.919,-52.8744,2.19466e+08
1,-60.366,-236.242,-2.57563e+07
0,200.445,-58.1175,2.20993e+08
1,-66.4629,-234.74,-2.59355e+07
0,198.84,-63.3238,2.22531e+08
1,-72.522,-233.085,-2.6116e+07
0,197.105,-68.4899,2.24079e+08
1,-78.5396,-231.279,-2.62978e+07
0,195.241,-73.6127,2.25639e+08
1,-84.5119,-229.322,-2.64808e+07
0,193.249,-78.6889,2.27209e+08
1,-90.435,-227.217,-2.6665e+07
0,191.131,-83.7153,2.2879e+08
1,-96.3054,-224.963,-2.68506e+07
0,188.887,-88.6887,2.30382e+08
1,-102.119,-222.563,-2.70375e+07
0,186.519,-93.6061,2.31986e+08
1,-107.873,-220.018,-2.72256e+07
0,184.028,-98.4642,2.336e+08
1,-113.563,-217.329,-2.74151e+07
0,181.416,-103.26,2.35226e+08
1,-119.185,-214.498,-2.76059e+07
0,178.684,-107.991,2.36863e+08
1,-124.737,-211.527,-2.7798e+07
0,175.834,-112.653,2.38511e+08
1,-130.214,-208.417,-2.79914e+07
0,172.868,-117.244,2.40171e+08
1,-135.613,-205.17,-2.81862e+07
0,169.787,-121.761,2.41842e+08
1,-140.931,-201.789,-2.83824e+07
0,166.593,-126.201,2.43525e+08
1,-146.164,-198.275,-2.85799e+07
0,163.289,-130.561,2.4522e+08
1,-151.31,-194.63,-2.87788e+07
0,159.876,-134.838,2.46927e+08
1,-156.363,-190.857,-2.89791e+07
0,156.356,-139.03,2.48645e+08
1,-161.323,-186.958,-2.91807e+07
0,152.732,-143.135,2.50375e+08
1,-166.184,-182.935,-2.93838e+07
0,149.005,-147.148,2.52118e+08
1,-170.945,-178.791,-2.95883e+07
0,145.179,-151.069,2.53872e+08
1,-175.603,-174.528,-2.97942e+07
0,141.254,-154.893,2.55639e+08
1,-180.153,-170.148,-3.00015e+07
0,137.234,-158.62,2.57418e+08
1,-184.594,-165.655,-3.02103e+07
0,133.121,-162.246,2.59209e+08
1,-188.922,-161.052,-3.04206e+07
0,128.918,-165.77,2.61013e+08
1,-193.136,-156.34,-3.06323e+07
0,124.627,-169.188,2.6283e+08
1,-197.231,-151.524,-3.08454e+07
0,120.251,-172.499,2.64659e+08
1,-201.205,-146.605,-3.10601e+07
0,115.792,-175.701,2.665e+08
1,-205.057,-141.587,-3.12762e+07
0,111.253,-178.791,2.68355e+08
1,-208.783,-136.473,-3.14939e+07
0,106.638,-181.768,2.70223e+08
1,-212.381,-131.267,-3.17131e+07
0,101.948,-184.629,2.72103e+08
1,-215.848,-125.97,-3.19338e+07
0,97.1872,-187.373,2.73997e+08
1,-219.183,-120.587,-3.2156e+07
0,92.358,-189.998,2.75903e+08
1,-222.384,-115.122,-3.23798e+07
0,87.4633,-192.503,2.77823e+08
1,-225.447,-109.576,-3.26051e+07
0,82.5064,-194.885,2.79757e+08
1,-228.372,-103.954,-3.2832e+07
0,77.4902,-197.143,2.81704e+08
1,-231.156,-98.2592,-3.30605e+07
0,72.4178,-199.276,2.83664e+08
1,-233.797,-92.4951,-3.32906e+07
0,67.2924,-201.282,2.85638e+08
1,-236.295,-86.6653,-3.35222e+07
0,62.1171,-203.161,2.87626e+08
1,-238.646,-80.7733,-3.37555e+07
0,56.8951,-204.909,2.89628e+08
1,-240.85,-74.8228,-3.39904e+07
0,51.6298,-206.527,2.91643e+08
1,-242.905,-68.8176,-3.4227e+07
0,46.3243,-208.014,2.93673e+08
1,-244.81,-62.7612,-3.44652e+07
0,40.9819,-209.368,2.95716e+08
1,-246.564,-56.6576,-3.4705e+07
0,35.606,-210.589,2.97774e+08
1,-248.164,-50.5104,-3.49465e+07
0,30.1999,-211.675,2.99847e+08
1,-249.611,-44.3235,-3.51897e+07
0,24.7669,-212.626,3.01933e+08
1,-250.903,-38.1008,-3.54346e+07
0,19.3104,-213.441,3.04034e+08
1,-252.04,-31.846,-3.56812e+07
0,13.8339,-214.12,3.0615e+08
1,-253.02,-25.5632,-3.59295e+07
0,8.34074,-214.663,3.08281e+08
1,-253.842,-19.2562,-3.61795e+07
0,2.83432,-215.068,3.10426e+08
1,-254.507,-12.9289,-3.64313e+07
0,-2.68189,-215.335,3.12586e+08
1,-255.014,-6.58538,-3.66848e+07
0,-8.20448,-215.464,3.14762e+08
1,-255.362,-0.229473,-3.69401e+07
0,-13.73,-215.456,3.16952e+08
1,-255.551,6.13481,-3.71972e+07
0,-19.2549,-215.309,3.19158e+08
1,-255.581,12.5035,-3.74561e+07
0,-24.7759,-215.025,3.21379e+08
1,-255.452,18.8726,-3.77167e+07
0,-30.2895,-214.602,3.23615e+08
1,-255.163,25.2381,-3.79792e+07
0,-35.7921,-214.042,3.25868e+08
1,-254.715,31.5961,-3.82435e+07
0,-41.2804,-213.344,3.28135e+08
1,-254.108,37.9425,-3.85096e+07
0,-46.751,-212.509,3.30419e+08
1,-253.343,44.2735,-3.87776e+07
0,-52.2003,-211.538,3.32718e+08
1,-252.419,50.585,-3.90475e+07
0,-57.6251,-210.43,3.35034e+08
1,-251.337,56.873,-3.93192e+07
0,-63.0218,-209.187,3.37365e+08
1,-250.098,63.1336,-3.95929e+07
0,-68.3871,-207.809,3.39713e+08
1,-248.702,69.363,-3.98684e+07
0,-73.7176,-206.297,3.42077e+08
1,-247.151,75.5571,-4.01458e+07
0,-79.01,-204.652,3.44458e+08
1,-245.444,81.712,-4.04252e+07
0,-84.2609,-202.875,3.46855e+08
1,-243.584,87.824,-4.07065e+07
0,-89.4671,-200.966,3.49269e+08
1,-241.571,93.8892,-4.09898e+07
0,-94.6252,-198.928,3.51699e+08
1,-239.406,99.9036,-4.12751e+07
0,-99.732,-196.761,3.54147e+08
1,-237.091,105.864,-4.15623e+07
0,-104.784,-194.466,3.56611e+08
1,-234.627,111.765,-4.18515e+07
0,-109.779,-192.045,3.59093e+08
1,-232.015,117.605,-4.21428e+07
0,-114.713,-189.499,3.61592e+08
1,-229.258,123.38,-4.24361e+07
0,-119.582,-186.83,3.64108e+08
1,-226.356,129.084,-4.27314e+07
0,-124.385,-184.04,3.66642e+08
1,-223.311,134.716,-4.30288e+07
0,-129.118,-181.129,3.69194e+08
1,-220.125,140.272,-4.33282e+07
0,-133.777,-178.101,3.71763e+08
1,-216.801,145.748,-4.36297e+07
0,-138.361,-174.956,3.7435e+08
1,-213.34,151.14,-4.39334e+07
0,-142.865,-171.696,3.76955e+08
1,-209.744,156.445,-4.42391e+07
0,-147.288,-168.324,3.79578e+08
1,-206.015,161.66,-4.4547e+07
0,-151.626,-164.842,3.8222e+08
1,-202.156,166.782,-4.4857e+07
0,-155.877,-161.252,3.8488e+08
1,-198.169,171.806,-4.51691e+07
0,-160.037,-157.555,3.87558e+08
1,-194.056,176.731,-4.54835e+07
0,-164.105,-153.755,3.90255e+08
1,-189.82,181.553,-4.58e+07
0,-168.078,-149.853,3.92971e+08
1,-185.464,186.268,-4.61187e+07
0,-171.952,-145.852,3.95706e+08
1,-180.99,190.874,-4.64397e+07
0,-175.727,-141.754,3.9846e+08
1,-176.4,195.368,-4.67628e+07
0,-179.398,-137.562,4.01233e+08
1,-171.699,199.747,-4.70883e+07
0,-182.965,-133.279,4.04025e+08
1,-166.888,204.008,-4.7416e+07
0,-186.424,-128.906,4.06836e+08
1,-161.97,208.148,-4.77459e+07
0,-189.773,-124.447,4.09668e+08
1,-156.949,212.165,-4.80782e+07
0,-193.011,-119.905,4.12519e+08
1,-151.828,216.056,-4.84128e+07
0,-196.135,-115.282,4.15389e+08
1,-146.61,219.819,-4.87497e+07
0,-199.142,-110.581,4.1828e+08
1,-141.297,223.452,-4.90889e+07
0,-202.032,-105.805,4.21191e+08
1,-135.894,226.951,-4.94306e+07
0,-204.803,-100.957,4.24122e+08
1,-130.403,230.314,-4.97746e+07
0,-207.452,-96.04,4.27073e+08
1,-124.828,233.54,-5.01209e+07
