Particle,x,y,z
1,77.0015,-115.312,-1.61058e+06
0,162.518,46.6974,1.3819e+07
1,74.8321,-115.387,-1.62178e+06
0,162.49,44.872,1.39152e+07
1,72.659,-115.407,-1.63307e+06
0,162.415,43.0463,1.4012e+07
1,70.4837,-115.372,-1.64443e+06
0,162.292,41.2213,1.41095e+07
1,68.3076,-115.282,-1.65588e+06
0,162.121,39.3982,1.42077e+07
1,66.1319,-115.137,-1.6674e+06
0,161.902,37.5784,1.43066e+07
1,63.9582,-114.936,-1.67901e+06
0,161.636,35.7629,1.44061e+07
1,61.7878,-114.681,-1.69069e+06
0,161.322,33.9529,1.45064e+07
1,59.622,-114.371,-1.70246e+06
0,160.961,32.1497,1.46073e+07
1,57.4622,-114.006,-1.7143e+06
0,160.552,30.3544,1.4709e+07
1,55.3099,-113.586,-1.72623e+06
0,160.096,28.5681,1.48113e+07
1,53.1662,-113.112,-1.73825e+06
0,159.594,26.7922,1.49144e+07
1,51.0328,-112.583,-1.75034e+06
0,159.045,25.0277,1.50182e+07
1,48.9108,-112.001,-1.76252e+06
0,158.45,23.2757,1.51227e+07
1,46.8016,-111.364,-1.77479e+06
0,157.809,21.5376,1.5228e+07
1,44.7066,-110.675,-1.78714e+06
0,157.122,19.8143,1.53339e+07
1,42.6271,-109.932,-1.79958e+06
0,156.39,18.1071,1.54407e+07
1,40.5645,-109.137,-1.8121e+06
0,155.613,16.417,1.55481e+07
1,38.52,-108.289,-1.82471e+06
0,154.792,14.7452,1.56563e+07
1,36.495,-107.39,-1.83741e+06
0,153.927,13.0929,1.57653e+07
1,34.4907,-106.439,-1.8502e+06
0,153.019,11.461,1.5875e+07
1,32.5084,-105.438,-1.86307e+06
0,152.067,9.85062,1.59854e+07
1,30.5494,-104.386,-1.87604e+06
0,151.074,8.26294,1.60967e+07
1,28.615,-103.285,-1.88909e+06
0,150.038,6.69895,1.62087e+07
1,26.7064,-102.135,-1.90224e+06
0,148.961,5.15971,1.63215e+07
1,24.8248,-100.937,-1.91548e+06
0,147.844,3.64623,1.64351e+07
1,22.9714,-99.6903,-1.92881e+06
0,146.686,2.15954,1.65495e+07
1,21.1474,-98.3971,-1.94223e+06
0,145.49,0.70063,1.66646e+07
1,19.3541,-97.0577,-1.95575e+06
0,144.254,-0.729522,1.67806e+07
1,17.5924,-95.6729,-1.96936e+06
0,142.981,-2.12995,1.68974e+07
1,15.8637,-94.2433,-1.98306e+06
0,141.671,-3.49972,1.7015e+07
1,14.1689,-92.77,-1.99686e+06
0,140.325,-4.83789,1.71334e+07
1,12.5093,-91.2536,-2.01076e+06
0,138.942,-6.14356,1.72526e+07
1,10.8858,-89.6952,-2.02475e+06
0,137.526,-7.41586,1.73727e+07
1,9.29946,-88.0955,-2.03884e+06
0,136.075,-8.6539,1.74936e+07
1,7.75141,-86.4556,-2.05303e+06
0,134.591,-9.85685,1.76153e+07
1,6.24261,-84.7764,-2.06732e+06
0,133.075,-11.0239,1.77379e+07
1,4.77405,-83.0589,-2.0817e+06
0,131.528,-12.1542,1.78613e+07
1,3.34666,-81.304,-2.09619e+06
0,129.95,-13.247,1.79856e+07
1,1.9614,-79.5129,-2.11078e+06
0,128.343,-14.3016,1.81108e+07
1,0.619165,-77.6865,-2.12547e+06
0,126.708,-15.3171,1.82368e+07
1,-0.679168,-75.826,-2.14026e+06
0,125.045,-16.293,1.83638e+07
1,-1.93275,-73.9325,-2.15515e+06
0,123.356,-17.2285,1.84915e+07
1,-3.14074,-72.007,-2.17015e+06
0,121.641,-18.1229,1.86202e+07
1,-4.30236,-70.0508,-2.18525e+06
0,119.902,-18.9757,1.87498e+07
1,-5.41683,-68.0649,-2.20046e+06
0,118.139,-19.7862,1.88803e+07
1,-6.48342,-66.0506,-2.21577e+06
0,116.354,-20.5539,1.90117e+07
1,-7.50141,-64.009,-2.23119e+06
0,114.548,-21.2781,1.9144e+07
1,-8.47013,-61.9415,-2.24672e+06
0,112.721,-21.9584,1.92772e+07
1,-9.38893,-59.8491,-2.26236e+06
0,110.876,-22.5942,1.94114e+07
1,-10.2572,-57.7332,-2.2781e+06
0,109.012,-23.1851,1.95465e+07
1,-11.0743,-55.5951,-2.29395e+06
0,107.132,-23.7306,1.96825e+07
1,-11.8398,-53.436,-2.30992e+06
0,105.236,-24.2304,1.98195e+07
1,-12.553,-51.2571,-2.32599e+06
0,103.326,-24.684,1.99574e+07
1,-13.2135,-49.0599,-2.34218e+06
0,101.402,-25.091,2.00963e+07
1,-13.8209,-46.8457,-2.35848e+06
0,99.4656,-25.4512,2.02361e+07
1,-14.3747,-44.6157,-2.37489e+06
0,97.5185,-25.7642,2.03769e+07
1,-14.8746,-42.3713,-2.39142e+06
0,95.5614,-26.0297,2.05187e+07
1,-15.3201,-40.1138,-2.40806e+06
0,93.5957,-26.2476,2.06615e+07
1,-15.7109,-37.8447,-2.42482e+06
0,91.6225,-26.4176,2.08053e+07
1,-16.0469,-35.5653,-2.44169e+06
0,89.6429,-26.5395,2.09501e+07
1,-16.3276,-33.2769,-2.45868e+06
0,87.6583,-26.6131,2.10959e+07
1,-16.5529,-30.981,-2.4758e+06
0,85.6699,-26.6384,2.12427e+07
1,-16.7225,-28.679,-2.49302e+06
0,83.6787,-26.6152,2.13905e+07
1,-16.8365,-26.3721,-2.51037e+06
0,81.6861,-26.5435,2.15394e+07
1,-16.8945,-24.0619,-2.52784e+06
0,79.6933,-26.4233,2.16893e+07
1,-16.8966,-21.7497,-2.54544e+06
0,77.7014,-26.2544,2.18402e+07
1,-16.8427,-19.437,-2.56315e+06
0,75.7117,-26.0371,2.19922e+07
1,-16.7327,-17.125,-2.58099e+06
0,73.7255,-25.7713,2.21453e+07
1,-16.5668,-14.8153,-2.59895e+06
0,71.7438,-25.4571,2.22994e+07
1,-16.3449,-12.5093,-2.61703e+06
0,69.768,-25.0946,2.24546e+07
1,-16.0672,-10.2083,-2.63525e+06
0,67.7992,-24.684,2.26108e+07
1,-15.7337,-7.91366,-2.65359e+06
0,65.8387,-24.2255,2.27682e+07
1,-15.3447,-5.62689,-2.67205e+06
0,63.8876,-23.7193,2.29266e+07
1,-14.9003,-3.34934,-2.69065e+06
0,61.9471,-23.1655,2.30862e+07
1,-14.4008,-1.0824,-2.70937e+06
0,60.0185,-22.5646,2.32468e+07
1,-13.8465,1.17256,-2.72823e+06
0,58.1029,-21.9167,2.34086e+07
1,-13.2376,3.41416,-2.74721e+06
0,56.2014,-21.2222,2.35715e+07
1,-12.5744,5.64103,-2.76633e+06
0,54.3153,-20.4815,2.37356e+07
1,-11.8575,7.85182,-2.78558e+06
0,52.4457,-19.695,2.39007e+07
1,-11.087,10.0452,-2.80497e+06
0,50.5938,-18.863,2.40671e+07
1,-10.2636,12.2198,-2.82449e+06
0,48.7607,-17.986,2.42345e+07
1,-9.38759,14.3743,-2.84414e+06
0,46.9474,-17.0645,2.44032e+07
1,-8.45957,16.5074,-2.86394e+06
0,45.1552,-16.099,2.4573e+07
1,-7.48005,18.6177,-2.88387e+06
0,43.3852,-15.0901,2.4744e+07
1,-6.4496,20.7041,-2.90394e+06
0,41.6383,-14.0382,2.49162e+07
1,-5.36882,22.7652,-2.92414e+06
0,39.9158,-12.9439,2.50896e+07
1,-4.23836,24.7998,-2.94449e+06
0,38.2186,-11.8079,2.52642e+07
1,-3.05886,26.8065,-2.96498e+06
0,36.5478,-10.6308,2.544e+07
1,-1.83103,28.7843,-2.98562e+06
0,34.9044,-9.4133,2.56171e+07
1,-0.555605,30.7318,-3.0064e+06
0,33.2895,-8.15604,2.57953e+07
1,0.766672,32.648,-3.02732e+06
0,31.704,-6.85974,2.59749e+07
1,2.13501,34.5315,-3.04838e+06
0,30.1489,-5.52516,2.61556e+07
1,3.54859,36.3814,-3.0696e+06
0,28.6252,-4.15304,2.63376e+07
1,5.00656,38.1963,-3.09096e+06
0,27.1337,-2.74418,2.65209e+07
1,6.50806,39.9753,-3.11247e+06
0,25.6756,-1.2994,2.67055e+07
1,8.05219,41.7172,-3.13413e+06
0,24.2515,0.180489,2.68913e+07
1,9.63801,43.421,-3.15594e+06
0,22.8624,1.69461,2.70785e+07
1,11.2646,45.0856,-3.1779e+06
0,21.5092,3.2421,2.72669e+07
1,12.9309,46.71,-3.20002e+06
0,20.1927,4.82205,2.74567e+07
1,14.6359,48.2932,-3.22229e+06
0,18.9137,6.43354,2.76477e+07
1,16.3787,49.8342,-3.24471e+06
0,17.673,8.07564,2.78401e+07
1,18.1582,51.3321,-3.26729e+06
0,16.4714,9.74737,2.80339e+07
1,19.9732,52.786,-3.29003e+06
0,15.3096,11.4478,2.8229e+07
1,21.8227,54.195,-3.31293e+06
0,14.1883,13.1758,2.84254e+07
1,23.7056,55.5582,-3.33598e+06
0,13.1082,14.9305,2.86232e+07
1,25.6207,56.8748,-3.3592e+06
0,12.07,16.7109,2.88224e+07
1,27.5668,58.144,-3.38257e+06
0,11.0743,18.5157,2.9023e+07
1,29.5428,59.365,-3.40611e+06
0,10.1217,20.3441,2.9225e+07
1,31.5474,60.537,-3.42982e+06
0,9.21287,22.1949,2.94284e+07
1,33.5795,61.6594,-3.45369e+06
0,8.34832,24.067,2.96332e+07
1,35.6378,62.7314,-3.47772e+06
0,7.52859,25.9594,2.98394e+07
1,37.7209,63.7525,-3.50192e+06
0,6.75419,27.8708,3.0047e+07
1,39.8277,64.7219,-3.52629e+06
0,6.02558,29.8002,3.02561e+07
1,41.9569,65.639,-3.55083e+06
0,5.34323,31.7464,3.04667e+07
1,44.1071,66.5034,-3.57554e+06
0,4.70755,33.7082,3.06787e+07
1,46.2771,67.3145,-3.60042e+06
0,4.11894,35.6845,3.08922e+07
1,48.4654,68.0718,-3.62548e+06
0,3.57775,37.6741,3.11072e+07
1,50.6708,68.7748,-3.65071e+06
0,3.08431,39.6758,3.13237e+07
1,52.8918,69.4232,-3.67612e+06
0,2.63894,41.6884,3.15417e+07
1,55.1272,70.0164,-3.7017e+06
0,2.2419,43.7107,3.17612e+07
1,57.3755,70.5543,-3.72746e+06
0,1.89344,45.7415,3.19822e+07
1,59.6354,71.0363,-3.7534e+06
0,1.59377,47.7796,3.22048e+07
1,61.9055,71.4623,-3.77952e+06
0,1.34308,49.8238,3.24289e+07
1,64.1842,71.832,-3.80582e+06
0,1.1415,51.8728,3.26545e+07
1,66.4704,72.1452,-3.83231e+06
0,0.989174,53.9254,3.28818e+07
1,68.7625,72.4017,-3.85898e+06
0,0.886181,55.9803,3.31106e+07
1,71.059,72.6013,-3.88583e+06
0,0.832582,58.0364,3.3341e+07
1,73.3587,72.7439,-3.91287e+06
0,0.828406,60.0924,3.35731e+07
1,75.6601,72.8295,-3.9401e+06
0,0.873651,62.147,3.38067e+07
1,77.9616,72.858,-3.96752e+06
0,0.968283,64.1991,3.4042e+07
1,80.262,72.8294,-3.99513e+06
0,1.11224,66.2473,3.42789e+07
1,82.5598,72.7437,-4.02294e+06
0,1.30542,68.2905,3.45174e+07
1,84.8535,72.601,-4.05093e+06
0,1.5477,70.3273,3.47576e+07
1,87.1418,72.4015,-4.07912e+06
0,1.83893,72.3567,3.49995e+07
1,89.4231,72.1451,-4.10751e+06
0,2.17892,74.3773,3.52431e+07
1,91.6962,71.8322,-4.13609e+06
0,2.56744,76.388,3.54883e+07
1,93.9595,71.4628,-4.16488e+06
0,3.00425,78.3875,3.57353e+07
1,96.2117,71.0374,-4.19386e+06
0,3.48907,80.3746,3.5984e+07
1,98.4513,70.556,-4.22305e+06
0,4.02159,82.3481,3.62344e+07
1,100.677,70.0191,-4.25244e+06
0,4.60148,84.3068,3.64866e+07
1,102.887,69.427,-4.28203e+06
0,5.22835,86.2495,3.67405e+07
1,105.081,68.7801,-4.31183e+06
0,5.90182,88.1751,3.69962e+07
1,107.257,68.0788,-4.34183e+06
0,6.62144,90.0824,3.72536e+07
1,109.413,67.3235,-4.37205e+06
0,7.38678,91.9702,3.75129e+07
1,111.548,66.5147,-4.40247e+06
0,8.19733,93.8374,3.77739e+07
1,113.661,65.653,-4.43311e+06
0,9.05259,95.6829,3.80368e+07
1,115.751,64.7389,-4.46396e+06
0,9.952,97.5055,3.83015e+07
1,117.816,63.773,-4.49503e+06
0,10.895,99.3041,3.8568e+07
1,119.855,62.7559,-4.52631e+06
0,11.881,101.078,3.88364e+07
1,121.866,61.6883,-4.55781e+06
0,12.9094,102.825,3.91067e+07
1,123.849,60.5708,-4.58953e+06
0,13.9794,104.545,3.93789e+07
1,125.802,59.4042,-4.62147e+06
0,15.0905,106.237,3.96529e+07
1,127.724,58.1891,-4.65363e+06
0,16.242,107.9,3.99289e+07
1,129.614,56.9265,-4.68601e+06
0,17.433,109.532,4.02067e+07
1,131.47,55.617,-4.71862e+06
0,18.6628,111.133,4.04865e+07
1,133.292,54.2616,-4.75146e+06
0,19.9307,112.702,4.07683e+07
1,135.078,52.8611,-4.78453e+06
0,21.2359,114.238,4.1052e+07
1,136.827,51.4163,-4.81782e+06
0,22.5774,115.739,4.13377e+07
1,138.538,49.9283,-4.85135e+06
0,23.9546,117.206,4.16253e+07
1,140.209,48.3979,-4.88511e+06
0,25.3664,118.636,4.1915e+07
1,141.841,46.8261,-4.91911e+06
0,26.812,120.03,4.22067e+07
1,143.431,45.214,-4.95334e+06
0,28.2905,121.386,4.25004e+07
1,144.979,43.5625,-4.98781e+06
0,29.8009,122.704,4.27962e+07
1,146.484,41.8728,-5.02252e+06
0,31.3423,123.982,4.3094e+07
1,147.945,40.1459,-5.05747e+06
0,32.9137,125.221,4.33939e+07
1,149.361,38.3829,-5.09267e+06
0,34.514,126.418,4.36959e+07
1,150.731,36.5849,-5.12811e+06
0,36.1423,127.574,4.4e+07
1,152.053,34.7531,-5.1638e+06
0,37.7976,128.688,4.43062e+07
1,153.329,32.8887,-5.19973e+06
0,39.4787,129.759,4.46145e+07
1,154.555,30.9928,-5.23592e+06
0,41.1847,130.786,4.4925e+07
1,155.733,29.0666,-5.27235e+06
0,42.9143,131.769,4.52376e+07
1,156.86,27.1115,-5.30904e+06
0,44.6666,132.708,4.55524e+07
1,157.936,25.1285,-5.34599e+06
0,46.4403,133.601,4.58694e+07
1,158.961,23.1191,-5.38319e+06
0,48.2344,134.448,4.61887e+07
1,159.934,21.0845,-5.42066e+06
0,50.0477,135.249,4.65101e+07
1,160.854,19.026,-5.45838e+06
0,51.8791,136.003,4.68338e+07
1,161.721,16.9449,-5.49637e+06
0,53.7274,136.709,4.71597e+07
1,162.534,14.8426,-5.53461e+06
0,55.5913,137.368,4.74879e+07
1,163.292,12.7204,-5.57313e+06
0,57.4698,137.979,4.78183e+07
1,163.995,10.5796,-5.61191e+06
0,59.3615,138.541,4.81511e+07
1,164.643,8.42163,-5.65097e+06
0,61.2654,139.055,4.84862e+07
1,165.235,6.24789,-5.69029e+06
0,63.1802,139.519,4.88236e+07
1,165.771,4.05977,-5.72989e+06
0,65.1045,139.934,4.91634e+07
1,166.25,1.85867,-5.76977e+06
0,67.0373,140.3,4.95055e+07
1,166.673,-0.354005,-5.80992e+06
0,68.9773,140.615,4.985e+07
1,167.038,-2.57682,-5.85035e+06
0,70.9232,140.88,5.01969e+07
1,167.345,-4.80836,-5.89107e+06
0,72.8738,141.096,5.05463e+07
1,167.595,-7.04718,-5.93206e+06
0,74.8278,141.261,5.0898e+07
1,167.787,-9.29183,-5.97334e+06
0,76.784,141.375,5.12522e+07
1,167.921,-11.5409,-6.01491e+06
0,78.741,141.439,5.16089e+07
1,167.997,-13.7929,-6.05677e+06
0,80.6978,141.453,5.19681e+07
1,168.015,-16.0464,-6.09892e+06
0,82.6529,141.416,5.23297e+07
1,167.974,-18.2999,-6.14136e+06
0,84.6051,141.329,5.26939e+07
1,167.876,-20.552,-6.1841e+06
0,86.5532,141.191,5.30606e+07
1,167.719,-22.8013,-6.22714e+06
0,88.496,141.004,5.34298e+07
1,167.504,-25.0462,-6.27047e+06
0,90.432,140.766,5.38017e+07
1,167.231,-27.2854,-6.31411e+06
0,92.3602,140.478,5.41761e+07
1,166.9,-29.5173,-6.35805e+06
0,94.2793,140.14,5.45531e+07
1,166.511,-31.7405,-6.4023e+06
0,96.1879,139.753,5.49327e+07
1,166.065,-33.9537,-6.44685e+06
0,98.0849,139.317,5.5315e+07
1,165.562,-36.1553,-6.49172e+06
0,99.9691,138.832,5.57e+07
1,165.001,-38.344,-6.53689e+06
0,101.839,138.298,5.60876e+07
1,164.385,-40.5182,-6.58238e+06
0,103.694,137.715,5.64779e+07
1,163.712,-42.6766,-6.62819e+06
0,105.532,137.085,5.68709e+07
1,162.983,-44.8179,-6.67432e+06
0,107.353,136.407,5.72667e+07
1,162.198,-46.9405,-6.72077e+06
0,109.155,135.683,5.76652e+07
1,161.359,-49.0431,-6.76754e+06
0,110.936,134.911,5.80665e+07
1,160.465,-51.1244,-6.81463e+06
0,112.697,134.094,5.84706e+07
1,159.518,-53.1829,-6.86206e+06
0,114.435,133.231,5.88775e+07
1,158.517,-55.2174,-6.90981e+06
0,116.15,132.323,5.92873e+07
1,157.463,-57.2265,-6.9579e+06
0,117.84,131.37,5.96998e+07
1,156.357,-59.2089,-7.00632e+06
0,119.504,130.374,6.01153e+07
1,155.2,-61.1632,-7.05507e+06
0,121.141,129.335,6.05336e+07
1,153.992,-63.0883,-7.10417e+06
0,122.751,128.253,6.09549e+07
1,152.734,-64.9828,-7.15361e+06
0,124.331,127.129,6.13791e+07
1,151.427,-66.8455,-7.20339e+06
0,125.882,125.965,6.18062e+07
1,150.072,-68.6751,-7.25352e+06
0,127.401,124.76,6.22364e+07
1,148.668,-70.4705,-7.304e+06
0,128.889,123.515,6.26695e+07
1,147.218,-72.2304,-7.35483e+06
0,130.343,122.232,6.31056e+07
1,145.723,-73.9538,-7.40601e+06
0,131.764,120.911,6.35447e+07
1,144.182,-75.6394,-7.45755e+06
0,133.149,119.552,6.3987e+07
1,142.597,-77.2861,-7.50945e+06
0,134.499,118.158,6.44323e+07
1,140.969,-78.8929,-7.56171e+06
0,135.812,116.728,6.48806e+07
1,139.299,-80.4586,-7.61433e+06
0,137.087,115.264,6.53322e+07
1,137.589,-81.9822,-7.66732e+06
0,138.324,113.766,6.57868e+07
1,135.838,-83.4627,-7.72068e+06
0,139.521,112.236,6.62446e+07
1,134.048,-84.8991,-7.77441e+06
0,140.678,110.675,6.67056e+07
1,132.221,-86.2905,-7.82851e+06
0,141.794,109.083,6.71698e+07
1,130.357,-87.6358,-7.88299e+06
0,142.869,107.461,6.76373e+07
1,128.457,-88.9342,-7.93785e+06
0,143.901,105.811,6.8108e+07
1,126.523,-90.1847,-7.99309e+06
0,144.89,104.134,6.85819e+07
1,124.556,-91.3866,-8.04871e+06
0,145.835,102.43,6.90592e+07
1,122.558,-92.539,-8.10472e+06
0,146.736,100.702,6.95398e+07
1,120.528,-93.6411,-8.16113e+06
0,147.592,98.9488,7.00237e+07
1,118.469,-94.6922,-8.21792e+06
0,148.402,97.1729,7.0511e+07
1,116.382,-95.6914,-8.27511e+06
0,149.165,95.3753,7.10017e+07
1,114.268,-96.6382,-8.3327e+06
0,149.882,93.557,7.14958e+07
1,112.129,-97.5318,-8.39068e+06
0,150.552,91.7193,7.19934e+07
1,109.965,-98.3716,-8.44908e+06
0,151.173,89.8632,7.24944e+07
1,107.779,-99.1571,-8.50787e+06
0,151.747,87.99,7.29989e+07
1,105.571,-99.8875,-8.56708e+06
0,152.272,86.1009,7.35069e+07
1,103.343,-100.563,-8.6267e+06
0,152.747,84.1971,7.40185e+07
1,101.096,-101.181,-8.68673e+06
0,153.173,82.2799,7.45336e+07
1,98.8324,-101.744,-8.74719e+06
0,153.55,80.3504,7.50522e+07
1,96.5525,-102.25,-8.80806e+06
0,153.876,78.41,7.55745e+07
1,94.2581,-102.698,-8.86936e+06
0,154.152,76.4598,7.61005e+07
1,91.9506,-103.089,-8.93108e+06
0,154.377,74.5011,7.66301e+07
1,89.6315,-103.421,-8.99323e+06
0,154.552,72.5353,7.71633e+07
1,87.3023,-103.696,-9.05582e+06
0,154.676,70.5634,7.77003e+07
1,84.9644,-103.912,-9.11884e+06
0,154.748,68.587,7.8241e+07
1,82.6193,-104.069,-9.18229e+06
0,154.769,66.6071,7.87855e+07
1,80.2684,-104.167,-9.2462e+06
0,154.739,64.6251,7.93338e+07
1,77.9131,-104.207,-9.31054e+06
0,154.657,62.6423,7.98859e+07
1,75.5551,-104.187,-9.37533e+06
0,154.524,60.6599,8.04418e+07
1,73.1957,-104.108,-9.44058e+06
0,154.34,58.6793,8.10016e+07
1,70.8365,-103.97,-9.50628e+06
0,154.104,56.7017,8.15653e+07
1,68.4789,-103.772,-9.57243e+06
0,153.818,54.7284,8.2133e+07
1,66.1244,-103.515,-9.63905e+06
0,153.479,52.7607,8.27045e+07
1,63.7745,-103.2,-9.70613e+06
0,153.09,50.7999,8.32801e+07
1,61.4306,-102.825,-9.77367e+06
0,152.65,48.8472,8.38596e+07
1,59.0943,-102.391,-9.84169e+06
0,152.16,46.9039,8.44432e+07
1,56.7669,-101.899,-9.91018e+06
0,151.619,44.9712,8.50309e+07
1,54.4501,-101.348,-9.97914e+06
0,151.028,43.0505,8.56226e+07
1,52.1452,-100.739,-1.00486e+07
0,150.387,41.143,8.62185e+07
1,49.8537,-100.073,-1.01185e+07
0,149.697,39.2499,8.68185e+07
1,47.577,-99.3486,-1.01889e+07
0,148.957,37.3724,8.74227e+07
1,45.3165,-98.5672,-1.02598e+07
0,148.169,35.5118,8.8031e+07
1,43.0738,-97.7291,-1.03312e+07
0,147.332,33.6694,8.86437e+07
1,40.8502,-96.8348,-1.04031e+07
0,146.448,31.8462,8.92605e+07
1,38.6471,-95.8847,-1.04755e+07
0,145.516,30.0436,8.98817e+07
1,36.4659,-94.8792,-1.05484e+07
0,144.538,28.2626,9.05072e+07
1,34.3081,-93.8191,-1.06218e+07
0,143.513,26.5045,9.11371e+07
1,32.1749,-92.7047,-1.06958e+07
0,142.442,24.7703,9.17713e+07
1,30.0677,-91.5369,-1.07702e+07
0,141.326,23.0614,9.24099e+07
1,27.9879,-90.3162,-1.08451e+07
0,140.166,21.3787,9.3053e+07
1,25.9368,-89.0433,-1.09206e+07
0,138.962,19.7234,9.37006e+07
1,23.9156,-87.7189,-1.09966e+07
0,137.715,18.0966,9.43527e+07
1,21.9258,-86.3439,-1.10731e+07
0,136.425,16.4993,9.50093e+07
1,19.9684,-84.9189,-1.11502e+07
0,135.094,14.9326,9.56705e+07
1,18.0449,-83.4448,-1.12278e+07
0,133.721,13.3977,9.63362e+07
1,16.1563,-81.9224,-1.13059e+07
0,132.309,11.8953,9.70066e+07
1,14.304,-80.3526,-1.13846e+07
0,130.857,10.4267,9.76817e+07
1,12.4891,-78.7364,-1.14638e+07
0,129.367,8.99273,9.83615e+07
1,10.7128,-77.0746,-1.15436e+07
0,127.839,7.59437,9.9046e+07
1,8.97615,-75.3683,-1.16239e+07
0,126.275,6.23257,9.97353e+07
1,7.28032,-73.6184,-1.17048e+07
0,124.675,4.90824,1.00429e+08
1,5.62641,-71.8259,-1.17863e+07
0,123.039,3.62227,1.01128e+08
1,4.01546,-69.9919,-1.18683e+07
0,121.371,2.37553,1.01832e+08
1,2.44852,-68.1176,-1.19509e+07
0,119.669,1.16888,1.02541e+08
1,0.926591,-66.2038,-1.20341e+07
0,117.935,0.00311594,1.03254e+08
1,-0.549339,-64.252,-1.21178e+07
0,116.17,-1.12095,1.03973e+08
1,-1.97832,-62.263,-1.22022e+07
0,114.376,-2.20256,1.04696e+08
1,-3.35942,-60.2382,-1.22871e+07
0,112.553,-3.24096,1.05425e+08
1,-4.69175,-58.1788,-1.23726e+07
0,110.702,-4.23544,1.06159e+08
1,-5.97445,-56.0859,-1.24587e+07
0,108.824,-5.18531,1.06897e+08
1,-7.20667,-53.9608,-1.25454e+07
0,106.921,-6.0899,1.07641e+08
1,-8.38762,-51.8048,-1.26327e+07
0,104.994,-6.94859,1.0839e+08
1,-9.51652,-49.6191,-1.27206e+07
0,103.043,-7.76077,1.09145e+08
1,-10.5926,-47.4051,-1.28091e+07
0,101.071,-8.52586,1.09904e+08
1,-11.6153,-45.1641,-1.28983e+07
0,99.0777,-9.24331,1.10669e+08
1,-12.5837,-42.8974,-1.2988e+07
0,97.0648,-9.9126,1.11439e+08
1,-13.4973,-40.6064,-1.30784e+07
0,95.0335,-10.5333,1.12215e+08
1,-14.3556,-38.2925,-1.31694e+07
0,92.9849,-11.1048,1.12996e+08
1,-15.1578,-35.9569,-1.32611e+07
0,90.9204,-11.6268,1.13782e+08
1,-15.9035,-33.6013,-1.33534e+07
0,88.8411,-12.0989,1.14574e+08
1,-16.5922,-31.2269,-1.34463e+07
0,86.7484,-12.5207,1.15371e+08
1,-17.2233,-28.8351,-1.35399e+07
0,84.6434,-12.8919,1.16174e+08
1,-17.7966,-26.4275,-1.36341e+07
0,82.5274,-13.2121,1.16983e+08
1,-18.3115,-24.0055,-1.3729e+07
0,80.4018,-13.4812,1.17797e+08
1,-18.7678,-21.5705,-1.38245e+07
0,78.2678,-13.6988,1.18616e+08
1,-19.165,-19.1241,-1.39207e+07
0,76.1266,-13.8648,1.19442e+08
1,-19.5029,-16.6676,-1.40176e+07
0,73.9796,-13.9789,1.20273e+08
1,-19.7813,-14.2026,-1.41151e+07
0,71.8281,-14.0411,1.2111e+08
1,-20,-11.7306,-1.42134e+07
0,69.6734,-14.0512,1.21953e+08
1,-20.1587,-9.25297,-1.43123e+07
0,67.5168,-14.0091,1.22802e+08
1,-20.2574,-6.77135,-1.44119e+07
0,65.3595,-13.9149,1.23656e+08
1,-20.2959,-4.28719,-1.45122e+07
0,63.2029,-13.7684,1.24517e+08
1,-20.2741,-1.802,-1.46132e+07
0,61.0484,-13.5698,1.25383e+08
1,-20.1922,0.682702,-1.47149e+07
0,58.8971,-13.319,1.26256e+08
1,-20.0499,3.16542,-1.48173e+07
0,56.7505,-13.0161,1.27134e+08
1,-19.8476,5.64465,-1.49204e+07
0,54.6098,-12.6613,1.28019e+08
1,-19.5851,8.11887,-1.50242e+07
0,52.4763,-12.2548,1.2891e+08
1,-19.2626,10.5866,-1.51288e+07
0,50.3513,-11.7966,1.29807e+08
1,-18.8803,13.0463,-1.5234e+07
0,48.2361,-11.2871,1.3071e+08
1,-18.4385,15.4965,-1.53401e+07
0,46.1321,-10.7264,1.3162e+08
1,-17.9372,17.9357,-1.54468e+07
0,44.0403,-10.1149,1.32536e+08
1,-17.3769,20.3624,-1.55543e+07
0,41.9623,-9.45279,1.33458e+08
1,-16.7578,22.7751,-1.56625e+07
0,39.8991,-8.74052,1.34387e+08
1,-16.0803,25.1725,-1.57715e+07
0,37.8522,-7.97842,1.35322e+08
1,-15.3447,27.5529,-1.58813e+07
0,35.8226,-7.1669,1.36264e+08
1,-14.5516,29.9149,-1.59918e+07
0,33.8117,-6.30641,1.37212e+08
1,-13.7012,32.2572,-1.61031e+07
0,31.8206,-5.39741,1.38167e+08
1,-12.7943,34.5783,-1.62152e+07
0,29.8507,-4.4404,1.39129e+08
1,-11.8312,36.8767,-1.6328e+07
0,27.9031,-3.43591,1.40097e+08
1,-10.8125,39.151,-1.64416e+07
0,25.9789,-2.38451,1.41072e+08
1,-9.73893,41.4,-1.65561e+07
0,24.0794,-1.28678,1.42054e+08
1,-8.61102,43.6221,-1.66713e+07
0,22.2057,-0.143333,1.43042e+08
1,-7.42946,45.816,-1.67873e+07
0,20.359,1.04517,1.44038e+08
1,-6.19496,47.9805,-1.69041e+07
0,18.5404,2.27806,1.4504e+08
1,-4.90827,50.114,-1.70218e+07
0,16.7509,3.55462,1.46049e+08
1,-3.57015,52.2155,-1.71402e+07
0,14.9918,4.87413,1.47066e+08
1,-2.18142,54.2835,-1.72595e+07
