Particle,vx,vy,vz
0,-302.208,120.566,2.75756e+34
1,127.591,345.665,-3.23624e+33
0,-303.037,124.47,2.77088e+34
1,132.063,346.762,-3.25187e+33
0,-303.771,128.385,2.78426e+34
1,136.55,347.749,-3.26758e+33
0,-304.408,132.306,2.7977e+34
1,141.048,348.626,-3.28336e+33
0,-304.95,136.232,2.81122e+34
1,145.555,349.393,-3.29922e+33
0,-305.396,140.161,2.82479e+34
1,150.068,350.05,-3.31515e+33
0,-305.747,144.089,2.83843e+34
1,154.585,350.596,-3.33116e+33
0,-306.002,148.016,2.85214e+34
1,159.103,351.033,-3.34725e+33
0,-306.163,151.938,2.86592e+34
1,163.619,351.36,-3.36341e+33
0,-306.229,155.853,2.87976e+34
1,168.131,351.578,-3.37965e+33
0,-306.201,159.759,2.89366e+34
1,172.636,351.687,-3.39597e+33
0,-306.079,163.654,2.90764e+34
1,177.131,351.688,-3.41237e+33
0,-305.864,167.536,2.92168e+34
1,181.614,351.581,-3.42885e+33
0,-305.557,171.402,2.93579e+34
1,186.083,351.367,-3.44541e+33
0,-305.158,175.251,2.94996e+34
1,190.535,351.046,-3.46205e+33
0,-304.668,179.079,2.96421e+34
1,194.967,350.619,-3.47877e+33
0,-304.087,182.886,2.97852e+34
1,199.376,350.087,-3.49556e+33
0,-303.416,186.668,2.9929e+34
1,203.761,349.451,-3.51244e+33
0,-302.656,190.424,3.00736e+34
1,208.119,348.711,-3.52941e+33
0,-301.809,194.152,3.02188e+34
1,212.448,347.869,-3.54645e+33
0,-300.874,197.849,3.03647e+34
1,216.745,346.925,-3.56357e+33
0,-299.853,201.514,3.05113e+34
1,221.007,345.88,-3.58078e+33
0,-298.747,205.144,3.06587e+34
1,225.233,344.736,-3.59807e+33
0,-297.556,208.739,3.08067e+34
1,229.42,343.494,-3.61545e+33
0,-296.283,212.295,3.09555e+34
1,233.567,342.155,-3.6329e+33
0,-294.928,215.811,3.11049e+34
1,237.669,340.72,-3.65044e+33
0,-293.492,219.285,3.12551e+34
1,241.727,339.19,-3.66807e+33
0,-291.977,222.715,3.1406e+34
1,245.737,337.567,-3.68578e+33
0,-290.384,226.1,3.15577e+34
1,249.697,335.853,-3.70358e+33
0,-288.713,229.437,3.17101e+34
1,253.605,334.048,-3.72146e+33
0,-286.967,232.725,3.18632e+34
1,257.46,332.154,-3.73943e+33
0,-285.147,235.963,3.2017e+34
1,261.258,330.172,-3.75749e+33
0,-283.254,239.148,3.21716e+34
1,264.999,328.105,-3.77563e+33
0,-281.29,242.279,3.23269e+34
1,268.68,325.954,-3.79386e+33
0,-279.256,245.355,3.2483e+34
1,272.3,323.72,-3.81218e+33
0,-277.154,248.373,3.26398e+34
1,275.857,321.405,-3.83058e+33
0,-274.984,251.333,3.27974e+34
1,279.348,319.012,-3.84908e+33
0,-272.75,254.233,3.29558e+34
1,282.773,316.541,-3.86766e+33
0,-270.452,257.072,3.31149e+34
1,286.129,313.994,-3.88633e+33
0,-268.093,259.848,3.32748e+34
1,289.415,311.374,-3.9051e+33
0,-265.673,262.56,3.34354e+34
1,292.629,308.682,-3.92395e+33
0,-263.194,265.206,3.35969e+34
1,295.77,305.92,-3.9429e+33
0,-260.659,267.786,3.37591e+34
1,298.836,303.091,-3.96193e+33
0,-258.069,270.298,3.39221e+34
1,301.826,300.195,-3.98106e+33
0,-255.425,272.741,3.40858e+34
1,304.739,297.235,-4.00028e+33
0,-252.73,275.115,3.42504e+34
1,307.573,294.214,-4.01959e+33
0,-249.985,277.417,3.44158e+34
1,310.327,291.133,-4.039e+33
0,-247.192,279.647,3.45819e+34
1,312.999,287.993,-4.0585e+33
0,-244.354,281.804,3.47489e+34
1,315.589,284.799,-4.07809e+33
0,-241.471,283.888,3.49166e+34
1,318.096,281.55,-4.09778e+33
0,-238.546,285.896,3.50852e+34
1,320.517,278.251,-4.11756e+33
0,-235.581,287.829,3.52546e+34
1,322.853,274.902,-4.13744e+33
0,-232.577,289.686,3.54248e+34
1,325.103,271.506,-4.15742e+33
0,-229.537,291.465,3.55958e+34
1,327.265,268.065,-4.17749e+33
0,-226.462,293.167,3.57676e+34
1,329.338,264.582,-4.19765e+33
0,-223.355,294.791,3.59403e+34
1,331.323,261.058,-4.21792e+33
0,-220.217,296.335,3.61138e+34
1,333.217,257.496,-4.23828e+33
0,-217.051,297.801,3.62881e+34
1,335.021,253.899,-4.25874e+33
0,-213.858,299.186,3.64633e+34
1,336.734,250.267,-4.2793e+33
0,-210.64,300.491,3.66393e+34
1,338.356,246.605,-4.29996e+33
0,-207.4,301.715,3.68162e+34
1,339.885,242.913,-4.32072e+33
0,-204.139,302.859,3.69939e+34
1,341.321,239.195,-4.34157e+33
0,-200.859,303.921,3.71725e+34
1,342.664,235.452,-4.36253e+33
0,-197.563,304.901,3.7352e+34
1,343.914,231.687,-4.38359e+33
0,-194.252,305.8,3.75323e+34
1,345.07,227.902,-4.40475e+33
0,-190.928,306.617,3.77135e+34
1,346.132,224.1,-4.42601e+33
0,-187.594,307.352,3.78955e+34
1,347.101,220.282,-4.44738e+33
0,-184.251,308.005,3.80784e+34
1,347.975,216.451,-4.46885e+33
0,-180.902,308.576,3.82622e+34
1,348.754,212.61,-4.49042e+33
0,-177.548,309.066,3.84469e+34
1,349.44,208.76,-4.5121e+33
0,-174.191,309.473,3.86325e+34
1,350.031,204.905,-4.53388e+33
0,-170.833,309.799,3.8819e+34
1,350.529,201.045,-4.55576e+33
0,-167.476,310.043,3.90064e+34
1,350.932,197.184,-4.57775e+33
0,-164.123,310.207,3.91947e+34
1,351.242,193.324,-4.59985e+33
0,-160.775,310.289,3.93839e+34
1,351.458,189.466,-4.62205e+33
0,-157.434,310.291,3.9574e+34
1,351.581,185.614,-4.64436e+33
0,-154.101,310.213,3.9765e+34
1,351.611,181.769,-4.66678e+33
0,-150.78,310.055,3.99569e+34
1,351.55,177.934,-4.68931e+33
0,-147.471,309.817,4.01498e+34
1,351.396,174.111,-4.71194e+33
0,-144.177,309.501,4.03436e+34
1,351.151,170.301,-4.73469e+33
0,-140.9,309.107,4.05383e+34
1,350.815,166.508,-4.75754e+33
0,-137.64,308.636,4.0734e+34
1,350.389,162.733,-4.7805e+33
0,-134.401,308.087,4.09306e+34
1,349.874,158.978,-4.80358e+33
0,-131.184,307.462,4.11282e+34
1,349.27,155.246,-4.82676e+33
0,-127.99,306.762,4.13267e+34
1,348.578,151.538,-4.85006e+33
0,-124.822,305.987,4.15262e+34
1,347.799,147.857,-4.87347e+33
0,-121.68,305.138,4.17266e+34
1,346.934,144.205,-4.89699e+33
0,-118.568,304.216,4.1928e+34
1,345.984,140.583,-4.92063e+33
0,-115.486,303.221,4.21304e+34
1,344.949,136.993,-4.94438e+33
0,-112.436,302.156,4.23337e+34
1,343.831,133.439,-4.96824e+33
0,-109.42,301.02,4.2538e+34
1,342.631,129.92,-4.99222e+33
0,-106.439,299.815,4.27433e+34
1,341.349,126.44,-5.01632e+33
0,-103.496,298.542,4.29496e+34
1,339.988,123,-5.04053e+33
0,-100.59,297.201,4.31569e+34
1,338.547,119.601,-5.06486e+33
0,-97.7249,295.795,4.33652e+34
1,337.029,116.247,-5.0893e+33
0,-94.901,294.323,4.35745e+34
1,335.435,112.938,-5.11387e+33
0,-92.12,292.788,4.37848e+34
1,333.766,109.676,-5.13855e+33
0,-89.3834,291.19,4.39962e+34
1,332.022,106.462,-5.16335e+33
0,-86.6924,289.531,4.42085e+34
1,330.207,103.3,-5.18827e+33
0,-84.0484,287.811,4.44219e+34
1,328.32,100.189,-5.21331e+33
0,-81.4528,286.033,4.46363e+34
1,326.364,97.132,-5.23847e+33
0,-78.9069,284.198,4.48517e+34
1,324.34,94.1301,-5.26375e+33
0,-76.4118,282.306,4.50682e+34
1,322.249,91.1849,-5.28916e+33
0,-73.9688,280.359,4.52857e+34
1,320.093,88.2977,-5.31468e+33
0,-71.5791,278.36,4.55042e+34
1,317.874,85.47,-5.34033e+33
0,-69.2438,276.308,4.57238e+34
1,315.593,82.7031,-5.36611e+33
0,-66.9639,274.206,4.59445e+34
1,313.252,79.9985,-5.392e+33
0,-64.7407,272.054,4.61662e+34
1,310.852,77.3572,-5.41803e+33
0,-62.575,269.855,4.6389e+34
1,308.395,74.7806,-5.44417e+33
0,-60.4679,267.61,4.66129e+34
1,305.883,72.2699,-5.47045e+33
0,-58.4203,265.321,4.68379e+34
1,303.317,69.8262,-5.49685e+33
0,-56.4331,262.989,4.70639e+34
1,300.7,67.4506,-5.52338e+33
0,-54.5072,260.615,4.7291e+34
1,298.033,65.1441,-5.55003e+33
0,-52.6435,258.201,4.75193e+34
1,295.318,62.9079,-5.57682e+33
0,-50.8426,255.75,4.77486e+34
1,292.556,60.7428,-5.60373e+33
0,-49.1055,253.261,4.7979e+34
1,289.75,58.6498,-5.63077e+33
0,-47.4326,250.738,4.82106e+34
1,286.901,56.6297,-5.65795e+33
0,-45.8248,248.181,4.84432e+34
1,284.012,54.6833,-5.68525e+33
0,-44.2827,245.593,4.8677e+34
1,281.083,52.8116,-5.71269e+33
0,-42.8068,242.974,4.89119e+34
1,278.118,51.0151,-5.74026e+33
0,-41.3976,240.328,4.9148e+34
1,275.117,49.2946,-5.76796e+33
0,-40.0558,237.654,4.93851e+34
1,272.083,47.6506,-5.79579e+33
0,-38.7817,234.956,4.96235e+34
1,269.018,46.0839,-5.82376e+33
0,-37.5757,232.234,4.98629e+34
1,265.924,44.5949,-5.85187e+33
0,-36.4383,229.491,5.01035e+34
1,262.802,43.1842,-5.8801e+33
0,-35.3697,226.727,5.03453e+34
1,259.655,41.8521,-5.90848e+33
0,-34.3703,223.946,5.05883e+34
1,256.484,40.5991,-5.93699e+33
0,-33.4403,221.148,5.08324e+34
1,253.292,39.4255,-5.96564e+33
0,-32.58,218.335,5.10777e+34
1,250.08,38.3317,-5.99443e+33
0,-31.7894,215.51,5.13242e+34
1,246.851,37.3178,-6.02336e+33
0,-31.0687,212.672,5.15719e+34
1,243.605,36.3842,-6.05242e+33
0,-30.418,209.826,5.18207e+34
1,240.347,35.5308,-6.08163e+33
0,-29.8373,206.971,5.20708e+34
1,237.076,34.758,-6.11098e+33
0,-29.3267,204.11,5.2322e+34
1,233.796,34.0657,-6.14047e+33
0,-28.8861,201.244,5.25745e+34
1,230.508,33.4539,-6.1701e+33
0,-28.5154,198.376,5.28282e+34
1,227.214,32.9226,-6.19987e+33
0,-28.2145,195.506,5.30831e+34
1,223.917,32.4718,-6.22979e+33
0,-27.9833,192.637,5.33393e+34
1,220.617,32.1013,-6.25985e+33
0,-27.8215,189.77,5.35967e+34
1,217.318,31.8109,-6.29005e+33
0,-27.7289,186.907,5.38553e+34
1,214.02,31.6005,-6.32041e+33
0,-27.7052,184.05,5.41152e+34
1,210.726,31.4697,-6.35091e+33
0,-27.7501,181.199,5.43763e+34
1,207.438,31.4183,-6.38155e+33
0,-27.8633,178.357,5.46387e+34
1,204.157,31.4459,-6.41234e+33
0,-28.0444,175.526,5.49023e+34
1,200.886,31.5521,-6.44329e+33
0,-28.2928,172.707,5.51672e+34
1,197.627,31.7365,-6.47438e+33
0,-28.6083,169.901,5.54334e+34
1,194.38,31.9986,-6.50562e+33
0,-28.9902,167.11,5.57009e+34
1,191.149,32.3379,-6.53701e+33
0,-29.438,164.336,5.59697e+34
1,187.934,32.7538,-6.56855e+33
0,-29.9512,161.58,5.62398e+34
1,184.738,33.2456,-6.60024e+33
0,-30.529,158.844,5.65111e+34
1,181.562,33.8128,-6.63209e+33
0,-31.171,156.129,5.67838e+34
1,178.409,34.4547,-6.66409e+33
0,-31.8763,153.437,5.70578e+34
1,175.279,35.1704,-6.69625e+33
0,-32.6444,150.769,5.73331e+34
1,172.175,35.9593,-6.72856e+33
0,-33.4743,148.126,5.76097e+34
1,169.098,36.8206,-6.76102e+33
0,-34.3655,145.511,5.78877e+34
1,166.051,37.7533,-6.79365e+33
0,-35.3169,142.924,5.8167e+34
1,163.033,38.7566,-6.82643e+33
0,-36.3279,140.366,5.84477e+34
1,160.048,39.8296,-6.85936e+33
0,-37.3974,137.84,5.87297e+34
1,157.097,40.9714,-6.89246e+33
0,-38.5247,135.346,5.90131e+34
1,154.181,42.1808,-6.92572e+33
0,-39.7088,132.887,5.92978e+34
1,151.302,43.4569,-6.95913e+33
0,-40.9487,130.462,5.95839e+34
1,148.461,44.7987,-6.99271e+33
0,-42.2434,128.073,5.98714e+34
1,145.66,46.205,-7.02645e+33
0,-43.592,125.722,6.01603e+34
1,142.901,47.6747,-7.06035e+33
0,-44.9933,123.409,6.04506e+34
1,140.184,49.2066,-7.09442e+33
0,-46.4463,121.137,6.07422e+34
1,137.511,50.7996,-7.12865e+33
0,-47.9499,118.905,6.10353e+34
1,134.883,52.4524,-7.16304e+33
0,-49.503,116.715,6.13298e+34
1,132.302,54.1638,-7.1976e+33
0,-51.1045,114.569,6.16257e+34
1,129.77,55.9325,-7.23233e+33
0,-52.7531,112.467,6.1923e+34
1,127.286,57.7572,-7.26723e+33
0,-54.4477,110.41,6.22218e+34
1,124.853,59.6366,-7.30229e+33
0,-56.1871,108.399,6.2522e+34
1,122.471,61.5693,-7.33752e+33
0,-57.9701,106.435,6.28236e+34
1,120.143,63.5539,-7.37292e+33
0,-59.7954,104.519,6.31268e+34
1,117.868,65.589,-7.4085e+33
0,-61.6617,102.652,6.34313e+34
1,115.648,67.6732,-7.44424e+33
0,-63.5678,100.835,6.37374e+34
1,113.484,69.805,-7.48016e+33
0,-65.5123,99.0691,6.40449e+34
1,111.377,71.983,-7.51625e+33
0,-67.494,97.3541,6.43539e+34
1,109.328,74.2057,-7.55251e+33
0,-69.5114,95.6913,6.46644e+34
1,107.338,76.4716,-7.58895e+33
0,-71.5634,94.0813,6.49763e+34
1,105.407,78.7791,-7.62556e+33
0,-73.6484,92.5249,6.52898e+34
1,103.537,81.1268,-7.66235e+33
0,-75.7652,91.0227,6.56048e+34
1,101.728,83.5129,-7.69932e+33
0,-77.9122,89.5753,6.59213e+34
1,99.9819,85.936,-7.73647e+33
0,-80.0883,88.1833,6.62394e+34
1,98.2982,88.3946,-7.77379e+33
0,-82.2919,86.8472,6.6559e+34
1,96.678,90.8868,-7.8113e+33
0,-84.5215,85.5676,6.68801e+34
1,95.1219,93.4113,-7.84898e+33
0,-86.7759,84.3449,6.72027e+34
1,93.6305,95.9662,-7.88685e+33
0,-89.0536,83.1796,6.7527e+34
1,92.2045,98.5501,-7.9249e+33
0,-91.3531,82.0721,6.78527e+34
1,90.8443,101.161,-7.96313e+33
0,-93.6729,81.0227,6.81801e+34
1,89.5503,103.798,-8.00155e+33
0,-96.0117,80.0317,6.8509e+34
1,88.3231,106.459,-8.04015e+33
0,-98.368,79.0996,6.88396e+34
1,87.163,109.142,-8.07894e+33
0,-100.74,78.2264,6.91717e+34
1,86.0704,111.845,-8.11792e+33
0,-103.127,77.4125,6.95054e+34
1,85.0456,114.568,-8.15708e+33
0,-105.527,76.6581,6.98407e+34
1,84.0889,117.307,-8.19644e+33
0,-107.939,75.9632,7.01776e+34
1,83.2004,120.063,-8.23598e+33
0,-110.36,75.3281,7.05162e+34
1,82.3804,122.832,-8.27571e+33
0,-112.791,74.7528,7.08564e+34
1,81.6291,125.613,-8.31564e+33
0,-115.229,74.2373,7.11982e+34
1,80.9465,128.405,-8.35576e+33
0,-117.672,73.7817,7.15417e+34
1,80.3327,131.206,-8.39607e+33
0,-120.12,73.3859,7.18868e+34
1,79.7877,134.014,-8.43657e+33
0,-122.571,73.0499,7.22336e+34
1,79.3115,136.828,-8.47727e+33
0,-125.023,72.7736,7.25821e+34
1,78.9042,139.645,-8.51817e+33
0,-127.476,72.5568,7.29323e+34
1,78.5655,142.465,-8.55926e+33
0,-129.927,72.3995,7.32841e+34
1,78.2953,145.285,-8.60055e+33
0,-132.375,72.3014,7.36377e+34
1,78.0936,148.104,-8.64205e+33
0,-134.818,72.2623,7.39929e+34
1,77.96,150.92,-8.68374e+33
0,-137.257,72.2819,7.43499e+34
1,77.8943,153.732,-8.72563e+33
0,-139.688,72.3599,7.47085e+34
1,77.8962,156.538,-8.76772e+33
0,-142.111,72.496,7.50689e+34
1,77.9654,159.337,-8.81002e+33
0,-144.524,72.6899,7.54311e+34
1,78.1016,162.126,-8.85252e+33
0,-146.926,72.9412,7.5795e+34
1,78.3043,164.904,-8.89523e+33
0,-149.315,73.2493,7.61606e+34
1,78.5731,167.67,-8.93814e+33
0,-151.691,73.614,7.6528e+34
1,78.9075,170.422,-8.98126e+33
0,-154.051,74.0347,7.68972e+34
1,79.3071,173.159,-9.02458e+33
0,-156.395,74.5108,7.72682e+34
1,79.7712,175.879,-9.06812e+33
0,-158.721,75.0419,7.76409e+34
1,80.2993,178.58,-9.11186e+33
0,-161.028,75.6274,7.80154e+34
1,80.8908,181.261,-9.15582e+33
0,-163.315,76.2667,7.83918e+34
1,81.545,183.921,-9.19999e+33
0,-165.581,76.959,7.877e+34
1,82.2613,186.559,-9.24437e+33
0,-167.824,77.7039,7.91499e+34
1,83.0389,189.171,-9.28896e+33
0,-170.043,78.5006,7.95318e+34
1,83.8771,191.759,-9.33377e+33
0,-172.237,79.3483,7.99154e+34
1,84.7751,194.319,-9.3788e+33
0,-174.404,80.2464,8.03009e+34
1,85.732,196.85,-9.42404e+33
0,-176.544,81.1941,8.06883e+34
1,86.7472,199.352,-9.4695e+33
0,-178.656,82.1905,8.10775e+34
1,87.8196,201.823,-9.51518e+33
0,-180.738,83.2349,8.14686e+34
1,88.9484,204.262,-9.56108e+33
0,-182.79,84.3265,8.18616e+34
1,90.1326,206.667,-9.6072e+33
0,-184.809,85.4643,8.22565e+34
1,91.3714,209.037,-9.65355e+33
0,-186.797,86.6475,8.26533e+34
1,92.6636,211.37,-9.70012e+33
0,-188.75,87.8753,8.3052e+34
1,94.0084,213.667,-9.74691e+33
0,-190.669,89.1465,8.34527e+34
1,95.4047,215.925,-9.79392e+33
0,-192.551,90.4604,8.38552e+34
1,96.8513,218.144,-9.84117e+33
0,-194.398,91.8159,8.42597e+34
1,98.3473,220.322,-9.88864e+33
0,-196.207,93.212,8.46662e+34
1,99.8915,222.458,-9.93634e+33
0,-197.977,94.6478,8.50746e+34
1,101.483,224.551,-9.98427e+33
0,-199.709,96.1221,8.5485e+34
1,103.12,226.601,-1.00324e+34
0,-201.4,97.6341,8.58973e+34
1,104.802,228.606,-1.00808e+34
0,-203.051,99.1825,8.63117e+34
1,106.528,230.565,-1.01295e+34
0,-204.66,100.766,8.6728e+34
1,108.295,232.477,-1.01783e+34
0,-206.226,102.385,8.71464e+34
1,110.104,234.342,-1.02274e+34
0,-207.75,104.036,8.75667e+34
1,111.953,236.158,-1.02767e+34
0,-209.23,105.72,8.79891e+34
1,113.841,237.926,-1.03263e+34
0,-210.665,107.434,8.84136e+34
1,115.766,239.643,-1.03761e+34
0,-212.056,109.178,8.88401e+34
1,117.726,241.309,-1.04262e+34
0,-213.401,110.951,8.92686e+34
1,119.722,242.924,-1.04765e+34
0,-214.699,112.752,8.96992e+34
1,121.751,244.487,-1.0527e+34
0,-215.951,114.579,9.01319e+34
1,123.812,245.996,-1.05778e+34
0,-217.156,116.43,9.05666e+34
1,125.903,247.453,-1.06288e+34
0,-218.314,118.306,9.10035e+34
1,128.024,248.855,-1.06801e+34
0,-219.423,120.205,9.14424e+34
1,130.173,250.203,-1.07316e+34
0,-220.483,122.125,9.18835e+34
1,132.348,251.495,-1.07834e+34
0,-221.495,124.065,9.23267e+34
1,134.549,252.732,-1.08354e+34
0,-222.458,126.025,9.27721e+34
1,136.773,253.912,-1.08876e+34
0,-223.37,128.002,9.32196e+34
1,139.019,255.036,-1.09402e+34
0,-224.233,129.995,9.36692e+34
1,141.287,256.104,-1.09929e+34
0,-225.046,132.005,9.4121e+34
1,143.574,257.113,-1.1046e+34
0,-225.809,134.028,9.4575e+34
1,145.879,258.066,-1.10992e+34
0,-226.52,136.064,9.50312e+34
1,148.201,258.96,-1.11528e+34
0,-227.182,138.111,9.54896e+34
1,150.538,259.797,-1.12066e+34
0,-227.792,140.169,9.59502e+34
1,152.888,260.575,-1.12606e+34
0,-228.351,142.236,9.6413e+34
1,155.251,261.294,-1.13149e+34
0,-228.859,144.311,9.6878e+34
1,157.625,261.955,-1.13695e+34
0,-229.316,146.393,9.73453e+34
1,160.009,262.558,-1.14244e+34
0,-229.722,148.48,9.78149e+34
1,162.4,263.101,-1.14795e+34
0,-230.077,150.571,9.82867e+34
1,164.798,263.586,-1.15348e+34
0,-230.38,152.665,9.87607e+34
1,167.201,264.012,-1.15905e+34
0,-230.633,154.76,9.92371e+34
1,169.608,264.379,-1.16464e+34
0,-230.834,156.856,9.97158e+34
1,172.018,264.687,-1.17025e+34
0,-230.985,158.951,1.00197e+35
1,174.428,264.937,-1.1759e+34
0,-231.085,161.045,1.0068e+35
1,176.837,265.128,-1.18157e+34
0,-231.135,163.134,1.01166e+35
1,179.245,265.261,-1.18727e+34
0,-231.134,165.22,1.01654e+35
1,181.65,265.335,-1.193e+34
0,-231.083,167.3,1.02144e+35
1,184.05,265.352,-1.19875e+34
0,-230.983,169.373,1.02637e+35
1,186.443,265.312,-1.20453e+34
0,-230.833,171.438,1.03132e+35
1,188.83,265.214,-1.21034e+34
0,-230.634,173.494,1.03629e+35
1,191.207,265.059,-1.21618e+34
0,-230.386,175.539,1.04129e+35
1,193.575,264.847,-1.22205e+34
0,-230.09,177.574,1.04631e+35
1,195.931,264.579,-1.22794e+34
0,-229.746,179.595,1.05136e+35
1,198.274,264.255,-1.23386e+34
0,-229.354,181.603,1.05643e+35
1,200.603,263.876,-1.23981e+34
0,-228.915,183.596,1.06152e+35
1,202.917,263.443,-1.24579e+34
0,-228.43,185.573,1.06664e+35
1,205.215,262.954,-1.2518e+34
0,-227.898,187.534,1.07179e+35
1,207.494,262.413,-1.25784e+34
0,-227.321,189.476,1.07696e+35
1,209.754,261.817,-1.26391e+34
0,-226.699,191.399,1.08215e+35
1,211.994,261.17,-1.27e+34
0,-226.032,193.302,1.08737e+35
1,214.212,260.47,-1.27613e+34
0,-225.322,195.184,1.09262e+35
1,216.408,259.719,-1.28228e+34
0,-224.568,197.044,1.09789e+35
1,218.579,258.917,-1.28847e+34
0,-223.771,198.88,1.10318e+35
1,220.726,258.065,-1.29468e+34
0,-222.933,200.693,1.1085e+35
1,222.846,257.164,-1.30093e+34
0,-222.054,202.481,1.11385e+35
1,224.939,256.215,-1.3072e+34
0,-221.134,204.243,1.11922e+35
1,227.004,255.218,-1.31351e+34
0,-220.174,205.978,1.12462e+35
1,229.039,254.174,-1.31984e+34
0,-219.175,207.685,1.13004e+35
1,231.044,253.085,-1.32621e+34
0,-218.138,209.364,1.13549e+35
1,233.017,251.95,-1.33261e+34
0,-217.063,211.013,1.14097e+35
1,234.957,250.77,-1.33903e+34
0,-215.952,212.632,1.14647e+35
1,236.864,249.548,-1.34549e+34
0,-214.805,214.22,1.152e+35
1,238.737,248.283,-1.35198e+34
0,-213.623,215.777,1.15756e+35
1,240.574,246.976,-1.3585e+34
0,-212.407,217.3,1.16314e+35
1,242.375,245.629,-1.36505e+34
0,-211.157,218.791,1.16875e+35
1,244.139,244.242,-1.37164e+34
0,-209.875,220.247,1.17439e+35
1,245.865,242.817,-1.37825e+34
0,-208.562,221.669,1.18005e+35
1,247.552,241.354,-1.3849e+34
0,-207.218,223.056,1.18574e+35
1,249.199,239.855,-1.39158e+34
0,-205.844,224.406,1.19146e+35
1,250.806,238.32,-1.39829e+34
0,-204.442,225.72,1.19721e+35
1,252.372,236.75,-1.40503e+34
0,-203.011,226.997,1.20298e+35
1,253.895,235.148,-1.41181e+34
0,-201.555,228.236,1.20879e+35
1,255.377,233.513,-1.41862e+34
0,-200.072,229.437,1.21462e+35
1,256.815,231.847,-1.42546e+34
0,-198.564,230.599,1.22047e+35
1,258.209,230.151,-1.43234e+34
0,-197.033,231.722,1.22636e+35
1,259.559,228.426,-1.43924e+34
0,-195.479,232.805,1.23227e+35
1,260.864,226.673,-1.44619e+34
0,-193.903,233.847,1.23822e+35
1,262.123,224.894,-1.45316e+34
0,-192.306,234.85,1.24419e+35
1,263.337,223.09,-1.46017e+34
0,-190.69,235.811,1.25019e+35
1,264.503,221.261,-1.46721e+34
0,-189.055,236.731,1.25622e+35
1,265.623,219.409,-1.47429e+34
0,-187.402,237.609,1.26228e+35
1,266.695,217.535,-1.4814e+34
0,-185.733,238.445,1.26837e+35
1,267.72,215.64,-1.48854e+34
0,-184.048,239.239,1.27448e+35
1,268.696,213.726,-1.49572e+34
0,-182.348,239.99,1.28063e+35
1,269.624,211.794,-1.50294e+34
0,-180.635,240.698,1.28681e+35
1,270.503,209.845,-1.51018e+34
0,-178.91,241.364,1.29301e+35
1,271.332,207.88,-1.51747e+34
0,-177.173,241.986,1.29925e+35
1,272.113,205.9,-1.52479e+34
0,-175.426,242.565,1.30551e+35
1,272.844,203.907,-1.53214e+34
0,-173.67,243.101,1.31181e+35
1,273.525,201.901,-1.53953e+34
0,-171.906,243.593,1.31814e+35
1,274.156,199.885,-1.54695e+34
0,-170.135,244.041,1.32449e+35
1,274.737,197.859,-1.55441e+34
0,-168.357,244.445,1.33088e+35
1,275.268,195.825,-1.56191e+34
0,-166.575,244.806,1.3373e+35
1,275.748,193.783,-1.56944e+34
0,-164.789,245.123,1.34375e+35
1,276.179,191.735,-1.57701e+34
0,-163,245.397,1.35023e+35
1,276.559,189.683,-1.58462e+34
0,-161.21,245.627,1.35674e+35
1,276.888,187.626,-1.59226e+34
0,-159.419,245.813,1.36329e+35
1,277.168,185.568,-1.59994e+34
0,-157.628,245.956,1.36986e+35
1,277.398,183.508,-1.60766e+34
0,-155.838,246.055,1.37647e+35
1,277.577,181.448,-1.61541e+34
0,-154.051,246.111,1.38311e+35
1,277.707,179.39,-1.6232e+34
0,-152.267,246.125,1.38978e+35
1,277.786,177.334,-1.63103e+34
0,-150.488,246.095,1.39648e+35
1,277.817,175.281,-1.63889e+34
0,-148.714,246.023,1.40321e+35
1,277.798,173.234,-1.6468e+34
0,-146.947,245.908,1.40998e+35
1,277.73,171.192,-1.65474e+34
0,-145.188,245.752,1.41678e+35
1,277.613,169.158,-1.66272e+34
0,-143.436,245.553,1.42361e+35
1,277.447,167.131,-1.67074e+34
0,-141.695,245.313,1.43048e+35
1,277.234,165.115,-1.6788e+34
0,-139.963,245.032,1.43738e+35
1,276.973,163.108,-1.68689e+34
0,-138.244,244.711,1.44431e+35
1,276.664,161.114,-1.69503e+34
0,-136.536,244.349,1.45127e+35
1,276.308,159.132,-1.7032e+34
0,-134.842,243.946,1.45827e+35
1,275.906,157.164,-1.71142e+34
0,-133.162,243.505,1.46531e+35
1,275.457,155.211,-1.71967e+34
0,-131.497,243.024,1.47237e+35
1,274.963,153.274,-1.72796e+34
0,-129.848,242.504,1.47947e+35
1,274.424,151.354,-1.7363e+34
0,-128.216,241.947,1.48661e+35
1,273.84,149.452,-1.74467e+34
0,-126.602,241.351,1.49378e+35
1,273.212,147.569,-1.75308e+34
0,-125.006,240.719,1.50098e+35
1,272.541,145.707,-1.76154e+34
0,-123.43,240.05,1.50822e+35
1,271.827,143.865,-1.77003e+34
0,-121.874,239.345,1.51549e+35
1,271.07,142.046,-1.77857e+34
0,-120.339,238.605,1.5228e+35
1,270.272,140.249,-1.78715e+34
0,-118.826,237.829,1.53015e+35
1,269.433,138.477,-1.79577e+34
0,-117.336,237.02,1.53753e+35
1,268.554,136.73,-1.80443e+34
0,-115.869,236.177,1.54494e+35
1,267.635,135.008,-1.81313e+34
0,-114.427,235.301,1.55239e+35
1,266.677,133.313,-1.82187e+34
0,-113.009,234.393,1.55988e+35
1,265.682,131.645,-1.83066e+34
