Particle,x,y,z
1,281.47,381.423,-6.0159e+06
0,247.686,40.2573,5.16174e+07
1,300.613,391.71,-6.05777e+06
0,239.93,57.8781,5.19766e+07
1,319.996,401.527,-6.09992e+06
0,232.592,75.6839,5.23383e+07
1,339.608,410.868,-6.14237e+06
0,225.677,93.6643,5.27025e+07
1,359.436,419.728,-6.18512e+06
0,219.188,111.809,5.30693e+07
1,379.468,428.101,-6.22816e+06
0,213.131,130.107,5.34386e+07
1,399.693,435.982,-6.2715e+06
0,207.508,148.547,5.38105e+07
1,420.098,443.366,-6.31515e+06
0,202.324,167.119,5.4185e+07
1,440.67,450.248,-6.3591e+06
0,197.582,185.812,5.4562e+07
1,461.397,456.625,-6.40335e+06
0,193.284,204.614,5.49417e+07
1,482.266,462.493,-6.44791e+06
0,189.434,223.515,5.53241e+07
1,503.265,467.848,-6.49278e+06
0,186.034,242.503,5.57091e+07
1,524.38,472.686,-6.53797e+06
0,183.086,261.566,5.60968e+07
1,545.599,477.006,-6.58346e+06
0,180.592,280.695,5.64872e+07
1,566.909,480.803,-6.62928e+06
0,178.554,299.876,5.68803e+07
1,588.297,484.077,-6.67541e+06
0,176.972,319.1,5.72761e+07
1,609.749,486.825,-6.72187e+06
0,175.849,338.354,5.76747e+07
1,631.253,489.045,-6.76865e+06
0,175.184,357.626,5.80761e+07
1,652.795,490.736,-6.81575e+06
0,174.979,376.906,5.84802e+07
1,674.361,491.897,-6.86318e+06
0,175.233,396.182,5.88872e+07
1,695.94,492.528,-6.91094e+06
0,175.946,415.443,5.9297e+07
1,717.517,492.628,-6.95904e+06
0,177.119,434.676,5.97096e+07
1,739.079,492.198,-7.00747e+06
0,178.749,453.87,6.01252e+07
1,760.613,491.237,-7.05623e+06
0,180.837,473.015,6.05436e+07
1,782.105,489.747,-7.10534e+06
0,183.381,492.097,6.09649e+07
1,803.543,487.728,-7.15478e+06
0,186.379,511.107,6.13892e+07
1,824.913,485.181,-7.20457e+06
0,189.83,530.033,6.18164e+07
1,846.202,482.109,-7.25471e+06
0,193.732,548.862,6.22466e+07
1,867.397,478.514,-7.3052e+06
0,198.082,567.585,6.26798e+07
1,888.485,474.397,-7.35604e+06
0,202.877,586.189,6.3116e+07
1,909.452,469.762,-7.40723e+06
0,208.114,604.664,6.35552e+07
1,930.285,464.612,-7.45878e+06
0,213.791,622.999,6.39975e+07
1,950.973,458.949,-7.51068e+06
0,219.904,641.182,6.44428e+07
1,971.501,452.777,-7.56295e+06
0,226.449,659.202,6.48913e+07
1,991.858,446.102,-7.61558e+06
0,233.421,677.05,6.53429e+07
1,1012.03,438.926,-7.66858e+06
0,240.817,694.713,6.57976e+07
1,1032.01,431.254,-7.72194e+06
0,248.632,712.182,6.62555e+07
1,1051.77,423.091,-7.77568e+06
0,256.861,729.446,6.67166e+07
1,1071.32,414.443,-7.82979e+06
0,265.5,746.494,6.71809e+07
1,1090.63,405.316,-7.88428e+06
0,274.541,763.317,6.76484e+07
1,1109.69,395.713,-7.93915e+06
0,283.981,779.904,6.81192e+07
1,1128.5,385.643,-7.9944e+06
0,293.813,796.245,6.85932e+07
1,1147.04,375.112,-8.05003e+06
0,304.03,812.33,6.90706e+07
1,1165.3,364.126,-8.10605e+06
0,314.627,828.151,6.95512e+07
1,1183.26,352.691,-8.16247e+06
0,325.597,843.696,7.00352e+07
1,1200.92,340.817,-8.21927e+06
0,336.933,858.958,7.05226e+07
1,1218.27,328.509,-8.27647e+06
0,348.628,873.926,7.10134e+07
1,1235.29,315.777,-8.33406e+06
0,360.674,888.592,7.15076e+07
1,1251.98,302.627,-8.39206e+06
0,373.065,902.947,7.20052e+07
1,1268.32,289.069,-8.45046e+06
0,385.792,916.982,7.25063e+07
1,1284.3,275.111,-8.50927e+06
0,398.846,930.689,7.30109e+07
1,1299.92,260.762,-8.56849e+06
0,412.221,944.06,7.3519e+07
1,1315.16,246.031,-8.62812e+06
0,425.908,957.087,7.40306e+07
1,1330.01,230.928,-8.68816e+06
0,439.897,969.761,7.45458e+07
1,1344.47,215.462,-8.74862e+06
0,454.181,982.076,7.50646e+07
1,1358.53,199.644,-8.80951e+06
0,468.75,994.024,7.55869e+07
1,1372.17,183.482,-8.87081e+06
0,483.595,1005.6,7.6113e+07
1,1385.39,166.988,-8.93254e+06
0,498.707,1016.79,7.66426e+07
1,1398.18,150.172,-8.99471e+06
0,514.075,1027.59,7.7176e+07
1,1410.53,133.045,-9.0573e+06
0,529.692,1038,7.77131e+07
1,1422.44,115.617,-9.12033e+06
0,545.546,1048.01,7.82539e+07
1,1433.89,97.9008,-9.1838e+06
0,561.627,1057.62,7.87985e+07
1,1444.89,79.9065,-9.24771e+06
0,577.926,1066.81,7.93468e+07
1,1455.41,61.6459,-9.31207e+06
0,594.432,1075.58,7.9899e+07
1,1465.46,43.1308,-9.37687e+06
0,611.135,1083.93,8.0455e+07
1,1475.03,24.3729,-9.44213e+06
0,628.023,1091.85,8.10149e+07
1,1484.12,5.3842,-9.50784e+06
0,645.087,1099.34,8.15787e+07
1,1492.71,-13.823,-9.574e+06
0,662.316,1106.4,8.21464e+07
1,1500.8,-33.2365,-9.64063e+06
0,679.699,1113.01,8.27181e+07
1,1508.4,-52.8439,-9.70772e+06
0,697.224,1119.18,8.32938e+07
1,1515.48,-72.6326,-9.77528e+06
0,714.881,1124.9,8.38734e+07
1,1522.05,-92.5898,-9.8433e+06
0,732.658,1130.17,8.44571e+07
1,1528.11,-112.703,-9.9118e+06
0,750.544,1134.98,8.50448e+07
1,1533.64,-132.959,-9.98078e+06
0,768.528,1139.34,8.56367e+07
1,1538.65,-153.345,-1.00502e+07
0,786.598,1143.23,8.62326e+07
1,1543.13,-173.847,-1.01202e+07
0,804.743,1146.67,8.68327e+07
1,1547.09,-194.453,-1.01906e+07
0,822.951,1149.64,8.7437e+07
1,1550.51,-215.15,-1.02615e+07
0,841.211,1152.14,8.80455e+07
1,1553.39,-235.924,-1.03329e+07
0,859.51,1154.18,8.86582e+07
1,1555.74,-256.761,-1.04048e+07
0,877.838,1155.75,8.92752e+07
1,1557.55,-277.649,-1.04773e+07
0,896.183,1156.85,8.98965e+07
1,1558.82,-298.573,-1.05502e+07
0,914.533,1157.48,9.05221e+07
1,1559.55,-319.521,-1.06236e+07
0,932.876,1157.65,9.1152e+07
1,1559.74,-340.479,-1.06975e+07
0,951.2,1157.34,9.17864e+07
1,1559.39,-361.433,-1.0772e+07
0,969.494,1156.57,9.24251e+07
1,1558.49,-382.37,-1.08469e+07
0,987.747,1155.33,9.30683e+07
1,1557.05,-403.276,-1.09224e+07
0,1005.95,1153.62,9.3716e+07
1,1555.08,-424.138,-1.09984e+07
0,1024.08,1151.44,9.43682e+07
1,1552.56,-444.942,-1.1075e+07
0,1042.14,1148.81,9.50249e+07
1,1549.51,-465.676,-1.1152e+07
0,1060.1,1145.71,9.56862e+07
1,1545.92,-486.324,-1.12296e+07
0,1077.97,1142.15,9.63521e+07
1,1541.8,-506.875,-1.13078e+07
0,1095.73,1138.13,9.70226e+07
1,1537.15,-527.314,-1.13865e+07
0,1113.36,1133.66,9.76978e+07
1,1531.97,-547.628,-1.14657e+07
0,1130.86,1128.74,9.83777e+07
1,1526.26,-567.805,-1.15455e+07
0,1148.21,1123.37,9.90623e+07
1,1520.03,-587.831,-1.16259e+07
0,1165.41,1117.56,9.97517e+07
1,1513.28,-607.693,-1.17068e+07
0,1182.44,1111.3,1.00446e+08
1,1506.02,-627.378,-1.17882e+07
0,1199.29,1104.61,1.01145e+08
1,1498.25,-646.874,-1.18703e+07
0,1215.95,1097.49,1.01849e+08
1,1489.98,-666.167,-1.19529e+07
0,1232.41,1089.94,1.02558e+08
1,1481.2,-685.245,-1.20361e+07
0,1248.66,1081.97,1.03271e+08
1,1471.93,-704.096,-1.21198e+07
0,1264.69,1073.58,1.0399e+08
1,1462.17,-722.706,-1.22042e+07
0,1280.48,1064.78,1.04714e+08
1,1451.93,-741.065,-1.22891e+07
0,1296.03,1055.57,1.05442e+08
1,1441.21,-759.159,-1.23746e+07
0,1311.33,1045.97,1.06176e+08
1,1430.03,-776.978,-1.24607e+07
0,1326.37,1035.97,1.06915e+08
1,1418.38,-794.509,-1.25474e+07
0,1341.14,1025.59,1.07659e+08
1,1406.27,-811.74,-1.26348e+07
0,1355.62,1014.82,1.08408e+08
1,1393.72,-828.661,-1.27227e+07
0,1369.81,1003.69,1.09163e+08
1,1380.72,-845.261,-1.28112e+07
0,1383.7,992.186,1.09922e+08
1,1367.3,-861.527,-1.29004e+07
0,1397.29,980.327,1.10687e+08
1,1353.44,-877.45,-1.29902e+07
0,1410.55,968.117,1.11458e+08
1,1339.18,-893.018,-1.30806e+07
0,1423.48,955.565,1.12233e+08
1,1324.51,-908.222,-1.31716e+07
0,1436.08,942.679,1.13014e+08
1,1309.44,-923.052,-1.32632e+07
0,1448.34,929.467,1.13801e+08
1,1293.98,-937.496,-1.33555e+07
0,1460.24,915.939,1.14593e+08
1,1278.14,-951.547,-1.34485e+07
0,1471.78,902.102,1.1539e+08
1,1261.93,-965.194,-1.35421e+07
0,1482.95,887.965,1.16193e+08
1,1245.37,-978.428,-1.36363e+07
0,1493.75,873.539,1.17002e+08
1,1228.46,-991.24,-1.37312e+07
0,1504.17,858.832,1.17816e+08
1,1211.21,-1003.62,-1.38268e+07
0,1514.19,843.854,1.18636e+08
1,1193.63,-1015.56,-1.3923e+07
0,1523.82,828.615,1.19461e+08
1,1175.74,-1027.06,-1.40199e+07
0,1533.04,813.124,1.20293e+08
1,1157.54,-1038.1,-1.41174e+07
0,1541.86,797.392,1.2113e+08
1,1139.05,-1048.68,-1.42157e+07
0,1550.26,781.428,1.21973e+08
1,1120.28,-1058.79,-1.43146e+07
0,1558.24,765.244,1.22822e+08
1,1101.24,-1068.42,-1.44142e+07
0,1565.79,748.85,1.23676e+08
1,1081.94,-1077.56,-1.45145e+07
0,1572.91,732.256,1.24537e+08
1,1062.39,-1086.22,-1.46156e+07
0,1579.6,715.473,1.25404e+08
1,1042.61,-1094.38,-1.47173e+07
0,1585.84,698.512,1.26276e+08
1,1022.61,-1102.04,-1.48197e+07
0,1591.64,681.384,1.27155e+08
1,1002.4,-1109.19,-1.49228e+07
0,1596.98,664.1,1.2804e+08
1,981.99,-1115.83,-1.50267e+07
0,1601.88,646.672,1.28931e+08
1,961.401,-1121.96,-1.51312e+07
0,1606.31,629.111,1.29828e+08
1,940.641,-1127.56,-1.52365e+07
0,1610.29,611.428,1.30732e+08
1,919.723,-1132.63,-1.53426e+07
0,1613.8,593.634,1.31642e+08
1,898.662,-1137.17,-1.54493e+07
0,1616.84,575.742,1.32558e+08
1,877.47,-1141.18,-1.55569e+07
0,1619.41,557.763,1.3348e+08
1,856.16,-1144.65,-1.56651e+07
0,1621.52,539.709,1.34409e+08
1,834.746,-1147.58,-1.57741e+07
0,1623.14,521.591,1.35345e+08
1,813.242,-1149.97,-1.58839e+07
0,1624.3,503.421,1.36286e+08
1,791.66,-1151.82,-1.59944e+07
0,1624.98,485.212,1.37235e+08
1,770.015,-1153.12,-1.61058e+07
0,1625.18,466.974,1.3819e+08
1,748.321,-1153.87,-1.62178e+07
0,1624.9,448.72,1.39152e+08
1,726.59,-1154.07,-1.63307e+07
0,1624.15,430.463,1.4012e+08
1,704.837,-1153.72,-1.64443e+07
0,1622.92,412.213,1.41095e+08
1,683.076,-1152.82,-1.65588e+07
0,1621.21,393.982,1.42077e+08
1,661.319,-1151.37,-1.6674e+07
0,1619.02,375.784,1.43066e+08
1,639.582,-1149.36,-1.67901e+07
0,1616.36,357.629,1.44061e+08
1,617.878,-1146.81,-1.69069e+07
0,1613.22,339.529,1.45064e+08
1,596.22,-1143.71,-1.70246e+07
0,1609.61,321.497,1.46073e+08
1,574.622,-1140.06,-1.7143e+07
0,1605.52,303.544,1.4709e+08
1,553.099,-1135.86,-1.72623e+07
0,1600.96,285.681,1.48113e+08
1,531.662,-1131.12,-1.73825e+07
0,1595.94,267.922,1.49144e+08
1,510.328,-1125.83,-1.75034e+07
0,1590.45,250.277,1.50182e+08
1,489.108,-1120.01,-1.76252e+07
0,1584.5,232.757,1.51227e+08
1,468.016,-1113.64,-1.77479e+07
0,1578.09,215.376,1.5228e+08
1,447.066,-1106.75,-1.78714e+07
0,1571.22,198.143,1.53339e+08
1,426.271,-1099.32,-1.79958e+07
0,1563.9,181.071,1.54407e+08
1,405.645,-1091.37,-1.8121e+07
0,1556.13,164.17,1.55481e+08
1,385.2,-1082.89,-1.82471e+07
0,1547.92,147.452,1.56563e+08
1,364.95,-1073.9,-1.83741e+07
0,1539.27,130.929,1.57653e+08
1,344.907,-1064.39,-1.8502e+07
0,1530.19,114.61,1.5875e+08
1,325.084,-1054.38,-1.86307e+07
0,1520.67,98.5062,1.59854e+08
1,305.494,-1043.86,-1.87604e+07
0,1510.74,82.6294,1.60967e+08
1,286.15,-1032.85,-1.88909e+07
0,1500.38,66.9895,1.62087e+08
1,267.064,-1021.35,-1.90224e+07
0,1489.61,51.5971,1.63215e+08
1,248.248,-1009.37,-1.91548e+07
0,1478.44,36.4623,1.64351e+08
1,229.714,-996.903,-1.92881e+07
0,1466.86,21.5954,1.65495e+08
1,211.474,-983.971,-1.94223e+07
0,1454.9,7.0063,1.66646e+08
1,193.541,-970.577,-1.95575e+07
0,1442.54,-7.29522,1.67806e+08
1,175.924,-956.729,-1.96936e+07
0,1429.81,-21.2995,1.68974e+08
1,158.637,-942.433,-1.98306e+07
0,1416.71,-34.9972,1.7015e+08
1,141.689,-927.7,-1.99686e+07
0,1403.25,-48.3789,1.71334e+08
1,125.093,-912.536,-2.01076e+07
0,1389.42,-61.4356,1.72526e+08
1,108.858,-896.952,-2.02475e+07
0,1375.26,-74.1586,1.73727e+08
1,92.9946,-880.955,-2.03884e+07
0,1360.75,-86.539,1.74936e+08
1,77.5141,-864.556,-2.05303e+07
0,1345.91,-98.5685,1.76153e+08
1,62.4261,-847.764,-2.06732e+07
0,1330.75,-110.239,1.77379e+08
1,47.7405,-830.589,-2.0817e+07
0,1315.28,-121.542,1.78613e+08
1,33.4666,-813.04,-2.09619e+07
0,1299.5,-132.47,1.79856e+08
1,19.614,-795.129,-2.11078e+07
0,1283.43,-143.016,1.81108e+08
1,6.19165,-776.865,-2.12547e+07
0,1267.08,-153.171,1.82368e+08
1,-6.79168,-758.26,-2.14026e+07
0,1250.45,-162.93,1.83638e+08
1,-19.3275,-739.325,-2.15515e+07
0,1233.56,-172.285,1.84915e+08
1,-31.4074,-720.07,-2.17015e+07
0,1216.41,-181.229,1.86202e+08
1,-43.0236,-700.508,-2.18525e+07
0,1199.02,-189.757,1.87498e+08
1,-54.1683,-680.649,-2.20046e+07
0,1181.39,-197.862,1.88803e+08
1,-64.8342,-660.506,-2.21577e+07
0,1163.54,-205.539,1.90117e+08
1,-75.0141,-640.09,-2.23119e+07
0,1145.48,-212.781,1.9144e+08
1,-84.7013,-619.415,-2.24672e+07
0,1127.21,-219.584,1.92772e+08
1,-93.8893,-598.491,-2.26236e+07
0,1108.76,-225.942,1.94114e+08
1,-102.572,-577.332,-2.2781e+07
0,1090.12,-231.851,1.95465e+08
1,-110.743,-555.951,-2.29395e+07
0,1071.32,-237.306,1.96825e+08
1,-118.398,-534.36,-2.30992e+07
0,1052.36,-242.304,1.98195e+08
1,-125.53,-512.571,-2.32599e+07
0,1033.26,-246.84,1.99574e+08
1,-132.135,-490.599,-2.34218e+07
0,1014.02,-250.91,2.00963e+08
1,-138.209,-468.457,-2.35848e+07
0,994.656,-254.512,2.02361e+08
1,-143.747,-446.157,-2.37489e+07
0,975.185,-257.642,2.03769e+08
1,-148.746,-423.713,-2.39142e+07
0,955.614,-260.297,2.05187e+08
1,-153.201,-401.138,-2.40806e+07
0,935.957,-262.476,2.06615e+08
1,-157.109,-378.447,-2.42482e+07
0,916.225,-264.176,2.08053e+08
1,-160.469,-355.653,-2.44169e+07
0,896.429,-265.395,2.09501e+08
1,-163.276,-332.769,-2.45868e+07
0,876.583,-266.131,2.10959e+08
1,-165.529,-309.81,-2.4758e+07
0,856.699,-266.384,2.12427e+08
1,-167.225,-286.79,-2.49302e+07
0,836.787,-266.152,2.13905e+08
1,-168.365,-263.721,-2.51037e+07
0,816.861,-265.435,2.15394e+08
1,-168.945,-240.619,-2.52784e+07
0,796.933,-264.233,2.16893e+08
1,-168.966,-217.497,-2.54544e+07
0,777.014,-262.544,2.18402e+08
1,-168.427,-194.37,-2.56315e+07
0,757.117,-260.371,2.19922e+08
1,-167.327,-171.25,-2.58099e+07
0,737.255,-257.713,2.21453e+08
1,-165.668,-148.153,-2.59895e+07
0,717.438,-254.571,2.22994e+08
1,-163.449,-125.093,-2.61703e+07
0,697.68,-250.946,2.24546e+08
1,-160.672,-102.083,-2.63525e+07
0,677.992,-246.84,2.26108e+08
1,-157.337,-79.1366,-2.65359e+07
0,658.387,-242.255,2.27682e+08
1,-153.447,-56.2689,-2.67205e+07
0,638.876,-237.193,2.29266e+08
1,-149.003,-33.4934,-2.69065e+07
0,619.471,-231.655,2.30862e+08
1,-144.008,-10.824,-2.70937e+07
0,600.185,-225.646,2.32468e+08
1,-138.465,11.7256,-2.72823e+07
0,581.029,-219.167,2.34086e+08
1,-132.376,34.1416,-2.74721e+07
0,562.014,-212.222,2.35715e+08
1,-125.744,56.4103,-2.76633e+07
0,543.153,-204.815,2.37356e+08
1,-118.575,78.5182,-2.78558e+07
0,524.457,-196.95,2.39007e+08
1,-110.87,100.452,-2.80497e+07
0,505.938,-188.63,2.40671e+08
1,-102.636,122.198,-2.82449e+07
0,487.607,-179.86,2.42345e+08
1,-93.8759,143.743,-2.84414e+07
0,469.474,-170.645,2.44032e+08
1,-84.5957,165.074,-2.86394e+07
0,451.552,-160.99,2.4573e+08
1,-74.8005,186.177,-2.88387e+07
0,433.852,-150.901,2.4744e+08
1,-64.496,207.041,-2.90393e+07
0,416.383,-140.382,2.49162e+08
1,-53.6882,227.652,-2.92414e+07
0,399.158,-129.439,2.50896e+08
1,-42.3836,247.998,-2.94449e+07
0,382.186,-118.079,2.52642e+08
1,-30.5886,268.065,-2.96498e+07
0,365.478,-106.308,2.544e+08
1,-18.3103,287.843,-2.98562e+07
0,349.044,-94.133,2.56171e+08
1,-5.55604,307.318,-3.0064e+07
0,332.895,-81.5604,2.57953e+08
1,7.66672,326.48,-3.02732e+07
0,317.04,-68.5974,2.59749e+08
1,21.3501,345.315,-3.04838e+07
0,301.489,-55.2516,2.61556e+08
1,35.4859,363.814,-3.0696e+07
0,286.252,-41.5304,2.63376e+08
1,50.0656,381.963,-3.09096e+07
0,271.337,-27.4418,2.65209e+08
1,65.0806,399.753,-3.11247e+07
0,256.756,-12.994,2.67055e+08
1,80.5219,417.172,-3.13413e+07
0,242.515,1.80489,2.68913e+08
1,96.3801,434.21,-3.15594e+07
0,228.624,16.9461,2.70785e+08
1,112.646,450.856,-3.1779e+07
0,215.092,32.421,2.72669e+08
1,129.309,467.1,-3.20002e+07
0,201.927,48.2205,2.74567e+08
1,146.359,482.932,-3.22229e+07
0,189.137,64.3354,2.76477e+08
1,163.787,498.342,-3.24471e+07
0,176.73,80.7563,2.78401e+08
1,181.582,513.321,-3.26729e+07
0,164.714,97.4737,2.80339e+08
1,199.732,527.86,-3.29003e+07
0,153.096,114.478,2.8229e+08
1,218.227,541.95,-3.31293e+07
0,141.883,131.758,2.84254e+08
1,237.056,555.582,-3.33598e+07
0,131.082,149.305,2.86232e+08
1,256.207,568.748,-3.3592e+07
0,120.7,167.109,2.88224e+08
1,275.668,581.44,-3.38257e+07
0,110.743,185.157,2.9023e+08
1,295.428,593.65,-3.40611e+07
0,101.217,203.441,2.9225e+08
1,315.474,605.37,-3.42982e+07
0,92.1287,221.949,2.94284e+08
1,335.795,616.594,-3.45368e+07
0,83.4832,240.67,2.96332e+08
1,356.378,627.314,-3.47772e+07
0,75.2859,259.594,2.98394e+08
1,377.209,637.525,-3.50192e+07
0,67.5419,278.708,3.0047e+08
1,398.277,647.219,-3.52629e+07
0,60.2558,298.002,3.02561e+08
1,419.569,656.39,-3.55083e+07
0,53.4323,317.464,3.04667e+08
1,441.071,665.034,-3.57554e+07
0,47.0755,337.082,3.06787e+08
1,462.771,673.145,-3.60042e+07
0,41.1894,356.845,3.08922e+08
1,484.654,680.718,-3.62548e+07
0,35.7775,376.741,3.11072e+08
1,506.708,687.748,-3.65071e+07
0,30.8431,396.758,3.13237e+08
1,528.918,694.232,-3.67612e+07
0,26.3894,416.884,3.15417e+08
1,551.272,700.164,-3.7017e+07
0,22.419,437.107,3.17612e+08
1,573.755,705.543,-3.72746e+07
0,18.9344,457.415,3.19822e+08
1,596.354,710.363,-3.7534e+07
0,15.9377,477.796,3.22048e+08
1,619.055,714.623,-3.77952e+07
0,13.4308,498.238,3.24289e+08
1,641.842,718.32,-3.80582e+07
0,11.415,518.728,3.26545e+08
1,664.704,721.452,-3.83231e+07
0,9.89174,539.254,3.28818e+08
1,687.625,724.017,-3.85898e+07
0,8.8618,559.803,3.31106e+08
1,710.59,726.013,-3.88583e+07
0,8.32582,580.364,3.3341e+08
1,733.587,727.439,-3.91287e+07
0,8.28406,600.924,3.35731e+08
1,756.601,728.295,-3.9401e+07
0,8.73651,621.47,3.38067e+08
1,779.616,728.58,-3.96752e+07
0,9.68283,641.991,3.4042e+08
1,802.62,728.294,-3.99513e+07
0,11.1224,662.473,3.42789e+08
1,825.598,727.437,-4.02294e+07
0,13.0542,682.905,3.45174e+08
1,848.535,726.01,-4.05093e+07
0,15.477,703.273,3.47576e+08
1,871.418,724.015,-4.07912e+07
0,18.3893,723.567,3.49995e+08
1,894.231,721.451,-4.10751e+07
0,21.7892,743.773,3.52431e+08
1,916.962,718.322,-4.13609e+07
0,25.6744,763.88,3.54883e+08
1,939.595,714.628,-4.16488e+07
0,30.0425,783.875,3.57353e+08
1,962.117,710.374,-4.19386e+07
0,34.8907,803.746,3.5984e+08
1,984.513,705.56,-4.22305e+07
0,40.2159,823.481,3.62344e+08
1,1006.77,700.191,-4.25244e+07
0,46.0148,843.068,3.64866e+08
1,1028.87,694.27,-4.28203e+07
0,52.2835,862.495,3.67405e+08
1,1050.81,687.801,-4.31183e+07
0,59.0182,881.751,3.69962e+08
1,1072.57,680.788,-4.34183e+07
0,66.2144,900.824,3.72536e+08
1,1094.13,673.235,-4.37205e+07
0,73.8678,919.702,3.75129e+08
1,1115.48,665.147,-4.40247e+07
0,81.9733,938.374,3.77739e+08
1,1136.61,656.53,-4.43311e+07
0,90.5259,956.829,3.80368e+08
1,1157.51,647.389,-4.46396e+07
0,99.52,975.055,3.83015e+08
1,1178.16,637.73,-4.49503e+07
0,108.95,993.041,3.8568e+08
1,1198.55,627.559,-4.52631e+07
0,118.81,1010.78,3.88364e+08
1,1218.66,616.883,-4.55781e+07
0,129.094,1028.25,3.91067e+08
1,1238.49,605.708,-4.58953e+07
0,139.794,1045.45,3.93789e+08
1,1258.02,594.042,-4.62147e+07
0,150.905,1062.37,3.96529e+08
1,1277.24,581.891,-4.65363e+07
0,162.419,1079,3.99289e+08
1,1296.14,569.265,-4.68601e+07
0,174.33,1095.32,4.02067e+08
1,1314.7,556.17,-4.71862e+07
0,186.628,1111.33,4.04865e+08
1,1332.92,542.616,-4.75146e+07
0,199.307,1127.02,4.07683e+08
1,1350.78,528.611,-4.78453e+07
0,212.359,1142.38,4.1052e+08
1,1368.27,514.163,-4.81782e+07
0,225.774,1157.39,4.13377e+08
1,1385.38,499.283,-4.85135e+07
0,239.546,1172.06,4.16253e+08
1,1402.09,483.979,-4.88511e+07
0,253.664,1186.36,4.1915e+08
1,1418.41,468.261,-4.91911e+07
0,268.12,1200.3,4.22067e+08
1,1434.31,452.14,-4.95334e+07
0,282.905,1213.86,4.25004e+08
1,1449.79,435.625,-4.98781e+07
0,298.009,1227.04,4.27962e+08
1,1464.84,418.728,-5.02252e+07
0,313.423,1239.82,4.3094e+08
1,1479.45,401.459,-5.05747e+07
0,329.137,1252.21,4.33939e+08
1,1493.61,383.829,-5.09267e+07
0,345.14,1264.18,4.36959e+08
1,1507.31,365.849,-5.12811e+07
0,361.423,1275.74,4.4e+08
1,1520.53,347.531,-5.1638e+07
0,377.976,1286.88,4.43062e+08
1,1533.29,328.887,-5.19973e+07
0,394.787,1297.59,4.46145e+08
1,1545.55,309.928,-5.23592e+07
0,411.847,1307.86,4.4925e+08
1,1557.33,290.666,-5.27235e+07
0,429.143,1317.69,4.52376e+08
1,1568.6,271.115,-5.30904e+07
0,446.666,1327.08,4.55524e+08
1,1579.36,251.285,-5.34599e+07
0,464.403,1336.01,4.58694e+08
1,1589.61,231.191,-5.38319e+07
0,482.344,1344.48,4.61887e+08
1,1599.34,210.845,-5.42066e+07
0,500.477,1352.49,4.65101e+08
1,1608.54,190.26,-5.45838e+07
0,518.791,1360.03,4.68338e+08
1,1617.21,169.449,-5.49636e+07
0,537.274,1367.09,4.71597e+08
1,1625.34,148.426,-5.53461e+07
0,555.913,1373.68,4.74879e+08
1,1632.92,127.204,-5.57313e+07
0,574.698,1379.79,4.78183e+08
1,1639.95,105.796,-5.61191e+07
0,593.615,1385.41,4.81511e+08
1,1646.43,84.2163,-5.65097e+07
0,612.654,1390.55,4.84862e+08
1,1652.35,62.4789,-5.69029e+07
0,631.802,1395.19,4.88236e+08
1,1657.71,40.5977,-5.72989e+07
0,651.045,1399.34,4.91634e+08
1,1662.5,18.5867,-5.76977e+07
0,670.373,1403,4.95055e+08
1,1666.73,-3.54005,-5.80992e+07
0,689.773,1406.15,4.985e+08
1,1670.38,-25.7682,-5.85035e+07
0,709.232,1408.8,5.01969e+08
1,1673.45,-48.0836,-5.89107e+07
0,728.738,1410.96,5.05463e+08
1,1675.95,-70.4718,-5.93206e+07
0,748.278,1412.61,5.0898e+08
1,1677.87,-92.9183,-5.97334e+07
0,767.84,1413.75,5.12522e+08
1,1679.21,-115.409,-6.01491e+07
0,787.41,1414.39,5.16089e+08
1,1679.97,-137.929,-6.05677e+07
0,806.978,1414.53,5.19681e+08
1,1680.15,-160.464,-6.09892e+07
0,826.529,1414.16,5.23297e+08
1,1679.74,-182.999,-6.14136e+07
0,846.051,1413.29,5.26939e+08
1,1678.76,-205.52,-6.1841e+07
0,865.532,1411.91,5.30606e+08
1,1677.19,-228.013,-6.22714e+07
0,884.96,1410.04,5.34298e+08
1,1675.04,-250.462,-6.27047e+07
0,904.32,1407.66,5.38017e+08
1,1672.31,-272.854,-6.31411e+07
0,923.602,1404.78,5.41761e+08
1,1669,-295.173,-6.35805e+07
0,942.793,1401.4,5.45531e+08
1,1665.11,-317.405,-6.4023e+07
0,961.879,1397.53,5.49327e+08
1,1660.65,-339.537,-6.44685e+07
0,980.849,1393.17,5.5315e+08
1,1655.62,-361.553,-6.49172e+07
0,999.691,1388.32,5.57e+08
1,1650.01,-383.44,-6.53689e+07
0,1018.39,1382.98,5.60876e+08
1,1643.85,-405.182,-6.58238e+07
0,1036.94,1377.15,5.64779e+08
1,1637.12,-426.766,-6.62819e+07
0,1055.32,1370.85,5.68709e+08
1,1629.83,-448.179,-6.67432e+07
0,1073.53,1364.07,5.72667e+08
1,1621.98,-469.405,-6.72077e+07
0,1091.55,1356.83,5.76652e+08
1,1613.59,-490.431,-6.76754e+07
0,1109.36,1349.11,5.80665e+08
1,1604.65,-511.244,-6.81463e+07
0,1126.97,1340.94,5.84706e+08
1,1595.18,-531.829,-6.86206e+07
0,1144.35,1332.31,5.88775e+08
1,1585.17,-552.174,-6.90981e+07
0,1161.5,1323.23,5.92873e+08
1,1574.63,-572.265,-6.9579e+07
0,1178.4,1313.7,5.96998e+08
1,1563.57,-592.089,-7.00632e+07
