Particle,x,y,z
0,1812.67,1685.27,1.23136e+34
1,1937.32,-2024.18,-1.44511e+33
0,1818.01,1682.59,1.23729e+34
1,1934.43,-2030.45,-1.45207e+33
0,1823.29,1679.8,1.24326e+34
1,1931.4,-2036.62,-1.45908e+33
0,1828.47,1676.89,1.24925e+34
1,1928.23,-2042.71,-1.46611e+33
0,1833.58,1673.86,1.25527e+34
1,1924.93,-2048.71,-1.47318e+33
0,1838.6,1670.72,1.26133e+34
1,1921.48,-2054.61,-1.48028e+33
0,1843.53,1667.46,1.26741e+34
1,1917.91,-2060.41,-1.48742e+33
0,1848.37,1664.1,1.27352e+34
1,1914.21,-2066.11,-1.49459e+33
0,1853.11,1660.63,1.27966e+34
1,1910.38,-2071.71,-1.50179e+33
0,1857.76,1657.05,1.28583e+34
1,1906.42,-2077.2,-1.50903e+33
0,1862.31,1653.38,1.29202e+34
1,1902.35,-2082.58,-1.51631e+33
0,1866.77,1649.6,1.29825e+34
1,1898.16,-2087.85,-1.52362e+33
0,1871.11,1645.73,1.30451e+34
1,1893.85,-2093,-1.53096e+33
0,1875.36,1641.76,1.3108e+34
1,1889.43,-2098.04,-1.53834e+33
0,1879.49,1637.7,1.31712e+34
1,1884.9,-2102.95,-1.54576e+33
0,1883.52,1633.55,1.32347e+34
1,1880.26,-2107.75,-1.55321e+33
0,1887.44,1629.32,1.32985e+34
1,1875.52,-2112.42,-1.5607e+33
0,1891.25,1625.01,1.33626e+34
1,1870.69,-2116.96,-1.56823e+33
0,1894.94,1620.61,1.3427e+34
1,1865.76,-2121.38,-1.57579e+33
0,1898.51,1616.14,1.34918e+34
1,1860.73,-2125.67,-1.58338e+33
0,1901.97,1611.6,1.35568e+34
1,1855.61,-2129.82,-1.59102e+33
0,1905.32,1606.98,1.36222e+34
1,1850.41,-2133.84,-1.59869e+33
0,1908.54,1602.3,1.36879e+34
1,1845.13,-2137.72,-1.60639e+33
0,1911.64,1597.55,1.37538e+34
1,1839.77,-2141.47,-1.61414e+33
0,1914.62,1592.74,1.38202e+34
1,1834.33,-2145.08,-1.62192e+33
0,1917.47,1587.87,1.38868e+34
1,1828.82,-2148.55,-1.62974e+33
0,1920.2,1582.95,1.39537e+34
1,1823.24,-2151.88,-1.6376e+33
0,1922.81,1577.97,1.4021e+34
1,1817.6,-2155.06,-1.64549e+33
0,1925.29,1572.95,1.40886e+34
1,1811.9,-2158.1,-1.65342e+33
0,1927.64,1567.88,1.41565e+34
1,1806.14,-2161,-1.6614e+33
0,1929.87,1562.76,1.42248e+34
1,1800.32,-2163.74,-1.66941e+33
0,1931.96,1557.61,1.42933e+34
1,1794.46,-2166.35,-1.67745e+33
0,1933.93,1552.42,1.43623e+34
1,1788.54,-2168.8,-1.68554e+33
0,1935.76,1547.2,1.44315e+34
1,1782.59,-2171.11,-1.69367e+33
0,1937.47,1541.95,1.45011e+34
1,1776.59,-2173.27,-1.70183e+33
0,1939.04,1536.67,1.4571e+34
1,1770.56,-2175.27,-1.71004e+33
0,1940.49,1531.36,1.46412e+34
1,1764.5,-2177.13,-1.71828e+33
0,1941.8,1526.04,1.47118e+34
1,1758.41,-2178.84,-1.72656e+33
0,1942.98,1520.7,1.47827e+34
1,1752.3,-2180.39,-1.73489e+33
0,1944.04,1515.34,1.4854e+34
1,1746.16,-2181.8,-1.74325e+33
0,1944.96,1509.98,1.49256e+34
1,1740.01,-2183.05,-1.75166e+33
0,1945.74,1504.6,1.49976e+34
1,1733.84,-2184.16,-1.7601e+33
0,1946.4,1499.23,1.50699e+34
1,1727.66,-2185.11,-1.76859e+33
0,1946.93,1493.85,1.51425e+34
1,1721.48,-2185.91,-1.77711e+33
0,1947.32,1488.47,1.52155e+34
1,1715.3,-2186.56,-1.78568e+33
0,1947.59,1483.1,1.52889e+34
1,1709.11,-2187.07,-1.79429e+33
0,1947.73,1477.73,1.53626e+34
1,1702.93,-2187.42,-1.80294e+33
0,1947.73,1472.38,1.54367e+34
1,1696.76,-2187.62,-1.81163e+33
0,1947.61,1467.04,1.55111e+34
1,1690.6,-2187.67,-1.82037e+33
0,1947.37,1461.72,1.55859e+34
1,1684.46,-2187.58,-1.82914e+33
0,1946.99,1456.42,1.5661e+34
1,1678.33,-2187.34,-1.83796e+33
0,1946.49,1451.14,1.57365e+34
1,1672.23,-2186.95,-1.84682e+33
0,1945.86,1445.89,1.58124e+34
1,1666.15,-2186.42,-1.85572e+33
0,1945.11,1440.67,1.58886e+34
1,1660.1,-2185.74,-1.86467e+33
0,1944.24,1435.48,1.59652e+34
1,1654.08,-2184.92,-1.87366e+33
0,1943.24,1430.32,1.60422e+34
1,1648.1,-2183.96,-1.88269e+33
0,1942.12,1425.2,1.61195e+34
1,1642.16,-2182.86,-1.89177e+33
0,1940.88,1420.13,1.61972e+34
1,1636.26,-2181.61,-1.90089e+33
0,1939.53,1415.09,1.62753e+34
1,1630.41,-2180.23,-1.91005e+33
0,1938.06,1410.11,1.63538e+34
1,1624.61,-2178.72,-1.91926e+33
0,1936.47,1405.17,1.64326e+34
1,1618.85,-2177.06,-1.92852e+33
0,1934.76,1400.28,1.65118e+34
1,1613.16,-2175.28,-1.93781e+33
0,1932.95,1395.44,1.65914e+34
1,1607.52,-2173.36,-1.94716e+33
0,1931.02,1390.67,1.66714e+34
1,1601.94,-2171.31,-1.95654e+33
0,1928.99,1385.95,1.67518e+34
1,1596.43,-2169.13,-1.96598e+33
0,1926.84,1381.29,1.68326e+34
1,1590.98,-2166.83,-1.97545e+33
0,1924.59,1376.7,1.69137e+34
1,1585.6,-2164.4,-1.98498e+33
0,1922.24,1372.17,1.69953e+34
1,1580.3,-2161.85,-1.99455e+33
0,1919.78,1367.72,1.70772e+34
1,1575.07,-2159.18,-2.00416e+33
0,1917.23,1363.33,1.71595e+34
1,1569.92,-2156.4,-2.01382e+33
0,1914.57,1359.02,1.72422e+34
1,1564.85,-2153.49,-2.02353e+33
0,1911.82,1354.78,1.73254e+34
1,1559.87,-2150.47,-2.03329e+33
0,1908.98,1350.62,1.74089e+34
1,1554.97,-2147.34,-2.04309e+33
0,1906.04,1346.54,1.74928e+34
1,1550.15,-2144.1,-2.05294e+33
0,1903.01,1342.54,1.75772e+34
1,1545.43,-2140.76,-2.06284e+33
0,1899.9,1338.62,1.76619e+34
1,1540.8,-2137.31,-2.07278e+33
0,1896.7,1334.79,1.7747e+34
1,1536.27,-2133.76,-2.08278e+33
0,1893.41,1331.04,1.78326e+34
1,1531.83,-2130.11,-2.09282e+33
0,1890.05,1327.39,1.79186e+34
1,1527.5,-2126.36,-2.10291e+33
0,1886.6,1323.82,1.8005e+34
1,1523.26,-2122.52,-2.11305e+33
0,1883.08,1320.35,1.80918e+34
1,1519.13,-2118.59,-2.12323e+33
0,1879.49,1316.97,1.8179e+34
1,1515.11,-2114.56,-2.13347e+33
0,1875.83,1313.69,1.82666e+34
1,1511.19,-2110.46,-2.14375e+33
0,1872.09,1310.5,1.83547e+34
1,1507.38,-2106.27,-2.15409e+33
0,1868.29,1307.41,1.84432e+34
1,1503.68,-2102,-2.16447e+33
0,1864.43,1304.42,1.85321e+34
1,1500.09,-2097.65,-2.17491e+33
0,1860.5,1301.53,1.86214e+34
1,1496.62,-2093.23,-2.18539e+33
0,1856.52,1298.75,1.87112e+34
1,1493.26,-2088.74,-2.19593e+33
0,1852.48,1296.06,1.88014e+34
1,1490.02,-2084.18,-2.20652e+33
0,1848.38,1293.48,1.88921e+34
1,1486.9,-2079.55,-2.21715e+33
0,1844.24,1291.01,1.89831e+34
1,1483.9,-2074.86,-2.22784e+33
0,1840.05,1288.64,1.90747e+34
1,1481.01,-2070.11,-2.23858e+33
0,1835.81,1286.38,1.91666e+34
1,1478.25,-2065.31,-2.24938e+33
0,1831.53,1284.23,1.9259e+34
1,1475.62,-2060.45,-2.26022e+33
0,1827.2,1282.18,1.93519e+34
1,1473.1,-2055.54,-2.27112e+33
0,1822.85,1280.25,1.94452e+34
1,1470.71,-2050.58,-2.28207e+33
0,1818.45,1278.42,1.95389e+34
1,1468.45,-2045.58,-2.29307e+33
0,1814.03,1276.7,1.96331e+34
1,1466.31,-2040.54,-2.30412e+33
0,1809.57,1275.1,1.97278e+34
1,1464.3,-2035.47,-2.31523e+33
0,1805.09,1273.61,1.98229e+34
1,1462.41,-2030.35,-2.32639e+33
0,1800.58,1272.22,1.99184e+34
1,1460.65,-2025.21,-2.33761e+33
0,1796.06,1270.95,2.00145e+34
1,1459.03,-2020.04,-2.34888e+33
0,1791.51,1269.79,2.0111e+34
1,1457.53,-2014.84,-2.3602e+33
0,1786.95,1268.75,2.02079e+34
1,1456.15,-2009.62,-2.37158e+33
0,1782.38,1267.81,2.03053e+34
1,1454.91,-2004.38,-2.38301e+33
0,1777.8,1266.99,2.04032e+34
1,1453.8,-1999.13,-2.3945e+33
0,1773.21,1266.28,2.05016e+34
1,1452.81,-1993.86,-2.40605e+33
0,1768.61,1265.68,2.06004e+34
1,1451.96,-1988.58,-2.41765e+33
0,1764.02,1265.2,2.06997e+34
1,1451.23,-1983.3,-2.4293e+33
0,1759.42,1264.82,2.07995e+34
1,1450.63,-1978.01,-2.44101e+33
0,1754.83,1264.56,2.08998e+34
1,1450.16,-1972.73,-2.45278e+33
0,1750.24,1264.41,2.10006e+34
1,1449.82,-1967.45,-2.46461e+33
0,1745.66,1264.37,2.11018e+34
1,1449.61,-1962.17,-2.47649e+33
0,1741.09,1264.43,2.12035e+34
1,1449.52,-1956.9,-2.48843e+33
0,1736.54,1264.61,2.13058e+34
1,1449.56,-1951.64,-2.50043e+33
0,1732.01,1264.9,2.14085e+34
1,1449.73,-1946.4,-2.51248e+33
0,1727.49,1265.29,2.15117e+34
1,1450.02,-1941.18,-2.52459e+33
0,1722.99,1265.79,2.16154e+34
1,1450.43,-1935.98,-2.53676e+33
0,1718.52,1266.4,2.17196e+34
1,1450.97,-1930.8,-2.54899e+33
0,1714.08,1267.11,2.18243e+34
1,1451.63,-1925.65,-2.56128e+33
0,1709.66,1267.93,2.19295e+34
1,1452.42,-1920.53,-2.57363e+33
0,1705.28,1268.85,2.20353e+34
1,1453.32,-1915.44,-2.58604e+33
0,1700.92,1269.88,2.21415e+34
1,1454.34,-1910.39,-2.59851e+33
0,1696.61,1271.01,2.22482e+34
1,1455.49,-1905.37,-2.61103e+33
0,1692.33,1272.23,2.23555e+34
1,1456.75,-1900.4,-2.62362e+33
0,1688.1,1273.56,2.24633e+34
1,1458.12,-1895.47,-2.63627e+33
0,1683.91,1274.98,2.25716e+34
1,1459.61,-1890.58,-2.64898e+33
0,1679.76,1276.5,2.26804e+34
1,1461.21,-1885.75,-2.66175e+33
0,1675.66,1278.12,2.27897e+34
1,1462.93,-1880.97,-2.67458e+33
0,1671.62,1279.83,2.28996e+34
1,1464.75,-1876.24,-2.68748e+33
0,1667.62,1281.63,2.301e+34
1,1466.69,-1871.56,-2.70043e+33
0,1663.68,1283.53,2.31209e+34
1,1468.73,-1866.95,-2.71345e+33
0,1659.79,1285.51,2.32324e+34
1,1470.87,-1862.39,-2.72653e+33
0,1655.96,1287.58,2.33444e+34
1,1473.12,-1857.91,-2.73968e+33
0,1652.19,1289.74,2.3457e+34
1,1475.47,-1853.48,-2.75289e+33
0,1648.49,1291.98,2.357e+34
1,1477.93,-1849.13,-2.76616e+33
0,1644.84,1294.3,2.36837e+34
1,1480.47,-1844.84,-2.77949e+33
0,1641.26,1296.71,2.37979e+34
1,1483.12,-1840.63,-2.79289e+33
0,1637.75,1299.19,2.39126e+34
1,1485.86,-1836.49,-2.80636e+33
0,1634.31,1301.76,2.40279e+34
1,1488.69,-1832.43,-2.81989e+33
0,1630.94,1304.4,2.41437e+34
1,1491.61,-1828.45,-2.83348e+33
0,1627.64,1307.11,2.42601e+34
1,1494.61,-1824.55,-2.84714e+33
0,1624.42,1309.89,2.43771e+34
1,1497.71,-1820.73,-2.86087e+33
0,1621.27,1312.75,2.44946e+34
1,1500.88,-1817,-2.87466e+33
0,1618.2,1315.67,2.46127e+34
1,1504.14,-1813.35,-2.88852e+33
0,1615.21,1318.65,2.47313e+34
1,1507.48,-1809.79,-2.90245e+33
0,1612.29,1321.71,2.48506e+34
1,1510.89,-1806.32,-2.91644e+33
0,1609.46,1324.82,2.49704e+34
1,1514.38,-1802.94,-2.9305e+33
0,1606.71,1327.99,2.50907e+34
1,1517.93,-1799.66,-2.94463e+33
0,1604.04,1331.22,2.52117e+34
1,1521.56,-1796.47,-2.95882e+33
0,1601.46,1334.51,2.53333e+34
1,1525.26,-1793.37,-2.97309e+33
0,1598.96,1337.84,2.54554e+34
1,1529.01,-1790.37,-2.98742e+33
0,1596.56,1341.23,2.55781e+34
1,1532.83,-1787.47,-3.00182e+33
0,1594.23,1344.67,2.57014e+34
1,1536.71,-1784.67,-3.01629e+33
0,1592,1348.16,2.58253e+34
1,1540.65,-1781.97,-3.03084e+33
0,1589.86,1351.68,2.59498e+34
1,1544.64,-1779.37,-3.04545e+33
0,1587.8,1355.26,2.60749e+34
1,1548.68,-1776.87,-3.06013e+33
0,1585.84,1358.87,2.62006e+34
1,1552.77,-1774.48,-3.07488e+33
0,1583.97,1362.51,2.6327e+34
1,1556.91,-1772.19,-3.08971e+33
0,1582.19,1366.2,2.64539e+34
1,1561.09,-1770.01,-3.1046e+33
0,1580.51,1369.91,2.65814e+34
1,1565.32,-1767.93,-3.11957e+33
0,1578.92,1373.66,2.67096e+34
1,1569.58,-1765.96,-3.13461e+33
0,1577.42,1377.43,2.68383e+34
1,1573.87,-1764.1,-3.14972e+33
0,1576.02,1381.23,2.69677e+34
1,1578.2,-1762.34,-3.16491e+33
0,1574.71,1385.05,2.70977e+34
1,1582.56,-1760.7,-3.18016e+33
0,1573.5,1388.9,2.72284e+34
1,1586.95,-1759.16,-3.1955e+33
0,1572.38,1392.76,2.73596e+34
1,1591.37,-1757.73,-3.2109e+33
0,1571.36,1396.64,2.74915e+34
1,1595.8,-1756.42,-3.22638e+33
0,1570.44,1400.53,2.76241e+34
1,1600.26,-1755.21,-3.24194e+33
0,1569.61,1404.44,2.77573e+34
1,1604.73,-1754.11,-3.25757e+33
0,1568.87,1408.35,2.78911e+34
1,1609.21,-1753.12,-3.27327e+33
0,1568.24,1412.27,2.80255e+34
1,1613.71,-1752.25,-3.28905e+33
0,1567.7,1416.2,2.81607e+34
1,1618.22,-1751.48,-3.30491e+33
0,1567.25,1420.13,2.82964e+34
1,1622.73,-1750.82,-3.32084e+33
0,1566.9,1424.05,2.84328e+34
1,1627.25,-1750.28,-3.33685e+33
0,1566.64,1427.98,2.85699e+34
1,1631.77,-1749.84,-3.35294e+33
0,1566.48,1431.9,2.87076e+34
1,1636.28,-1749.51,-3.3691e+33
0,1566.42,1435.82,2.8846e+34
1,1640.8,-1749.3,-3.38534e+33
0,1566.44,1439.72,2.89851e+34
1,1645.3,-1749.19,-3.40167e+33
0,1566.57,1443.62,2.91249e+34
1,1649.8,-1749.19,-3.41807e+33
0,1566.78,1447.5,2.92653e+34
1,1654.28,-1749.29,-3.43454e+33
0,1567.09,1451.37,2.94064e+34
1,1658.75,-1749.51,-3.4511e+33
0,1567.49,1455.22,2.95481e+34
1,1663.2,-1749.83,-3.46774e+33
0,1567.98,1459.04,2.96906e+34
1,1667.63,-1750.25,-3.48446e+33
0,1568.56,1462.85,2.98337e+34
1,1672.04,-1750.79,-3.50126e+33
0,1569.23,1466.63,2.99775e+34
1,1676.43,-1751.42,-3.51814e+33
0,1569.99,1470.39,3.01221e+34
1,1680.78,-1752.16,-3.5351e+33
0,1570.84,1474.12,3.02673e+34
1,1685.11,-1753.01,-3.55214e+33
0,1571.77,1477.81,3.04132e+34
1,1689.41,-1753.95,-3.56927e+33
0,1572.79,1481.48,3.05598e+34
1,1693.67,-1754.99,-3.58647e+33
0,1573.9,1485.11,3.07072e+34
1,1697.9,-1756.14,-3.60376e+33
0,1575.09,1488.7,3.08552e+34
1,1702.09,-1757.38,-3.62114e+33
0,1576.36,1492.26,3.1004e+34
1,1706.23,-1758.72,-3.63859e+33
0,1577.72,1495.78,3.11534e+34
1,1710.33,-1760.15,-3.65614e+33
0,1579.15,1499.25,3.13036e+34
1,1714.39,-1761.68,-3.67376e+33
0,1580.67,1502.68,3.14545e+34
1,1718.4,-1763.31,-3.69147e+33
0,1582.26,1506.06,3.16062e+34
1,1722.36,-1765.02,-3.70927e+33
0,1583.93,1509.4,3.17585e+34
1,1726.27,-1766.83,-3.72715e+33
0,1585.68,1512.69,3.19117e+34
1,1730.12,-1768.72,-3.74512e+33
0,1587.5,1515.93,3.20655e+34
1,1733.92,-1770.7,-3.76318e+33
0,1589.39,1519.11,3.22201e+34
1,1737.66,-1772.77,-3.78132e+33
0,1591.36,1522.24,3.23754e+34
1,1741.35,-1774.92,-3.79955e+33
0,1593.39,1525.32,3.25315e+34
1,1744.97,-1777.15,-3.81787e+33
0,1595.49,1528.34,3.26883e+34
1,1748.52,-1779.47,-3.83627e+33
0,1597.66,1531.3,3.28459e+34
1,1752.01,-1781.86,-3.85477e+33
0,1599.9,1534.2,3.30043e+34
1,1755.44,-1784.33,-3.87335e+33
0,1602.19,1537.04,3.31634e+34
1,1758.79,-1786.88,-3.89203e+33
0,1604.55,1539.81,3.33233e+34
1,1762.08,-1789.5,-3.91079e+33
0,1606.97,1542.52,3.34839e+34
1,1765.29,-1792.19,-3.92964e+33
0,1609.45,1545.17,3.36454e+34
1,1768.44,-1794.95,-3.94859e+33
0,1611.99,1547.75,3.38076e+34
1,1771.5,-1797.78,-3.96762e+33
0,1614.58,1550.26,3.39706e+34
1,1774.49,-1800.68,-3.98675e+33
0,1617.22,1552.71,3.41343e+34
1,1777.4,-1803.64,-4.00597e+33
0,1619.92,1555.08,3.42989e+34
1,1780.24,-1806.66,-4.02529e+33
0,1622.66,1557.38,3.44642e+34
1,1782.99,-1809.74,-4.04469e+33
0,1625.45,1559.61,3.46304e+34
1,1785.66,-1812.88,-4.06419e+33
0,1628.29,1561.77,3.47974e+34
1,1788.25,-1816.08,-4.08378e+33
0,1631.17,1563.85,3.49651e+34
1,1790.76,-1819.32,-4.10347e+33
0,1634.1,1565.86,3.51337e+34
1,1793.18,-1822.62,-4.12326e+33
0,1637.06,1567.79,3.53031e+34
1,1795.52,-1825.97,-4.14313e+33
0,1640.07,1569.65,3.54733e+34
1,1797.77,-1829.37,-4.16311e+33
0,1643.11,1571.43,3.56443e+34
1,1799.93,-1832.81,-4.18318e+33
0,1646.18,1573.13,3.58161e+34
1,1802,-1836.29,-4.20335e+33
0,1649.29,1574.76,3.59888e+34
1,1803.99,-1839.82,-4.22361e+33
0,1652.43,1576.3,3.61623e+34
1,1805.88,-1843.38,-4.24397e+33
0,1655.59,1577.77,3.63366e+34
1,1807.69,-1846.98,-4.26443e+33
0,1658.79,1579.15,3.65118e+34
1,1809.4,-1850.61,-4.28499e+33
0,1662.01,1580.46,3.66878e+34
1,1811.02,-1854.27,-4.30565e+33
0,1665.25,1581.68,3.68647e+34
1,1812.55,-1857.96,-4.32641e+33
0,1668.51,1582.82,3.70424e+34
1,1813.99,-1861.68,-4.34727e+33
0,1671.79,1583.89,3.7221e+34
1,1815.33,-1865.42,-4.36822e+33
0,1675.08,1584.87,3.74005e+34
1,1816.58,-1869.19,-4.38928e+33
0,1678.39,1585.77,3.75808e+34
1,1817.74,-1872.97,-4.41044e+33
0,1681.72,1586.58,3.7762e+34
1,1818.8,-1876.77,-4.43171e+33
0,1685.05,1587.32,3.7944e+34
1,1819.77,-1880.59,-4.45307e+33
0,1688.39,1587.97,3.81269e+34
1,1820.64,-1884.42,-4.47454e+33
0,1691.74,1588.54,3.83107e+34
1,1821.42,-1888.26,-4.49611e+33
0,1695.1,1589.03,3.84954e+34
1,1822.11,-1892.11,-4.51779e+33
0,1698.45,1589.44,3.8681e+34
1,1822.7,-1895.97,-4.53957e+33
0,1701.81,1589.76,3.88675e+34
1,1823.19,-1899.83,-4.56145e+33
0,1705.17,1590.01,3.90549e+34
1,1823.6,-1903.69,-4.58344e+33
0,1708.52,1590.17,3.92432e+34
1,1823.91,-1907.55,-4.60554e+33
0,1711.87,1590.25,3.94324e+34
1,1824.12,-1911.41,-4.62775e+33
0,1715.21,1590.26,3.96225e+34
1,1824.25,-1915.26,-4.65006e+33
0,1718.54,1590.18,3.98135e+34
1,1824.28,-1919.1,-4.67247e+33
0,1721.87,1590.02,4.00054e+34
1,1824.21,-1922.94,-4.695e+33
0,1725.17,1589.78,4.01983e+34
1,1824.06,-1926.76,-4.71763e+33
0,1728.47,1589.47,4.03921e+34
1,1823.82,-1930.57,-4.74038e+33
0,1731.75,1589.07,4.05868e+34
1,1823.48,-1934.37,-4.76323e+33
0,1735.01,1588.6,4.07825e+34
1,1823.05,-1938.14,-4.7862e+33
0,1738.24,1588.05,4.09791e+34
1,1822.54,-1941.9,-4.80927e+33
0,1741.46,1587.43,4.11767e+34
1,1821.94,-1945.63,-4.83246e+33
0,1744.66,1586.73,4.13752e+34
1,1821.24,-1949.34,-4.85575e+33
0,1747.82,1585.95,4.15747e+34
1,1820.46,-1953.02,-4.87916e+33
0,1750.97,1585.1,4.17751e+34
1,1819.6,-1956.67,-4.90269e+33
0,1754.08,1584.18,4.19765e+34
1,1818.65,-1960.29,-4.92632e+33
0,1757.16,1583.19,4.21789e+34
1,1817.61,-1963.88,-4.95007e+33
0,1760.21,1582.12,4.23822e+34
1,1816.5,-1967.44,-4.97394e+33
0,1763.23,1580.99,4.25865e+34
1,1815.3,-1970.95,-4.99792e+33
0,1766.21,1579.78,4.27918e+34
1,1814.01,-1974.43,-5.02201e+33
0,1769.15,1578.51,4.29981e+34
1,1812.65,-1977.87,-5.04622e+33
0,1772.06,1577.17,4.32054e+34
1,1811.21,-1981.27,-5.07055e+33
0,1774.92,1575.76,4.34137e+34
1,1809.69,-1984.63,-5.09499e+33
0,1777.74,1574.29,4.3623e+34
1,1808.1,-1987.94,-5.11956e+33
0,1780.53,1572.75,4.38333e+34
1,1806.43,-1991.2,-5.14424e+33
0,1783.26,1571.16,4.40447e+34
1,1804.69,-1994.41,-5.16904e+33
0,1785.95,1569.5,4.4257e+34
1,1802.87,-1997.57,-5.19396e+33
0,1788.6,1567.78,4.44704e+34
1,1800.99,-2000.69,-5.219e+33
0,1791.19,1566,4.46848e+34
1,1799.03,-2003.74,-5.24416e+33
0,1793.74,1564.16,4.49002e+34
1,1797,-2006.74,-5.26944e+33
0,1796.23,1562.27,4.51167e+34
1,1794.91,-2009.69,-5.29485e+33
0,1798.68,1560.32,4.53342e+34
1,1792.76,-2012.58,-5.32037e+33
0,1801.07,1558.32,4.55527e+34
1,1790.54,-2015.4,-5.34602e+33
0,1803.4,1556.27,4.57723e+34
1,1788.26,-2018.17,-5.3718e+33
0,1805.68,1554.17,4.5993e+34
1,1785.92,-2020.88,-5.3977e+33
0,1807.9,1552.02,4.62147e+34
1,1783.52,-2023.52,-5.42372e+33
0,1810.07,1549.82,4.64375e+34
1,1781.06,-2026.09,-5.44987e+33
0,1812.18,1547.58,4.66614e+34
1,1778.55,-2028.6,-5.47614e+33
0,1814.23,1545.29,4.68864e+34
1,1775.98,-2031.05,-5.50254e+33
0,1816.21,1542.95,4.71124e+34
1,1773.37,-2033.42,-5.52907e+33
0,1818.14,1540.58,4.73395e+34
1,1770.7,-2035.73,-5.55572e+33
0,1820,1538.17,4.75678e+34
1,1767.98,-2037.97,-5.58251e+33
0,1821.8,1535.71,4.77971e+34
1,1765.22,-2040.13,-5.60942e+33
0,1823.54,1533.23,4.80275e+34
1,1762.42,-2042.22,-5.63646e+33
0,1825.21,1530.7,4.82591e+34
1,1759.57,-2044.24,-5.66364e+33
0,1826.82,1528.15,4.84917e+34
1,1756.68,-2046.19,-5.69094e+33
0,1828.36,1525.56,4.87255e+34
1,1753.75,-2048.06,-5.71838e+33
0,1829.84,1522.94,4.89604e+34
1,1750.78,-2049.86,-5.74595e+33
0,1831.25,1520.29,4.91965e+34
1,1747.78,-2051.58,-5.77365e+33
0,1832.59,1517.62,4.94336e+34
1,1744.75,-2053.22,-5.80148e+33
0,1833.86,1514.92,4.9672e+34
1,1741.68,-2054.79,-5.82945e+33
0,1835.07,1512.2,4.99114e+34
1,1738.59,-2056.28,-5.85756e+33
0,1836.21,1509.46,5.0152e+34
1,1735.47,-2057.69,-5.8858e+33
0,1837.28,1506.69,5.03938e+34
1,1732.32,-2059.02,-5.91417e+33
0,1838.28,1503.91,5.06368e+34
1,1729.15,-2060.27,-5.94268e+33
0,1839.21,1501.11,5.08809e+34
1,1725.96,-2061.45,-5.97133e+33
0,1840.07,1498.3,5.11262e+34
1,1722.75,-2062.54,-6.00012e+33
0,1840.86,1495.47,5.13727e+34
1,1719.52,-2063.56,-6.02905e+33
0,1841.58,1492.64,5.16204e+34
1,1716.27,-2064.49,-6.05812e+33
0,1842.23,1489.79,5.18692e+34
1,1713.01,-2065.34,-6.08732e+33
0,1842.81,1486.94,5.21193e+34
1,1709.74,-2066.12,-6.11667e+33
0,1843.32,1484.08,5.23705e+34
1,1706.46,-2066.81,-6.14616e+33
0,1843.76,1481.21,5.2623e+34
1,1703.17,-2067.42,-6.17579e+33
0,1844.13,1478.34,5.28767e+34
1,1699.88,-2067.95,-6.20556e+33
0,1844.43,1475.47,5.31316e+34
1,1696.58,-2068.4,-6.23548e+33
0,1844.66,1472.6,5.33878e+34
1,1693.28,-2068.77,-6.26554e+33
0,1844.82,1469.74,5.36452e+34
1,1689.98,-2069.06,-6.29575e+33
0,1844.92,1466.87,5.39038e+34
1,1686.69,-2069.27,-6.3261e+33
0,1844.94,1464.01,5.41637e+34
1,1683.39,-2069.4,-6.3566e+33
0,1844.9,1461.16,5.44248e+34
1,1680.1,-2069.46,-6.38724e+33
0,1844.78,1458.32,5.46872e+34
1,1676.82,-2069.43,-6.41804e+33
0,1844.6,1455.49,5.49508e+34
1,1673.55,-2069.32,-6.44898e+33
0,1844.35,1452.67,5.52157e+34
1,1670.29,-2069.14,-6.48007e+33
0,1844.04,1449.87,5.54819e+34
1,1667.05,-2068.88,-6.51131e+33
0,1843.66,1447.08,5.57494e+34
1,1663.81,-2068.54,-6.5427e+33
0,1843.21,1444.3,5.60182e+34
1,1660.6,-2068.12,-6.57424e+33
0,1842.69,1441.55,5.62883e+34
1,1657.4,-2067.63,-6.60594e+33
0,1842.12,1438.81,5.65596e+34
1,1654.23,-2067.06,-6.63778e+33
0,1841.47,1436.09,5.68323e+34
1,1651.07,-2066.42,-6.66979e+33
0,1840.77,1433.4,5.71063e+34
1,1647.94,-2065.7,-6.70194e+33
0,1840,1430.73,5.73816e+34
1,1644.84,-2064.91,-6.73425e+33
0,1839.17,1428.09,5.76582e+34
1,1641.76,-2064.05,-6.76672e+33
0,1838.28,1425.48,5.79362e+34
1,1638.72,-2063.12,-6.79934e+33
0,1837.33,1422.89,5.82155e+34
1,1635.7,-2062.12,-6.83212e+33
0,1836.32,1420.33,5.84962e+34
1,1632.71,-2061.04,-6.86506e+33
0,1835.25,1417.81,5.87782e+34
1,1629.76,-2059.9,-6.89815e+33
0,1834.12,1415.31,5.90616e+34
1,1626.85,-2058.69,-6.93141e+33
0,1832.94,1412.85,5.93463e+34
1,1623.97,-2057.42,-6.96483e+33
0,1831.7,1410.43,5.96324e+34
1,1621.13,-2056.08,-6.9984e+33
0,1830.4,1408.04,5.99199e+34
1,1618.33,-2054.67,-7.03214e+33
0,1829.05,1405.69,6.02088e+34
1,1615.57,-2053.2,-7.06605e+33
0,1827.65,1403.37,6.04991e+34
1,1612.85,-2051.67,-7.10011e+33
0,1826.2,1401.1,6.07907e+34
1,1610.18,-2050.07,-7.13434e+33
0,1824.7,1398.87,6.10838e+34
